household_id,region_id,size,home_type,area_type
H0092925,R040,2,Rent,Suburban
H0092926,R031,3,Own,Suburban
H0092927,R007,6,Own,Suburban
H0092928,R041,1,Own,Rural
H0092929,R029,8,Own,Suburban
H0092930,R048,5,Own,Rural
H0092931,R024,4,Rent,Suburban
H0092932,R037,6,Rent,Rural
H0092933,R007,1,Rent,Urban
H0092934,R029,1,Rent,Rural
H0092935,R037,8,Own,Rural
H0092936,R020,4,Rent,Rural
H0092937,R044,6,Rent,Rural
H0092938,R008,8,Own,Urban
H0092939,R043,7,Own,Suburban
H0092940,R005,2,Rent,Rural
H0092941,R015,7,Rent,Suburban
H0092942,R009,3,Own,Rural
H0092943,R047,5,Rent,Urban
H0092944,R004,8,Own,Suburban
H0092945,R050,3,Own,Urban
H0092946,R036,2,Rent,Suburban
H0092947,R044,3,Own,Urban
H0092948,R015,3,Rent,Rural
H0092949,R048,2,Rent,Suburban
H0092950,R036,5,Rent,Rural
H0092951,R038,2,Own,Urban
H0092952,R004,4,Own,Urban
H0092953,R023,4,Own,Rural
H0092954,R045,2,Rent,Suburban
H0092955,R045,8,Rent,Suburban
H0092956,R028,4,Own,Urban
H0092957,R023,3,Rent,Urban
H0092958,R005,8,Rent,Urban
H0092959,R036,4,Rent,Urban
H0092960,R022,8,Own,Urban
H0092961,R041,1,Own,Urban
H0092962,R020,2,Own,Suburban
H0092963,R004,5,Rent,Rural
H0092964,R044,5,Rent,Suburban
H0092965,R050,3,Own,Rural
H0092966,R022,7,Rent,Suburban
H0092967,R009,2,Rent,Suburban
H0092968,R010,1,Own,Urban
H0092969,R017,6,Own,Urban
H0092970,R015,3,Rent,Suburban
H0092971,R031,2,Rent,Suburban
H0092972,R005,2,Own,Rural
H0092973,R043,7,Own,Suburban
H0092974,R004,8,Own,Suburban
H0092975,R007,1,Rent,Urban
H0092976,R029,3,Own,Suburban
H0092977,R005,8,Rent,Rural
H0092978,R011,3,Own,Suburban
H0092979,R026,5,Own,Rural
H0092980,R033,5,Rent,Suburban
H0092981,R014,2,Rent,Rural
H0092982,R002,2,Rent,Urban
H0092983,R016,3,Own,Suburban
H0092984,R046,1,Rent,Urban
H0092985,R037,3,Rent,Rural
H0092986,R032,4,Own,Rural
H0092987,R035,2,Own,Rural
H0092988,R018,5,Rent,Urban
H0092989,R003,6,Rent,Urban
H0092990,R036,6,Rent,Suburban
H0092991,R006,3,Rent,Suburban
H0092992,R036,1,Rent,Urban
H0092993,R047,4,Own,Rural
H0092994,R024,8,Rent,Rural
H0092995,R011,3,Own,Suburban
H0092996,R020,1,Rent,Rural
H0092997,R041,3,Rent,Urban
H0092998,R022,2,Rent,Suburban
H0092999,R013,1,Rent,Suburban
H0093000,R028,5,Rent,Urban
H0093001,R046,1,Rent,Urban
H0093002,R032,5,Rent,Rural
H0093003,R012,2,Own,Urban
H0093004,R013,7,Own,Suburban
H0093005,R029,5,Own,Rural
H0093006,R004,7,Own,Rural
H0093007,R022,2,Own,Urban
H0093008,R041,6,Rent,Urban
H0093009,R038,7,Own,Rural
H0093010,R050,7,Rent,Suburban
H0093011,R008,6,Rent,Suburban
H0093012,R038,1,Rent,Suburban
H0093013,R049,1,Own,Suburban
H0093014,R020,8,Own,Rural
H0093015,R002,6,Own,Urban
H0093016,R047,7,Rent,Suburban
H0093017,R030,3,Own,Suburban
H0093018,R022,6,Own,Rural
H0093019,R030,1,Rent,Suburban
H0093020,R005,2,Own,Suburban
H0093021,R007,1,Rent,Suburban
H0093022,R048,7,Own,Urban
H0093023,R032,1,Rent,Urban
H0093024,R048,7,Own,Suburban
H0093025,R036,3,Own,Urban
H0093026,R027,6,Own,Suburban
H0093027,R018,8,Own,Urban
H0093028,R039,7,Own,Rural
H0093029,R031,4,Own,Rural
H0093030,R033,3,Own,Suburban
H0093031,R027,6,Rent,Suburban
H0093032,R036,2,Rent,Urban
H0093033,R042,5,Own,Suburban
H0093034,R042,3,Own,Urban
H0093035,R027,7,Own,Suburban
H0093036,R050,6,Own,Rural
H0093037,R036,4,Own,Urban
H0093038,R026,5,Rent,Urban
H0093039,R002,8,Own,Suburban
H0093040,R016,1,Own,Suburban
H0093041,R036,4,Own,Urban
H0093042,R014,5,Rent,Rural
H0093043,R023,5,Rent,Suburban
H0093044,R031,7,Own,Suburban
H0093045,R004,5,Own,Urban
H0093046,R010,1,Own,Rural
H0093047,R049,5,Own,Urban
H0093048,R007,6,Rent,Urban
H0093049,R032,8,Own,Suburban
H0093050,R036,6,Own,Rural
H0093051,R006,1,Rent,Suburban
H0093052,R049,4,Own,Urban
H0093053,R022,2,Own,Urban
H0093054,R007,3,Rent,Rural
H0093055,R023,2,Own,Suburban
H0093056,R008,3,Own,Rural
H0093057,R037,2,Own,Rural
H0093058,R049,2,Own,Suburban
H0093059,R042,4,Own,Urban
H0093060,R049,5,Rent,Suburban
H0093061,R019,5,Own,Rural
H0093062,R028,4,Rent,Rural
H0093063,R004,1,Own,Urban
H0093064,R010,5,Rent,Rural
H0093065,R014,1,Own,Suburban
H0093066,R019,7,Own,Urban
H0093067,R004,7,Own,Urban
H0093068,R047,3,Rent,Suburban
H0093069,R026,7,Own,Suburban
H0093070,R008,8,Own,Suburban
H0093071,R048,8,Rent,Rural
H0093072,R043,6,Rent,Suburban
H0093073,R041,3,Rent,Urban
H0093074,R046,4,Rent,Urban
H0093075,R011,1,Own,Suburban
H0093076,R009,5,Own,Suburban
H0093077,R021,5,Rent,Rural
H0093078,R011,7,Own,Urban
H0093079,R004,3,Rent,Suburban
H0093080,R019,8,Own,Rural
H0093081,R003,6,Own,Rural
H0093082,R041,7,Rent,Urban
H0093083,R023,2,Own,Rural
H0093084,R003,4,Own,Suburban
H0093085,R003,1,Rent,Urban
H0093086,R014,1,Own,Suburban
H0093087,R044,6,Own,Rural
H0093088,R025,7,Rent,Rural
H0093089,R027,6,Own,Urban
H0093090,R044,8,Own,Suburban
H0093091,R039,6,Own,Rural
H0093092,R006,4,Rent,Urban
H0093093,R012,7,Own,Rural
H0093094,R014,8,Rent,Suburban
H0093095,R039,5,Own,Rural
H0093096,R001,3,Rent,Urban
H0093097,R003,8,Own,Urban
H0093098,R029,1,Rent,Urban
H0093099,R020,4,Rent,Rural
H0093100,R030,7,Own,Suburban
H0093101,R005,7,Own,Urban
H0093102,R047,4,Rent,Rural
H0093103,R015,1,Own,Rural
H0093104,R034,4,Rent,Urban
H0093105,R018,3,Rent,Urban
H0093106,R022,4,Rent,Suburban
H0093107,R005,4,Rent,Suburban
H0093108,R020,5,Rent,Rural
H0093109,R003,8,Own,Suburban
H0093110,R050,7,Rent,Rural
H0093111,R012,3,Own,Suburban
H0093112,R021,2,Own,Suburban
H0093113,R011,4,Rent,Urban
H0093114,R015,6,Rent,Urban
H0093115,R026,4,Own,Rural
H0093116,R014,3,Own,Urban
H0093117,R035,6,Rent,Urban
H0093118,R030,5,Own,Rural
H0093119,R012,2,Own,Urban
H0093120,R044,1,Rent,Urban
H0093121,R002,2,Own,Urban
H0093122,R040,2,Rent,Rural
H0093123,R033,8,Rent,Suburban
H0093124,R024,3,Rent,Suburban
H0093125,R017,8,Rent,Rural
H0093126,R014,8,Own,Rural
H0093127,R050,3,Own,Suburban
H0093128,R019,3,Rent,Suburban
H0093129,R022,3,Rent,Urban
H0093130,R042,8,Rent,Urban
H0093131,R006,7,Own,Suburban
H0093132,R005,3,Own,Suburban
H0093133,R044,4,Own,Suburban
H0093134,R011,6,Own,Rural
H0093135,R050,4,Own,Urban
H0093136,R026,6,Own,Suburban
H0093137,R028,8,Rent,Rural
H0093138,R029,7,Rent,Suburban
H0093139,R029,6,Own,Rural
H0093140,R008,6,Own,Urban
H0093141,R037,3,Rent,Suburban
H0093142,R022,6,Own,Rural
H0093143,R027,2,Own,Urban
H0093144,R025,3,Rent,Urban
H0093145,R037,2,Own,Suburban
H0093146,R045,8,Own,Suburban
H0093147,R001,3,Own,Suburban
H0093148,R039,3,Rent,Urban
H0093149,R034,7,Own,Suburban
H0093150,R005,3,Rent,Urban
H0093151,R011,1,Rent,Rural
H0093152,R025,1,Rent,Suburban
H0093153,R001,5,Own,Rural
H0093154,R038,6,Own,Rural
H0093155,R029,2,Own,Urban
H0093156,R040,4,Own,Suburban
H0093157,R014,8,Own,Urban
H0093158,R015,7,Rent,Rural
H0093159,R025,8,Own,Urban
H0093160,R031,4,Rent,Suburban
H0093161,R025,8,Rent,Suburban
H0093162,R012,2,Rent,Urban
H0093163,R050,1,Rent,Suburban
H0093164,R032,2,Rent,Urban
H0093165,R005,4,Rent,Suburban
H0093166,R039,6,Rent,Rural
H0093167,R048,4,Own,Suburban
H0093168,R035,5,Own,Urban
H0093169,R042,4,Rent,Urban
H0093170,R030,6,Rent,Suburban
H0093171,R037,4,Own,Suburban
H0093172,R042,8,Rent,Suburban
H0093173,R033,5,Own,Suburban
H0093174,R033,5,Rent,Rural
H0093175,R033,3,Own,Urban
H0093176,R009,2,Rent,Urban
H0093177,R045,7,Own,Urban
H0093178,R008,7,Own,Urban
H0093179,R040,8,Own,Suburban
H0093180,R048,1,Own,Urban
H0093181,R005,4,Own,Rural
H0093182,R029,5,Own,Rural
H0093183,R033,6,Rent,Urban
H0093184,R018,1,Rent,Urban
H0093185,R035,8,Rent,Rural
H0093186,R027,7,Own,Rural
H0093187,R011,1,Own,Urban
H0093188,R027,6,Rent,Suburban
H0093189,R001,8,Rent,Suburban
H0093190,R031,2,Own,Suburban
H0093191,R040,4,Own,Rural
H0093192,R029,3,Own,Suburban
H0093193,R020,1,Own,Urban
H0093194,R037,2,Rent,Urban
H0093195,R015,5,Own,Urban
H0093196,R030,8,Rent,Rural
H0093197,R031,8,Own,Suburban
H0093198,R020,5,Rent,Rural
H0093199,R050,3,Own,Urban
H0093200,R023,3,Own,Urban
H0093201,R019,1,Own,Rural
H0093202,R024,2,Own,Rural
H0093203,R042,6,Rent,Urban
H0093204,R028,4,Own,Suburban
H0093205,R008,7,Own,Urban
H0093206,R023,8,Own,Rural
H0093207,R035,2,Own,Rural
H0093208,R034,8,Own,Urban
H0093209,R011,7,Own,Rural
H0093210,R028,4,Own,Urban
H0093211,R005,2,Rent,Urban
H0093212,R023,3,Own,Rural
H0093213,R018,2,Own,Urban
H0093214,R045,8,Rent,Rural
H0093215,R037,5,Rent,Suburban
H0093216,R042,2,Own,Rural
H0093217,R022,4,Own,Urban
H0093218,R011,8,Own,Urban
H0093219,R037,5,Rent,Suburban
H0093220,R047,8,Rent,Urban
H0093221,R018,4,Own,Rural
H0093222,R020,7,Own,Urban
H0093223,R032,6,Own,Urban
H0093224,R027,6,Own,Rural
H0093225,R031,1,Rent,Suburban
H0093226,R015,7,Rent,Rural
H0093227,R009,6,Own,Urban
H0093228,R014,4,Own,Suburban
H0093229,R024,3,Own,Urban
H0093230,R049,4,Rent,Rural
H0093231,R012,8,Rent,Suburban
H0093232,R002,2,Own,Rural
H0093233,R017,2,Rent,Urban
H0093234,R042,8,Own,Urban
H0093235,R015,5,Rent,Suburban
H0093236,R047,1,Own,Rural
H0093237,R005,1,Own,Urban
H0093238,R040,7,Own,Urban
H0093239,R033,1,Own,Urban
H0093240,R048,2,Own,Suburban
H0093241,R006,7,Rent,Urban
H0093242,R011,8,Rent,Suburban
H0093243,R026,3,Rent,Suburban
H0093244,R044,5,Rent,Urban
H0093245,R040,1,Own,Rural
H0093246,R022,8,Own,Rural
H0093247,R034,8,Own,Rural
H0093248,R006,2,Own,Suburban
H0093249,R001,2,Own,Urban
H0093250,R042,4,Own,Urban
H0093251,R035,4,Own,Urban
H0093252,R006,6,Own,Rural
H0093253,R040,8,Own,Suburban
H0093254,R039,5,Rent,Rural
H0093255,R008,4,Own,Suburban
H0093256,R022,6,Rent,Urban
H0093257,R035,3,Own,Suburban
H0093258,R006,2,Rent,Rural
H0093259,R015,8,Own,Urban
H0093260,R045,3,Own,Rural
H0093261,R002,5,Rent,Suburban
H0093262,R005,4,Rent,Suburban
H0093263,R028,5,Rent,Rural
H0093264,R048,3,Rent,Rural
H0093265,R041,6,Rent,Urban
H0093266,R032,5,Rent,Suburban
H0093267,R035,5,Own,Rural
H0093268,R041,6,Rent,Urban
H0093269,R047,4,Rent,Rural
H0093270,R032,7,Own,Urban
H0093271,R040,5,Own,Suburban
H0093272,R033,8,Own,Urban
H0093273,R026,6,Rent,Suburban
H0093274,R024,7,Rent,Rural
H0093275,R005,6,Own,Suburban
H0093276,R039,5,Rent,Urban
H0093277,R017,6,Rent,Suburban
H0093278,R012,4,Own,Suburban
H0093279,R044,4,Rent,Urban
H0093280,R025,6,Rent,Rural
H0093281,R041,5,Own,Rural
H0093282,R048,1,Rent,Rural
H0093283,R044,8,Own,Urban
H0093284,R029,4,Rent,Suburban
H0093285,R010,6,Own,Urban
H0093286,R001,6,Own,Urban
H0093287,R007,1,Rent,Suburban
H0093288,R002,4,Own,Suburban
H0093289,R046,2,Rent,Suburban
H0093290,R020,8,Rent,Rural
H0093291,R001,6,Own,Suburban
H0093292,R026,4,Own,Urban
H0093293,R030,5,Rent,Rural
H0093294,R021,2,Own,Urban
H0093295,R044,5,Own,Suburban
H0093296,R026,5,Own,Urban
H0093297,R024,5,Rent,Suburban
H0093298,R029,1,Rent,Rural
H0093299,R043,2,Rent,Suburban
H0093300,R030,4,Rent,Suburban
H0093301,R016,6,Rent,Urban
H0093302,R014,3,Rent,Suburban
H0093303,R007,4,Rent,Suburban
H0093304,R044,6,Rent,Rural
H0093305,R048,5,Own,Rural
H0093306,R011,5,Own,Urban
H0093307,R014,3,Own,Urban
H0093308,R030,5,Rent,Rural
H0093309,R026,7,Own,Urban
H0093310,R040,7,Own,Urban
H0093311,R008,5,Rent,Suburban
H0093312,R003,7,Own,Suburban
H0093313,R048,3,Rent,Rural
H0093314,R001,4,Rent,Rural
H0093315,R030,5,Rent,Urban
H0093316,R009,7,Rent,Urban
H0093317,R014,5,Own,Rural
H0093318,R024,5,Own,Urban
H0093319,R002,1,Own,Rural
H0093320,R014,8,Rent,Urban
H0093321,R048,3,Own,Urban
H0093322,R043,8,Own,Rural
H0093323,R030,3,Own,Urban
H0093324,R001,8,Rent,Urban
H0093325,R005,3,Rent,Rural
H0093326,R004,4,Own,Suburban
H0093327,R005,8,Own,Urban
H0093328,R018,3,Own,Rural
H0093329,R016,4,Rent,Rural
H0093330,R002,6,Rent,Suburban
H0093331,R021,3,Own,Rural
H0093332,R046,2,Own,Suburban
H0093333,R004,1,Rent,Urban
H0093334,R019,2,Rent,Suburban
H0093335,R011,6,Own,Suburban
H0093336,R002,6,Own,Rural
H0093337,R024,8,Own,Rural
H0093338,R036,8,Own,Rural
H0093339,R011,4,Rent,Suburban
H0093340,R036,8,Own,Suburban
H0093341,R021,8,Rent,Rural
H0093342,R034,3,Own,Rural
H0093343,R031,4,Rent,Urban
H0093344,R011,6,Rent,Suburban
H0093345,R007,3,Own,Suburban
H0093346,R004,7,Rent,Urban
H0093347,R045,6,Own,Rural
H0093348,R014,7,Own,Urban
H0093349,R006,7,Rent,Urban
H0093350,R034,3,Rent,Suburban
H0093351,R008,1,Own,Rural
H0093352,R006,3,Own,Suburban
H0093353,R019,4,Rent,Suburban
H0093354,R049,6,Rent,Suburban
H0093355,R031,2,Own,Urban
H0093356,R027,8,Rent,Suburban
H0093357,R007,4,Own,Rural
H0093358,R039,2,Rent,Rural
H0093359,R033,1,Own,Urban
H0093360,R041,2,Rent,Rural
H0093361,R021,2,Own,Rural
H0093362,R022,8,Own,Suburban
H0093363,R035,3,Own,Urban
H0093364,R017,3,Own,Urban
H0093365,R020,2,Own,Rural
H0093366,R008,3,Rent,Rural
H0093367,R027,8,Own,Urban
H0093368,R025,6,Own,Urban
H0093369,R001,1,Own,Suburban
H0093370,R029,2,Own,Rural
H0093371,R040,4,Own,Suburban
H0093372,R048,6,Own,Urban
H0093373,R007,7,Rent,Urban
H0093374,R002,1,Own,Rural
H0093375,R006,3,Own,Urban
H0093376,R034,6,Own,Urban
H0093377,R023,2,Rent,Suburban
H0093378,R037,1,Own,Urban
H0093379,R042,6,Rent,Suburban
H0093380,R022,7,Rent,Suburban
H0093381,R045,2,Rent,Urban
H0093382,R023,2,Own,Rural
H0093383,R048,4,Rent,Rural
H0093384,R011,6,Own,Suburban
H0093385,R003,2,Rent,Rural
H0093386,R046,6,Own,Suburban
H0093387,R021,2,Rent,Rural
H0093388,R031,2,Rent,Urban
H0093389,R026,8,Own,Rural
H0093390,R006,5,Rent,Suburban
H0093391,R013,6,Own,Suburban
H0093392,R034,4,Rent,Rural
H0093393,R017,3,Rent,Suburban
H0093394,R012,2,Own,Urban
H0093395,R003,6,Rent,Rural
H0093396,R047,7,Own,Rural
H0093397,R036,5,Rent,Rural
H0093398,R029,8,Own,Suburban
H0093399,R021,8,Rent,Rural
H0093400,R003,8,Own,Suburban
H0093401,R004,3,Own,Urban
H0093402,R041,2,Rent,Rural
H0093403,R032,3,Rent,Rural
H0093404,R001,8,Own,Suburban
H0093405,R047,2,Own,Suburban
H0093406,R039,8,Own,Suburban
H0093407,R019,1,Own,Urban
H0093408,R018,4,Rent,Rural
H0093409,R030,1,Own,Urban
H0093410,R034,8,Own,Urban
H0093411,R019,6,Own,Rural
H0093412,R033,7,Own,Rural
H0093413,R023,1,Own,Urban
H0093414,R050,3,Rent,Suburban
H0093415,R028,1,Rent,Suburban
H0093416,R021,1,Rent,Urban
H0093417,R010,1,Own,Rural
H0093418,R046,4,Rent,Rural
H0093419,R040,8,Rent,Rural
H0093420,R001,4,Own,Urban
H0093421,R023,8,Rent,Urban
H0093422,R049,5,Own,Suburban
H0093423,R039,2,Own,Urban
H0093424,R010,5,Rent,Suburban
H0093425,R010,3,Own,Urban
H0093426,R047,6,Rent,Rural
H0093427,R044,1,Rent,Rural
H0093428,R032,5,Rent,Suburban
H0093429,R022,3,Rent,Suburban
H0093430,R004,2,Rent,Urban
H0093431,R031,3,Rent,Suburban
H0093432,R027,4,Rent,Urban
H0093433,R010,6,Rent,Urban
H0093434,R039,5,Own,Rural
H0093435,R045,2,Rent,Rural
H0093436,R047,5,Own,Urban
H0093437,R001,5,Own,Rural
H0093438,R005,4,Rent,Urban
H0093439,R016,4,Own,Urban
H0093440,R034,7,Rent,Rural
H0093441,R008,2,Rent,Urban
H0093442,R023,2,Rent,Urban
H0093443,R040,3,Own,Rural
H0093444,R013,5,Own,Suburban
H0093445,R013,1,Rent,Urban
H0093446,R038,1,Own,Urban
H0093447,R011,5,Own,Rural
H0093448,R042,6,Rent,Rural
H0093449,R022,5,Own,Rural
H0093450,R046,8,Own,Suburban
H0093451,R027,1,Rent,Suburban
H0093452,R018,6,Own,Urban
H0093453,R048,6,Rent,Suburban
H0093454,R027,6,Rent,Suburban
H0093455,R042,2,Rent,Rural
H0093456,R016,2,Own,Rural
H0093457,R039,5,Rent,Urban
H0093458,R004,5,Own,Suburban
H0093459,R027,2,Rent,Rural
H0093460,R029,6,Rent,Urban
H0093461,R049,1,Rent,Suburban
H0093462,R033,4,Own,Rural
H0093463,R029,4,Rent,Urban
H0093464,R032,4,Rent,Urban
H0093465,R029,2,Rent,Urban
H0093466,R019,7,Rent,Urban
H0093467,R011,3,Own,Urban
H0093468,R020,3,Rent,Suburban
H0093469,R038,4,Rent,Suburban
H0093470,R009,3,Rent,Rural
H0093471,R003,3,Rent,Urban
H0093472,R041,2,Rent,Rural
H0093473,R035,6,Own,Rural
H0093474,R017,3,Own,Urban
H0093475,R028,2,Own,Urban
H0093476,R033,7,Own,Suburban
H0093477,R037,8,Own,Rural
H0093478,R041,7,Rent,Rural
H0093479,R024,3,Own,Suburban
H0093480,R005,1,Own,Suburban
H0093481,R013,1,Own,Suburban
H0093482,R039,7,Own,Suburban
H0093483,R007,5,Own,Rural
H0093484,R013,5,Own,Rural
H0093485,R014,8,Rent,Urban
H0093486,R012,1,Own,Rural
H0093487,R029,5,Rent,Urban
H0093488,R050,5,Own,Suburban
H0093489,R019,1,Rent,Urban
H0093490,R021,8,Own,Urban
H0093491,R044,4,Own,Urban
H0093492,R004,5,Rent,Urban
H0093493,R028,1,Rent,Suburban
H0093494,R030,5,Own,Urban
H0093495,R034,7,Own,Rural
H0093496,R003,1,Own,Suburban
H0093497,R030,4,Rent,Rural
H0093498,R043,6,Rent,Urban
H0093499,R041,8,Own,Suburban
H0093500,R045,5,Own,Urban
H0093501,R009,1,Own,Rural
H0093502,R041,6,Rent,Rural
H0093503,R035,5,Rent,Suburban
H0093504,R012,1,Rent,Rural
H0093505,R009,7,Rent,Urban
H0093506,R032,1,Rent,Rural
H0093507,R037,4,Rent,Urban
H0093508,R011,7,Rent,Suburban
H0093509,R007,7,Own,Rural
H0093510,R004,8,Rent,Urban
H0093511,R014,4,Own,Rural
H0093512,R011,7,Own,Suburban
H0093513,R040,4,Rent,Suburban
H0093514,R044,1,Rent,Urban
H0093515,R050,7,Own,Rural
H0093516,R040,1,Own,Rural
H0093517,R015,1,Rent,Suburban
H0093518,R012,7,Rent,Suburban
H0093519,R046,3,Rent,Suburban
H0093520,R014,6,Rent,Urban
H0093521,R042,7,Rent,Rural
H0093522,R035,6,Own,Suburban
H0093523,R017,5,Rent,Urban
H0093524,R004,3,Own,Urban
H0093525,R043,3,Own,Urban
H0093526,R019,2,Rent,Urban
H0093527,R014,4,Own,Urban
H0093528,R028,2,Own,Rural
H0093529,R016,4,Own,Urban
H0093530,R009,7,Own,Suburban
H0093531,R044,2,Rent,Rural
H0093532,R039,5,Rent,Suburban
H0093533,R048,2,Rent,Rural
H0093534,R035,4,Own,Rural
H0093535,R025,8,Own,Urban
H0093536,R007,3,Own,Suburban
H0093537,R049,2,Rent,Rural
H0093538,R032,3,Own,Urban
H0093539,R037,2,Own,Suburban
H0093540,R039,3,Rent,Rural
H0093541,R043,8,Own,Urban
H0093542,R041,6,Rent,Suburban
H0093543,R005,3,Rent,Rural
H0093544,R028,2,Rent,Urban
H0093545,R016,6,Rent,Urban
H0093546,R037,1,Rent,Suburban
H0093547,R044,4,Own,Rural
H0093548,R034,5,Rent,Suburban
H0093549,R036,7,Rent,Urban
H0093550,R006,8,Own,Urban
H0093551,R019,1,Rent,Urban
H0093552,R008,3,Own,Urban
H0093553,R042,1,Own,Suburban
H0093554,R018,1,Rent,Rural
H0093555,R026,1,Own,Suburban
H0093556,R041,1,Rent,Suburban
H0093557,R009,6,Rent,Urban
H0093558,R050,6,Own,Suburban
H0093559,R044,4,Own,Suburban
H0093560,R008,5,Own,Rural
H0093561,R031,8,Own,Urban
H0093562,R012,5,Own,Urban
H0093563,R022,8,Own,Suburban
H0093564,R024,7,Rent,Urban
H0093565,R044,4,Rent,Urban
H0093566,R037,5,Own,Suburban
H0093567,R008,5,Own,Rural
H0093568,R038,2,Rent,Urban
H0093569,R049,7,Own,Urban
H0093570,R024,7,Own,Suburban
H0093571,R035,6,Own,Suburban
H0093572,R048,5,Rent,Suburban
H0093573,R034,2,Own,Rural
H0093574,R028,5,Rent,Urban
H0093575,R033,3,Rent,Rural
H0093576,R038,6,Own,Urban
H0093577,R033,4,Own,Urban
H0093578,R008,4,Own,Rural
H0093579,R033,1,Rent,Urban
H0093580,R031,4,Own,Rural
H0093581,R024,6,Own,Suburban
H0093582,R036,7,Rent,Urban
H0093583,R049,2,Own,Suburban
H0093584,R041,7,Rent,Suburban
H0093585,R004,5,Own,Urban
H0093586,R042,6,Rent,Suburban
H0093587,R002,6,Rent,Urban
H0093588,R040,5,Rent,Suburban
H0093589,R037,8,Rent,Urban
H0093590,R046,3,Rent,Rural
H0093591,R002,4,Own,Urban
H0093592,R038,7,Own,Rural
H0093593,R041,2,Rent,Urban
H0093594,R031,1,Rent,Suburban
H0093595,R017,7,Own,Urban
H0093596,R019,6,Rent,Urban
H0093597,R012,1,Rent,Urban
H0093598,R040,2,Own,Rural
H0093599,R038,8,Own,Suburban
H0093600,R018,7,Own,Urban
H0093601,R004,7,Own,Suburban
H0093602,R009,2,Rent,Suburban
H0093603,R021,8,Rent,Urban
H0093604,R038,6,Own,Rural
H0093605,R008,7,Own,Suburban
H0093606,R025,6,Own,Suburban
H0093607,R040,4,Own,Suburban
H0093608,R035,4,Own,Suburban
H0093609,R024,1,Rent,Suburban
H0093610,R016,2,Rent,Urban
H0093611,R026,1,Rent,Suburban
H0093612,R044,5,Own,Urban
H0093613,R042,1,Rent,Rural
H0093614,R025,1,Own,Suburban
H0093615,R043,4,Own,Suburban
H0093616,R012,2,Rent,Suburban
H0093617,R010,5,Own,Rural
H0093618,R004,8,Rent,Urban
H0093619,R034,4,Own,Suburban
H0093620,R049,1,Rent,Rural
H0093621,R021,6,Rent,Urban
H0093622,R050,5,Rent,Urban
H0093623,R009,3,Own,Suburban
H0093624,R024,7,Own,Rural
H0093625,R021,7,Rent,Suburban
H0093626,R017,7,Rent,Suburban
H0093627,R005,1,Own,Rural
H0093628,R026,6,Own,Urban
H0093629,R047,7,Own,Rural
H0093630,R004,4,Rent,Urban
H0093631,R039,7,Own,Urban
H0093632,R012,6,Rent,Urban
H0093633,R041,2,Rent,Urban
H0093634,R038,4,Own,Suburban
H0093635,R023,1,Own,Suburban
H0093636,R045,6,Own,Suburban
H0093637,R024,8,Rent,Rural
H0093638,R010,2,Rent,Urban
H0093639,R047,4,Own,Suburban
H0093640,R027,2,Own,Rural
H0093641,R020,6,Own,Rural
H0093642,R017,5,Rent,Suburban
H0093643,R021,6,Own,Suburban
H0093644,R049,3,Rent,Urban
H0093645,R027,3,Own,Rural
H0093646,R041,6,Own,Rural
H0093647,R033,3,Own,Suburban
H0093648,R003,7,Rent,Suburban
H0093649,R039,8,Rent,Urban
H0093650,R018,6,Rent,Rural
H0093651,R005,1,Rent,Suburban
H0093652,R035,5,Rent,Suburban
H0093653,R043,2,Rent,Suburban
H0093654,R028,5,Rent,Suburban
H0093655,R014,6,Rent,Urban
H0093656,R002,6,Rent,Urban
H0093657,R034,2,Own,Suburban
H0093658,R036,3,Own,Rural
H0093659,R050,7,Own,Suburban
H0093660,R035,4,Rent,Urban
H0093661,R007,2,Rent,Rural
H0093662,R003,1,Rent,Rural
H0093663,R009,4,Own,Suburban
H0093664,R004,3,Own,Rural
H0093665,R004,5,Rent,Rural
H0093666,R003,2,Own,Urban
H0093667,R025,5,Rent,Suburban
H0093668,R015,4,Rent,Urban
H0093669,R026,5,Rent,Rural
H0093670,R041,6,Rent,Urban
H0093671,R029,5,Rent,Suburban
H0093672,R024,3,Own,Rural
H0093673,R046,3,Own,Suburban
H0093674,R045,7,Rent,Rural
H0093675,R003,2,Rent,Rural
H0093676,R019,8,Own,Suburban
H0093677,R016,3,Own,Suburban
H0093678,R021,3,Rent,Suburban
H0093679,R024,3,Own,Urban
H0093680,R031,4,Rent,Urban
H0093681,R018,8,Rent,Urban
H0093682,R025,6,Rent,Urban
H0093683,R032,2,Own,Rural
H0093684,R038,6,Rent,Urban
H0093685,R024,1,Own,Suburban
H0093686,R046,6,Rent,Suburban
H0093687,R020,7,Rent,Rural
H0093688,R018,8,Rent,Suburban
H0093689,R016,6,Rent,Urban
H0093690,R012,8,Rent,Suburban
H0093691,R042,1,Rent,Urban
H0093692,R023,3,Own,Rural
H0093693,R015,6,Rent,Suburban
H0093694,R032,3,Own,Suburban
H0093695,R011,3,Rent,Rural
H0093696,R042,5,Rent,Rural
H0093697,R036,2,Own,Rural
H0093698,R021,8,Own,Rural
H0093699,R030,6,Own,Urban
H0093700,R039,6,Rent,Rural
H0093701,R030,2,Own,Urban
H0093702,R022,1,Own,Suburban
H0093703,R036,2,Rent,Urban
H0093704,R039,5,Own,Urban
H0093705,R035,4,Own,Suburban
H0093706,R010,1,Own,Suburban
H0093707,R023,4,Rent,Suburban
H0093708,R039,2,Own,Rural
