ACTIVE,BKCLASS,ROA,LONGITUDE,ROE,STNAME,ASSET,OFFICES,NETINC,DEP,NAME,CITY,CERT,STALP,LATITUDE,ESTYMD
1,NM,0.8745884659158227,-83.611699009133,8.97,Michigan,286693,3,609,257745,Huron Valley State Bank,Milford,57990,MI,42.581593008983,08/15/2005
1,NM,1.8571874303543572,-86.7884440006634,17.45,Alabama,18170078,33,83332,14511649,ServisFirst Bank,Birmingham,57993,AL,33.4864379854344,05/02/2005
1,NM,1.5045100027375062,-87.5386329682258,16.06,Alabama,2915023,19,10930,2356588,Bryant Bank,Tuscaloosa,57997,AL,33.2321999842451,06/10/2005
1,NM,1.1284225926047329,-87.492257993432,7.62,Alabama,1452054,20,4088,1200532,United Bank,Atmore,58,AL,31.023666984878,01/04/1904
1,N,1.681212828242631,-96.1733419709715,16.15,Iowa,546511,2,2313,436546,"American Bank, National Association",Le Mars,5800,IA,42.7896649962243,01/01/1887
1,NM,1.799867899603699,-114.189144984907,14.7,Montana,147028,1,654,129167,Freedom Bank,Columbia Falls,58010,MT,48.3704489927601,04/12/2005
1,NM,0.9905715368249249,-90.3921499803626,11.54,Missouri,1177177,2,2719,1063965,St. Louis Bank,Saint Louis,58018,MO,38.6353670100846,06/06/2005
1,SM,0.8246636636335363,-105.076473963017,4.45,Colorado,207082,1,411,161176,Verus Bank of Commerce,Fort Collins,58025,CO,40.5366629830267,06/27/2005
1,NM,1.2692772735870832,-81.377013968945,14.4,Florida,599794,4,1904,527936,Sunrise Bank,Orlando,58029,FL,28.5405259898587,08/01/2005
1,SM,1.9837626030747413,-80.075963642484,28.7,Florida,444871,3,2182,413051,Paradise Bank,Boca Raton,58030,FL,26.384608543657,07/25/2005
1,NM,0.7304021715544383,-117.789929033159,5.13,California,122227,1,223,100377,California Business Bank,Irvine,58037,CA,33.7193859944676,11/01/2005
1,NM,0.6740650860147437,-93.113729214814,7.8,Minnesota,866895,8,1427,688396,First Resource Bank,Lino Lakes,58039,MN,45.177551109892,06/27/2005
1,NM,0.4961626201643846,-85.490367212378,5.67,Kentucky,495100,4,606,348375,"Eclipse Bank, Inc.",Louisville,58049,KY,38.272853632906,10/14/2005
1,NM,0.9631570837387292,-74.2146740174921,9.62,New Jersey,1820457,11,4352,1342105,First Commerce Bank,Lakewood,58054,NJ,40.0845720013997,01/30/2006
1,NM,0.806932764500372,-93.5235199581476,9.81,Minnesota,2675658,4,5366,2091573,Tradition Capital Bank,Wayzata,58057,MN,44.9702909937921,07/01/2005
1,NM,2.2593797861934504,-117.888263006643,8.64,California,1141218,5,6430,811904,First General Bank,Rowland Heights,58060,CA,33.9871810115814,10/13/2005
1,NM,2.4167572296743263,-93.3336550152552,24.22,Minnesota,252544,1,1540,185822,VisionBank,Saint Louis Park,58063,MN,44.9464899929922,09/12/2005
1,NM,1.0737296109995975,-122.400521273911,9.58,California,767510,2,2014,670003,Bank of San Francisco,San Francisco,58069,CA,37.793009461739,08/01/2005
1,NM,2.0157701273741058,-84.2250479591196,22.01,Georgia,351829,2,1724,303900,Flint Community Bank,Albany,58074,GA,31.6101060023578,02/03/2006
1,NM,1.8246086323775996,-85.5114840182995,19.34,Tennessee,176704,3,793,158348,Putnam 1st Mercantile Bank,Cookeville,58079,TN,36.1538780043618,11/28/2005
1,SI,0.7608818782476836,-97.739578028088,8.03,Texas,422410,15,848,336338,Austin Capital Bank SSB,Austin,58082,TX,30.366153996608,01/09/2006
1,NM,-0.25883674430993103,-86.7221889955561,-3.34,Alabama,1444006,11,-973,1318742,SouthPoint Bank,Birmingham,58088,AL,33.4381839974961,10/11/2005
1,NM,1.243091950021153,-119.805616987779,9.66,California,1571464,3,4896,1345950,FFB Bank,Fresno,58090,CA,36.8492189826673,12/23/2005
1,NM,0.6503733270421403,-116.09432601188,6.85,Idaho,1371673,9,2295,1226018,Idaho First Bank,Mccall,58095,ID,44.8980119986916,10/03/2005
1,SM,1.7302515125471694,-85.8265310682096,21.45,Alabama,439752,6,1900,399484,NobleBank & Trust,Anniston,58111,AL,33.6638849123527,10/11/2005
1,NM,0.9271990152176071,-82.7390370251327,7.33,Florida,761702,7,1739,660920,Flagship Bank,Clearwater,58113,FL,28.0429260097644,01/23/2006
1,NM,0.8594094113720365,-89.9845689581635,12.18,Illinois,549049,4,1178,444693,Bank of Belleville,Belleville,58114,IL,38.5111369791027,11/04/2005
1,SM,1.4651079704115044,-93.280690020547,14.37,Missouri,3135122,27,11308,2744392,Oakstar Bank,Springfield,58115,MO,37.159135996904,10/24/2005
1,NM,1.4549601717773455,-90.4091120187236,13.77,Missouri,1002435,2,3604,801227,Triad Bank,Frontenac,58121,MO,38.6339500074433,10/24/2005
1,NM,2.1819150481910206,-94.932635637605,19.25,Iowa,166950,1,901,142962,Audubon State Bank,Audubon,5814,IA,41.720742148516,01/01/1876
1,N,2.3305873594555506,-73.5545867860606,21.09,New York,2405103,3,13841,2120730,"Esquire Bank, National Association",Jericho,58140,NY,40.7846457707856,10/12/2006
1,NM,0.4799497195531897,-111.891619978422,3.39,Utah,360510,1,441,299254,Milestone Bank,Salt Lake City,58148,UT,40.762401004677,01/26/2006
1,N,-0.8022394170662327,-87.8300439975364,-5.66,Illinois,204957,1,-398,163191,"SmartBiz Bank, National Association",Northbrook,58158,IL,42.1460039830515,04/14/2006
1,NM,1.3762069607388743,-84.5533690343394,12.62,Kentucky,399363,4,1377,341348,"Bank of Lexington, Inc.",Lexington,58164,KY,38.013713982894,02/06/2006
1,NM,1.437368156264014,-87.8332729580967,13.63,Illinois,1028368,5,3682,904706,Belmont Bank & Trust Company,Chicago,58165,IL,41.9378350171902,06/14/2006
1,NM,1.1439717237223808,-93.098518994217,21.56,Iowa,403464,2,1151,337227,Hardin County Savings Bank,Eldora,5817,IA,42.3608940198835,01/01/1868
1,NM,4.3135306824934165,-111.893476989071,43.2,Utah,29457314,1,319156,20817258,Sallie Mae Bank,Salt Lake City,58177,UT,40.7655189888391,11/28/2005
1,NM,1.9156201094750105,-84.285324068873,18.08,Georgia,4633553,27,22382,3658600,Metro City Bank,Doraville,58181,GA,33.891969213212,04/04/2006
1,NM,1.9002225094161402,-64.88969,34.76,U.S. Virgin Islands,526107,2,2404,413210,Merchants Commercial Bank,St Thomas,58184,VI,18.3365700000001,10/30/2006
1,N,4.527287518126834,-75.5505430212014,4.63,Delaware,56652,1,640,499,"HSBC Trust Company (Delaware), National Association",Wilmington,58188,DE,39.7465370128614,07/01/2005
1,NM,1.5886765931713058,-91.8022809698257,9.34,Iowa,61524,4,243,47850,State Central Bank,Bonaparte,5820,IA,40.6981589974361,03/17/1858
1,SM,0.9579698950660311,-86.2241649749801,8.11,Tennessee,423716,5,1017,367000,First Vision Bank of Tennessee,Tullahoma,58201,TN,35.3749790067668,11/28/2005
1,NM,0.42512250240529836,-73.8204761286361,2.98,New York,614270,7,665,514893,NewBank,Flushing,58203,NY,40.7651866044687,09/29/2006
1,NM,2.4120644286586006,-86.3407829805933,19.96,Tennessee,781115,6,4699,676680,First Freedom Bank,Lebanon,58208,TN,36.2194800173023,04/03/2006
1,NM,1.984083610490868,-92.7824169736274,18.89,Iowa,390115,7,1906,312170,First State Bank,Lynnville,5821,IA,41.5777230176971,01/01/1912
1,NM,1.4238186686862675,-93.3366699858274,12.68,Minnesota,5323177,10,19082,4326053,Bridgewater Bank,Saint Louis Park,58210,MN,44.9350310093421,11/02/2005
1,NM,0.6959508315256688,-87.8494030087485,6.03,Illinois,174687,2,308,132360,Town Center Bank,Frankfort,58214,IL,41.5238909989241,09/18/2006
1,N,0.5847953216374269,-88.0762560330686,0.67,Illinois,8213,1,12,1000,BMO Harris Central National Association,Roselle,58216,IL,41.9841260053144,05/28/2005
1,SM,0.41675774730180004,-117.988540994929,4.54,California,489849,5,510,409799,First Pacific Bank,Whittier,58218,CA,33.942807006623,09/18/2006
1,NM,1.5473549840071057,-87.0462109926372,19.84,Tennessee,417914,5,1594,373664,Heritage Bank & Trust,Columbia,58220,TN,35.5895270200398,03/06/2006
1,N,8.28346911143185,-111.881027432103,68.77,Utah,1388684,1,23179,1184551,Column National Association,Salt Lake City,58224,UT,40.760408961568,03/28/2006
1,NM,1.2339693616169796,-91.185555705421,10.46,Louisiana,8903421,63,26394,7470898,b1BANK,Baton Rouge,58228,LA,30.450309394137,02/01/2006
1,NM,2.315243064598694,-118.109837024524,17.94,California,450670,3,2578,366529,Pacific Alliance Bank,San Gabriel,58234,CA,34.1029770039501,12/27/2006
1,NM,1.7604666465365422,-77.850333656115,13.95,North Carolina,1459963,10,6304,1245742,Providence Bank,Rocky Mount,58239,NC,35.969907886335,03/14/2006
1,SM,1.123814813413348,-77.3359845380001,9.22,Virginia,2348668,8,6571,1992852,John Marshall Bank,Reston,58243,VA,38.9522149362379,04/17/2006
1,NM,1.5211510728601867,-86.4025389991712,17.19,Alabama,3915224,25,14646,3451620,River Bank & Trust,Prattville,58255,AL,32.456756007139,04/03/2006
1,NM,2.016184078594932,-73.4718440256416,21.31,Connecticut,860651,2,4283,716575,DR Bank,Darien,58257,CT,41.0759990155119,04/24/2006
1,N,0.922150146079922,-85.5868310414193,10.23,Michigan,982437,7,2269,760438,First National Bank of Michigan,Kalamazoo,58259,MI,42.292097998919,04/12/2006
1,N,1.3114107094794385,-96.5670525359768,11.64,Kansas,1600806,28,5250,1330621,Landmark National Bank,Manhattan,5826,KS,39.1789999833233,05/02/1919
1,NM,0.23182442197840408,-73.997463618404,1.77,New York,279566,3,160,203943,Global Bank,New York,58263,NY,40.7137398238823,03/12/2007
1,NM,1.5809639285554005,-87.8641399870925,14.25,Illinois,1950418,3,7794,1714210,Signature Bank,Rosemont,58264,IL,41.9810179956169,08/04/2006
1,NM,0.6302795258209279,-121.645368962384,8.06,California,764212,5,1201,670456,River Valley Community Bank,Yuba City,58276,CA,39.1421730020745,06/26/2006
1,NM,0.9892946144675785,-121.853776016205,12.25,California,577734,5,1446,525767,Golden Valley Bank,Chico,58278,CA,39.7520010079034,04/24/2006
1,NM,1.2067290630858625,-119.702141973983,11.84,California,1422849,9,4208,1268061,American Riviera Bank,Santa Barbara,58281,CA,34.4231250111121,07/18/2006
1,NM,2.2476985287791447,-114.121718022098,21.15,Montana,177918,1,1045,156143,Eagle Bank,Polson,58282,MT,47.6885779843147,07/25/2006
1,NM,1.6779165950762132,-85.1767229592319,18.5,Georgia,416865,2,1709,375717,River City Bank,Rome,58289,GA,34.2554599997846,05/23/2006
1,NM,1.9073894701083838,-117.214617997974,17.62,California,2693463,7,12465,2375837,CalPrivate Bank,La Jolla,58291,CA,32.877005982621,12/18/2006
1,NM,0.5746872904899384,-121.570364004732,4.93,California,945774,4,1319,823506,Pinnacle Bank,Gilroy,58297,CA,37.0096180154987,07/17/2006
1,NM,1.9966501069972906,-95.5362409704999,11.38,Kansas,106009,2,526,81192,Citizens State Bank and Trust Company,Hiawatha,5830,KS,39.8533339844334,01/01/1907
1,NM,1.3566023712878317,-93.4185409794648,18.54,Missouri,541895,7,1839,478264,Table Rock Community Bank,Kimberling City,58300,MO,36.6453140166799,08/28/2006
1,SB,3.0591104326361354,-93.269488026048,50.4,Minnesota,25514060,2,194362,23776997,"Ameriprise Bank, FSB",Minneapolis,58303,MN,44.972425864531,09/14/2006
1,NM,0.7931073656059828,-73.5941820096197,8.74,Connecticut,806830,3,1597,651947,The First Bank of Greenwich,Cos Cob,58307,CT,41.0408029849831,12/20/2006
1,NM,1.47009770154838,-96.2904710212212,6.69,Texas,2826945,31,10324,2172736,American Momentum Bank,College Station,58309,TX,30.650201984984,10/25/2006
1,NM,1.0145307313664438,-117.960117961261,10.03,California,1563129,11,3949,1362873,US Metro Bank,Garden Grove,58310,CA,33.772896986349,09/15/2006
1,NM,0.524404337398173,-75.1510009985189,6.64,Delaware,419580,4,557,357260,Community Bank Delaware,Lewes,58311,DE,38.7437940103671,05/30/2006
1,N,1.2845112315883742,-87.9801410008129,14.74,Illinois,3321035,16,10589,2888372,"Old Plank Trail Community Bank, National Association",New Lenox,58314,IL,41.5155269911119,03/16/2006
1,N,1.5813019116810612,-91.114192768519,14.09,Louisiana,3865992,38,13230,3236715,"Investar Bank, National Association",Baton Rouge,58316,LA,30.397279649227,06/14/2006
1,NM,1.6223014406772311,-117.406962643101,15.72,Washington,283745,3,1169,250513,RiverBank,Spokane,58322,WA,47.6599754102807,05/22/2006
1,NM,1.2765327328523357,-95.539120992431,10.38,Texas,200266,4,625,174876,Lone Star Bank,Houston,58324,TX,29.7393339871146,08/23/2006
1,NM,1.4504292500878273,-122.201578981337,12.56,Washington,871507,6,3081,686291,Mountain Pacific Bank,Everett,58341,WA,47.9677019817604,07/24/2006
1,NM,0.6175966452500088,-87.873057242424,6.39,Illinois,835398,3,1271,678743,Millennium Bank,Des Plaines,58348,IL,42.038514959644,07/02/2007
1,NM,1.8090550987730725,-99.8892330191514,17.75,Kansas,498476,5,2302,430733,The First State Bank,Norton,5835,KS,39.8294020163964,04/21/1902
1,NM,1.2062360600964037,-86.25607999333,10.96,Alabama,402890,3,1204,345280,Southern Independent Bank,Opp,58357,AL,31.2881579814889,12/04/2006
1,NM,0.04522735741176168,-96.1969090328537,0.35,Nebraska,191973,3,22,153590,United Republic Bank,Elkhorn,58359,NE,41.2579330016197,12/11/2006
1,NM,0.4226107631639991,-75.1394613832401,5.01,Pennsylvania,553030,2,583,447121,Hyperion Bank,Philadelphia,58371,PA,39.969544357438,11/20/2006
1,NM,0.71528796142931,-82.3528779681553,8.37,Florida,389728,4,678,319475,Central Bank,Tampa,58377,FL,28.1697540116355,02/26/2007
1,NM,1.1753698614116133,-83.6767347528858,15.18,Kentucky,68593,2,201,62040,Farmers State Bank,Booneville,5838,KY,37.4759539085544,01/02/1931
1,SM,1.9618789801850576,-106.334571561932,21.71,Wyoming,568499,4,2763,511521,Jonah Bank of Wyoming,Casper,58396,WY,42.848787295096,07/31/2006
1,NM,0.8951234501663236,-118.103486978497,6.38,California,515129,4,1147,437435,Mega Bank,San Gabriel,58401,CA,34.0798750119656,02/05/2008
1,N,0.25222014281581107,-112.027206985293,2.25,Arizona,525083,2,328,384759,"Goldwater Bank, N.A.",Phoenix,58405,AZ,33.5086989791639,04/02/2007
1,SM,-0.13420004193751311,-122.312303000275,-1.92,Washington,401831,4,-136,331992,UniBank,Lynnwood,58407,WA,47.8234949837548,11/01/2006
1,NM,0.5506141238129098,-73.972137027407,4.4,New Jersey,8708837,2,11540,6726577,Cross River Bank,Fort Lee,58410,NJ,40.857130634066,06/23/2008
1,N,1.5521855881785545,-84.0812669713429,14.7,Georgia,232778,1,875,204329,Embassy National Bank,Lawrenceville,58413,GA,33.9850979829138,03/05/2007
1,NM,1.1413737248044968,-94.2639591555222,20.44,Missouri,136830,1,399,128421,Community Bank of Pleasant Hill,Pleasant Hill,58423,MO,38.8173189047393,12/04/2006
1,NM,0.617511621943366,-73.9207814419273,6.13,New York,1548229,13,2390,1291838,Alma Bank,Astoria,58424,NY,40.7673681204987,09/12/2007
1,N,-2.3626423336909177,-112.358636992219,-25.33,Arizona,76471,3,-457,68950,West Valley National Bank,Goodyear,58426,AZ,33.4750750164851,12/22/2006
1,N,1.2400221349090585,-83.7026119808213,12.21,Ohio,1717591,4,5308,1497479,"Waterford Bank, N.A.",Toledo,58433,OH,41.6888450093981,08/29/2007
1,NM,2.4791360258339243,-115.291382016284,8.93,Nevada,305817,2,1831,220778,First Security Bank of Nevada,Las Vegas,58443,NV,36.0866310010136,01/30/2007
1,SM,0.9626788088226238,-122.439153800923,10.96,Washington,697257,6,1661,623547,Commencement Bank,Tacoma,58446,WA,47.250768927508,12/11/2006
1,N,0.2543706597338192,-95.2327380400303,2.19,Texas,190494,2,119,167789,"Texas Advantage Community Bank, National Association",Alvin,58450,TX,29.4064790147387,12/18/2006
1,SM,0.7070862709218864,-79.99928,10.1,Pennsylvania,23247121,2,41175,21368793,TriState Capital Bank,Pittsburgh,58457,PA,40.438306,01/22/2007
1,SM,1.0419063046629868,-83.5762950235867,9.6,Tennessee,5900269,43,15308,5200942,SmartBank,Pigeon Forge,58463,TN,35.8110919854655,01/08/2007
1,N,1.6337331770137382,-118.053013001593,9.94,California,890687,4,3590,716600,"American Plus Bank, N.A.",Arcadia,58469,CA,34.1246230174436,08/08/2007
1,NM,1.9144729996878576,-85.5434749766921,23.85,Kentucky,120298,2,575,110196,"Peoples Bank, Mt. Washington",Mount Washington,5847,KY,38.0484039979281,01/01/1909
1,NM,1.309547851452934,-78.4928829774693,16.45,Pennsylvania,452917,7,1459,414900,Hometown Bank of Pennsylvania,Bedford,58470,PA,40.018509989613,04/09/2007
1,NM,1.2962472550082096,-81.961807032098,16.5,Florida,1251302,6,3977,1145710,Bank of Central Florida,Lakeland,58479,FL,27.9739859877033,03/19/2007
1,NM,0.7714664370227207,-74.663184962544,6.85,New Jersey,3970761,26,7646,3227440,First Bank,Hamilton,58481,NJ,40.203703991232,04/23/2007
1,NM,2.7980934126904065,-113.994464973917,29.21,Montana,349305,1,2219,318948,Bank of Montana,Missoula,58482,MT,46.8692140080357,11/26/2007
1,SM,1.494601601518844,-96.829488,13.78,Texas,1495075,3,5672,1305146,Pegasus Bank,Dallas,58483,TX,32.836687,01/24/2007
1,NM,2.596906162494729,-96.2521050387305,27.16,Texas,510715,5,3210,459520,Austin County State Bank,Bellville,58484,TX,29.9425880145014,06/26/2007
1,NM,-0.3442506925316247,-122.266367656303,-3.67,California,1973803,9,-1703,1655342,Beneficial State Bank,Oakland,58490,CA,37.810184190893,06/27/2007
1,N,1.0660829006369876,-78.49333048728,9.2,Virginia,1620643,6,4305,1323395,Old Dominion National Bank,Charlottesville,58504,VA,38.031695847414,07/23/2007
1,NM,1.350704781080695,-104.78524096533,11.43,Colorado,382764,6,1288,325707,First FarmBank,Greeley,58508,CO,40.3883279815262,02/12/2007
1,NM,1.7561150951221003,-97.288648444289,18.35,Texas,1054639,11,4568,894894,Frontier Bank of Texas,Elgin,58509,TX,30.2991597265573,06/11/2007
1,NM,1.339653927492016,-92.951091962378,15.9,Minnesota,708018,2,2347,569885,Platinum Bank,Oakdale,58511,MN,44.9622379964973,02/12/2007
1,NM,1.1431836659829668,-74.669495026893,9.69,New Jersey,2253363,36,6482,1947004,The Bank of Princeton,Princeton,58513,NJ,40.35585598571,04/23/2007
1,NM,1.0873251750447819,-97.7623410139989,12.19,Texas,200090,2,541,180651,The Community Bank,Bridgeport,58517,TX,33.2239720147215,06/06/2007
1,N,1.7087905539818304,-105.053574016808,24.91,Colorado,1611204,1,6757,1233314,Solera National Bank,Lakewood,58534,CO,39.7109319873671,09/10/2007
1,SB,0.5462510218599335,-92.522388041263,3.58,Minnesota,2272510,9,3037,1906809,Think Mutual Bank,Rochester,58536,MN,44.074776002241,07/01/2007
1,NM,1.26205196291686,-82.186637838458,10.96,Florida,438806,6,1370,366852,BankFlorida,Dade City,58537,FL,28.339378628107,08/27/2007
1,NM,1.3634766399395681,-85.9114260254015,14.78,Kentucky,2166977,27,7256,1884857,"South Central Bank,  Inc.",Glasgow,5854,KY,36.9938140208804,01/01/1908
1,NM,1.2354402285347679,-87.631037164308,8.41,Illinois,463108,1,1425,366403,Gold Coast Bank,Chicago,58556,IL,41.903639534443,06/04/2007
1,SM,1.1921774212649714,-79.2453450333538,14.79,Virginia,500384,6,1510,456740,Select Bank,Forest,58563,VA,37.3753960139004,06/04/2007
1,NM,0.5668631362763988,-83.7071129790075,4.33,Georgia,810680,8,1122,682121,American Pride Bank,Macon,58584,GA,32.8156820092423,12/12/2007
1,NM,1.8353194111246574,-99.749613882553,15.48,North Dakota,111431,1,525,97586,Turtle Mountain State Bank,Belcourt,58586,ND,48.837639509685,12/03/2007
1,NM,1.1887440048526314,-117.671497016061,12.06,California,614543,2,1972,482189,Partners Bank of California,Mission Viejo,58588,CA,33.5672969899919,11/16/2007
1,SM,-0.10471041170911494,-117.748575991834,-1.78,California,859584,1,-227,789703,Nano Banc,Irvine,58590,CA,33.6588860040805,09/17/2007
1,N,1.7882467097955896,-77.1776807295055,20.06,Virginia,1918524,1,8201,1741419,"Chain Bridge Bank, National Association",Mclean,58595,VA,38.9323475206887,08/06/2007
1,SM,7.125861321680982,-79.872932992816,77.85,Virginia,4778484,66,85595,4237075,Carter Bank & Trust,Martinsville,58596,VA,36.694628860194,12/30/2006
1,NM,0.9906458657242427,-88.1585990116739,8.23,Illinois,244442,2,630,191336,PeopleFirst Bank,Joliet,58597,IL,41.5505869833522,01/08/2007
1,NM,0.7014675921972405,-93.2974420084141,8.41,Minnesota,331168,1,575,272720,Reliance Bank,Faribault,58602,MN,44.317462986483,08/13/2007
1,NM,1.6694537499186974,-90.055688149322,15.77,Missouri,787128,5,3433,641430,MRV Banks,Sainte Genevieve,58619,MO,37.968327821218,07/16/2007
1,NM,0.6571103970964753,-115.290589004425,5.03,Nevada,1389768,2,2255,1186172,GBank,Las Vegas,58626,NV,36.0833310038239,09/24/2007
1,NM,1.1950550830010946,-87.024013063649,13.51,Alabama,199440,5,595,181069,First Cahawba Bank,Selma,58636,AL,32.4344126101279,09/10/2007
