sr_returned_date_sk,sr_return_time_sk,sr_item_sk,sr_customer_sk,sr_cdemo_sk,sr_hdemo_sk,sr_addr_sk,sr_store_sk,sr_reason_sk,sr_ticket_number,sr_return_quantity,sr_return_amt,sr_return_tax,sr_return_amt_inc_tax,sr_fee,sr_return_ship_cost,sr_refunded_cash,sr_reversed_charge,sr_store_credit,sr_net_loss
2451870,49081,179,699,13686,5443,164,1,1,2028,17,1429.02,57.16,1486.18,21.19,190.40,1357.56,8.57,62.89,268.75
2451603,29310,160,874,4305,2640,319,1,1,2029,50,4106.00,41.06,4147.06,60.84,3016.50,3941.76,114.96,49.28,3118.40
,,37,,15205,5559,126,,,2029,,970.42,,,,232.32,397.87,,549.65,
2451547,53839,148,555,3410,1915,420,1,1,2030,1,63.89,1.27,65.16,51.14,43.22,24.91,16.37,22.61,95.63
2451572,29685,116,555,315,32,206,1,1,2030,2,205.92,16.47,222.39,52.68,44.96,53.53,96.00,56.39,114.11
2451611,55425,50,555,6888,3014,364,1,1,2030,28,297.64,14.88,312.52,22.05,0.00,205.37,40.59,51.68,36.93
2452341,39370,103,724,2734,1542,370,1,1,2031,26,0.00,0.00,0.00,77.02,248.30,0.00,0.00,0.00,325.32
2451584,,89,,,4465,21,1,,2033,41,,111.81,1709.17,53.37,1262.39,127.78,852.35,617.23,
2452487,43045,93,857,15389,6186,374,1,1,2034,25,865.75,25.97,891.72,30.17,148.50,190.46,148.56,526.73,204.64
2452073,46570,11,583,1281,1787,389,1,1,2035,16,1418.40,70.92,1489.32,68.06,287.20,794.30,280.84,343.26,426.18
2451039,58694,32,376,15744,6983,477,1,1,2036,50,735.50,51.48,786.98,71.57,245.00,669.30,11.91,54.29,368.05
2450971,35263,127,376,15462,1796,393,1,1,2036,6,5.88,0.41,6.29,51.92,3.36,0.82,2.37,2.69,55.69
2451037,49357,92,713,6337,2289,324,1,1,2037,36,191.16,13.38,204.54,19.14,416.88,175.86,10.86,4.44,449.40
2451065,54060,164,916,6405,1560,420,1,1,2037,11,9.57,0.38,9.95,64.26,5.17,2.48,2.19,4.90,69.81
2451216,49834,40,773,13202,5846,142,1,1,2038,7,264.32,10.57,274.89,29.01,183.82,55.50,2.08,206.74,223.40
2452280,58317,89,487,,2771,313,1,1,2039,,,,,,475.56,,,113.77,490.48
2452327,28868,91,791,18765,3389,105,1,1,2039,42,91.98,3.67,95.65,1.19,45.78,11.03,0.80,80.15,50.64
2451126,53973,44,447,14892,1355,39,1,1,2044,34,1217.54,24.35,1241.89,70.75,51.68,365.26,426.14,426.14,146.78
2452379,60278,69,140,9447,919,103,1,1,2045,11,240.57,0.00,240.57,97.80,33.99,153.96,64.09,22.52,131.79
2452271,34142,109,572,16307,2210,29,1,1,2045,37,219.04,8.76,227.80,27.65,1446.70,24.09,19.49,175.46,1483.11
2451408,32460,22,814,16076,5094,356,1,1,2046,17,742.73,0.00,742.73,46.60,0.00,393.64,279.27,69.82,46.60
2451393,54979,82,814,3865,2500,343,1,1,2046,4,60.48,5.44,65.92,16.57,28.36,38.70,10.67,11.11,50.37
2452337,51958,167,352,9483,6183,250,1,1,2050,25,890.50,8.90,899.40,29.80,461.75,222.62,280.50,387.38,500.45
2452248,35982,41,352,10079,2450,448,1,1,2050,25,1395.25,0.00,1395.25,80.89,1508.50,251.14,1109.78,34.33,1589.39
2451893,53661,179,926,15586,3382,310,1,1,2052,35,22.75,0.45,23.20,30.38,60.20,12.28,2.30,8.17,91.03
2451928,40116,85,489,12244,7026,112,1,1,2052,10,379.80,22.78,402.58,18.43,588.10,34.18,103.68,241.94,629.31
2452570,52274,117,327,11857,5299,209,1,1,2053,87,295.80,17.74,313.54,32.44,209.67,254.38,20.29,21.13,259.85
2452031,52421,31,,8629,641,242,,1,2055,,,,,37.98,,941.03,42.28,,617.66
2451865,51566,139,644,2803,3296,254,1,1,2056,7,18.97,1.32,20.29,75.55,2.10,4.93,4.91,9.13,78.97
2452000,45586,176,644,13869,3133,57,1,1,2056,54,2774.52,166.47,2940.99,13.09,166.32,2774.52,0.00,0.00,345.88
2451153,32566,55,136,17759,5902,164,1,1,2057,16,433.76,8.67,442.43,2.67,535.04,325.32,7.59,100.85,546.38
2452395,43013,120,239,4297,2323,65,1,1,2058,6,382.02,34.38,416.40,49.92,251.04,252.13,111.70,18.19,335.34
2452444,57267,153,693,15510,6887,337,1,1,2058,42,882.84,70.62,953.46,72.24,1177.26,70.62,690.38,121.84,1320.12
2452195,41984,155,675,11745,4748,227,1,1,2061,54,3588.30,179.41,3767.71,61.70,755.46,466.47,1717.00,1404.83,996.57
,,39,,16937,,,1,1,2061,13,,,,,,10.48,,6.36,162.79
2451776,50578,179,467,4203,2618,273,1,1,2062,46,110.40,3.31,113.71,2.79,27.60,18.76,24.74,66.90,33.70
2451950,45466,110,674,612,5276,400,1,1,2063,20,162.60,1.62,164.22,9.41,488.00,131.70,7.72,23.18,499.03
2451900,40619,85,714,18235,804,349,1,1,2063,14,174.86,13.98,188.84,69.82,612.08,59.45,1.15,114.26,695.88
2452691,45250,73,575,5692,7062,409,1,1,2064,6,367.80,22.06,389.86,97.44,134.16,136.08,106.59,125.13,253.66
2452284,48549,47,26,4567,5440,294,1,1,2065,41,1157.43,0.00,1157.43,79.59,1052.06,902.79,89.12,165.52,1131.65
2451776,37845,163,48,18134,2611,328,1,1,2066,2,88.10,4.40,92.50,41.88,5.18,38.76,24.17,25.17,51.46
2451759,51526,146,48,13609,1644,330,1,1,2066,17,590.58,11.81,602.39,16.51,400.69,354.34,224.42,11.82,429.01
2451125,57936,98,3,7380,5030,220,1,1,2067,40,142.00,4.26,146.26,66.61,49.60,55.38,51.97,34.65,120.47
2451434,,74,845,10787,5102,249,,,2068,,25.56,,26.83,,,,,11.28,44.76
2451267,35714,133,706,13261,6788,4,1,1,2069,1,13.60,0.54,14.14,67.45,8.72,3.40,1.02,9.18,76.71
2451356,33757,10,706,1115,5321,336,1,1,2069,2,179.62,14.36,193.98,89.78,45.40,145.49,29.35,4.78,149.54
2451906,36099,14,423,4377,2530,264,1,1,2070,36,265.32,13.26,278.58,91.48,21.24,236.13,27.14,2.05,125.98
2451133,32077,43,996,18821,3635,22,1,1,2071,38,2355.62,117.78,2473.40,14.73,0.00,494.68,1767.89,93.05,132.51
2451098,33345,136,996,11190,2857,497,1,1,2071,6,14.70,0.58,15.28,73.57,121.44,10.73,3.89,0.08,195.59
2451107,39718,92,996,18816,4894,285,1,1,2071,5,340.25,6.80,347.05,80.27,136.10,170.12,74.85,95.28,223.17
2451166,31424,164,942,14396,5779,,,,2071,,,,,,,19.62,,,
2450926,48884,49,409,1907,4101,440,1,1,2073,45,1422.00,14.22,1436.22,36.71,1312.65,938.52,328.76,154.72,1363.58
2452494,37454,13,321,2993,3743,273,1,1,2074,13,381.94,34.37,416.31,13.34,150.80,152.77,167.29,61.88,198.51
2451565,43322,58,557,9239,1138,152,1,1,2075,2,114.74,4.58,119.32,17.85,33.08,73.43,14.04,27.27,55.51
2451537,42764,19,360,8849,409,314,1,1,2075,34,823.82,24.71,848.53,69.69,154.36,494.29,329.53,0.00,248.76
2452343,54367,109,907,4186,4563,148,1,1,2076,11,1095.16,21.90,1117.06,95.87,134.09,919.93,166.46,8.77,251.86
2452300,38966,161,907,9683,2550,150,1,1,2076,38,2396.28,167.73,2564.01,76.76,433.20,407.36,238.67,1750.25,677.69
2451562,38140,158,689,12624,3811,185,1,1,2078,4,82.20,4.93,87.13,22.31,18.12,38.63,15.24,28.33,45.36
2451176,32557,61,47,7158,5910,230,1,1,2079,82,1931.92,19.31,1951.23,30.17,796.22,1545.53,235.69,150.70,845.70
2451190,33753,151,270,17853,2740,475,1,1,2079,9,71.73,0.00,71.73,14.28,71.73,64.55,1.36,5.82,86.01
2452289,43273,67,905,18588,410,456,1,1,2080,8,141.44,8.48,149.92,21.45,156.32,74.96,55.17,11.31,186.25
2451218,55892,112,,,,493,,1,2082,,,26.26,318.10,,141.18,131.32,19.26,141.26,
2451212,48045,28,835,10250,2674,90,1,1,2082,4,18.40,0.92,19.32,11.55,38.48,17.84,0.14,0.42,50.95
2451334,37005,1,84,7939,3401,336,1,1,2085,34,168.64,5.05,173.69,71.01,226.78,123.10,20.49,25.05,302.84
2451185,35661,139,993,4553,6595,269,1,1,2085,9,842.13,16.84,858.97,78.79,539.82,395.80,424.01,22.32,635.45
2451211,45432,40,993,4753,1822,198,1,1,2085,60,2637.60,131.88,2769.48,36.14,1276.20,949.53,1282.93,405.14,1444.22
2451515,57830,76,573,18232,3663,447,1,1,2088,15,229.95,9.19,239.14,73.38,275.85,216.15,8.41,5.39,358.42
2451594,30119,25,573,2227,5877,287,1,1,2088,45,2399.40,0.00,2399.40,52.32,1866.15,767.80,342.63,1288.97,1918.47
2452405,42581,15,95,2089,2348,367,1,1,2092,2,15.28,0.30,15.58,44.44,7.64,12.83,2.13,0.32,52.38
2452418,43170,12,95,6725,86,295,1,1,2092,16,78.40,0.00,78.40,48.10,455.20,32.14,6.01,40.25,503.30
2452399,56119,19,95,15866,5721,432,1,1,2092,15,63.60,0.00,63.60,50.50,242.10,21.62,38.20,3.78,292.60
2452270,50463,77,298,8901,1068,162,1,1,2093,11,60.50,4.84,65.34,64.67,494.01,3.63,21.61,35.26,563.52
2451454,31181,151,62,8629,1055,205,1,1,2095,10,103.60,9.32,112.92,28.63,35.00,11.39,5.53,86.68,72.95
2452184,53757,101,541,3247,4760,268,1,1,2096,1,13.19,1.18,14.37,62.40,21.43,13.19,0.00,0.00,85.01
2452067,47072,167,541,14663,5589,104,1,1,2096,5,4.90,0.29,5.19,92.77,158.00,2.84,0.57,1.49,251.06
2451908,46152,49,966,9527,2744,197,1,1,2097,1,85.70,0.85,86.55,79.78,20.77,70.27,7.71,7.72,101.40
2452275,46544,141,955,6047,451,,1,1,2098,,719.74,64.77,,,,539.80,109.76,70.18,166.03
2452214,29222,23,293,3356,6923,238,1,1,2100,2,4.46,0.13,4.59,31.05,2.92,0.04,0.57,3.85,34.10
2452228,44796,49,640,13030,2818,450,1,1,2100,37,4173.97,83.47,4257.44,99.57,1660.93,1836.54,1566.07,771.36,1843.97
2452456,43788,133,284,6250,2894,494,1,1,2101,3,56.88,0.56,57.44,54.63,16.95,0.00,54.03,2.85,72.14
2452398,56004,115,181,3456,1298,333,1,1,2101,7,494.20,34.59,528.79,64.46,366.66,256.98,120.98,116.24,465.71
2452335,36937,173,428,3044,2280,197,1,1,2102,17,3.74,0.18,3.92,74.41,42.67,1.83,0.51,1.40,117.26
2452270,32454,71,428,1200,6894,436,1,1,2102,6,8.82,0.35,9.17,74.92,1.74,0.52,8.05,0.25,77.01
2452225,38683,167,428,5863,4065,51,1,1,2102,13,90.48,2.71,93.19,41.19,88.27,67.86,21.03,1.59,132.17
2452012,41681,155,943,18514,3114,153,1,1,2103,40,124.40,4.97,129.37,86.55,0.00,39.80,19.45,65.15,91.52
2452400,52456,99,852,12145,4365,398,1,1,2104,66,693.66,13.87,707.53,14.69,1502.82,665.91,21.64,6.11,1531.38
2451239,41010,50,366,14866,1400,70,1,1,2105,19,1169.64,11.69,1181.33,71.82,306.28,514.64,602.60,52.40,389.79
2451510,33658,169,647,16110,4246,462,1,1,2107,6,499.08,44.91,543.99,71.20,157.08,399.26,48.91,50.91,273.19
2451561,38348,118,647,13837,4176,411,1,1,2107,58,1615.88,32.31,1648.19,42.21,538.24,1244.22,11.14,360.52,612.76
2451447,34105,103,647,11735,238,422,1,1,2107,6,31.20,1.87,33.07,76.62,67.62,18.40,1.79,11.01,146.11
2451239,53923,122,635,9469,5482,226,1,1,2108,32,546.88,0.00,546.88,37.90,115.52,295.31,133.33,118.24,153.42
,29311,139,923,12320,,141,1,1,2110,41,,,,20.18,3.69,,3.91,,
2451848,59543,83,720,4797,6011,380,1,1,2110,8,54.00,2.70,56.70,85.47,177.44,0.00,14.04,39.96,265.61
2451843,50770,128,541,559,6473,286,1,1,2111,36,1240.56,74.43,1314.99,74.93,407.52,1054.47,78.15,107.94,556.88
2451852,46267,62,352,6718,6785,211,1,1,2111,48,1947.84,58.43,2006.27,70.44,430.08,1441.40,313.99,192.45,558.95
2452298,53436,19,186,18290,6766,155,1,1,2112,10,66.10,5.94,72.04,62.02,132.20,2.64,20.30,43.16,200.16
2452319,32105,141,186,6939,1363,274,1,1,2112,62,2054.06,143.78,2197.84,70.38,397.42,369.73,1633.80,50.53,611.58
2451232,50708,28,720,3733,2971,277,1,1,2113,54,18.36,1.10,19.46,60.87,29.70,15.23,0.93,2.20,91.67
2451276,34682,8,720,1233,5123,321,1,1,2113,1,20.25,1.41,21.66,28.25,19.77,16.20,1.53,2.52,49.43
2451207,34895,58,704,12117,6914,272,1,1,2113,13,227.24,4.54,231.78,10.61,215.28,79.53,69.42,78.29,230.43
2452780,60483,126,530,19110,2594,350,1,1,2115,33,742.50,14.85,757.35,41.48,8.91,660.82,20.42,61.26,65.24
2451490,57873,103,445,9386,5197,176,1,1,2116,48,2296.32,183.70,2480.02,66.76,563.04,872.60,1082.02,341.70,813.50
2451563,58534,7,445,10461,5746,235,1,1,2116,7,143.43,4.30,147.73,35.03,420.07,107.57,16.13,19.73,459.40
2451501,54774,121,949,10718,627,460,1,1,2117,15,10.65,0.10,10.75,54.73,213.90,1.59,4.53,4.53,268.73
2452100,54352,93,587,13771,3436,37,1,1,2118,9,878.58,8.78,887.36,41.93,101.70,79.07,543.66,255.85,152.41
2452234,47099,33,440,5466,6141,41,1,1,2118,9,1374.12,109.92,1484.04,62.88,88.65,371.01,742.30,260.81,261.45
2452324,56073,39,243,5838,1297,357,1,1,2121,20,148.80,4.46,153.26,99.43,51.20,11.90,2.73,134.17,155.09
2451633,51309,2,835,1347,18,82,1,1,2122,56,1176.56,23.53,1200.09,20.69,1493.52,764.76,197.66,214.14,1537.74
2452220,35120,37,221,10826,3221,31,1,1,2123,70,701.40,49.09,750.49,8.12,525.70,603.20,64.81,33.39,582.91
2452036,58215,97,110,17744,19,219,1,1,2124,1,1.08,0.08,1.16,78.91,5.81,0.71,0.15,0.22,84.80
2452032,,98,,1112,,,1,,2124,,9.90,0.49,,,,4.95,,,
2451977,47755,133,434,1662,4788,193,1,1,2125,32,572.80,0.00,572.80,83.53,291.84,372.32,72.17,128.31,375.37
2450979,55057,148,970,9615,4090,133,1,1,2126,15,270.90,21.67,292.57,6.44,175.20,65.01,51.47,154.42,203.31
2450969,54615,160,970,7219,1234,122,1,1,2126,14,16.38,0.81,17.19,80.46,13.30,7.53,5.66,3.19,94.57
2452114,37222,175,676,11817,3044,274,1,1,2129,2,201.06,12.06,213.12,80.36,95.24,126.66,17.11,57.29,187.66
2452106,38421,13,691,1364,3742,144,1,1,2129,16,1925.92,0.00,1925.92,53.86,844.96,635.55,296.78,993.59,898.82
2451975,50771,149,669,16800,2962,432,1,1,2129,10,50.30,2.01,52.31,69.56,9.30,4.02,29.61,16.67,80.87
2452075,55877,109,676,14427,3495,308,1,1,2129,82,10231.14,920.80,11151.94,56.30,2742.08,6036.37,41.94,4152.83,3719.18
2451951,44939,61,9,2438,5949,221,1,1,2133,13,3.38,0.00,3.38,1.81,15.34,2.46,0.22,0.70,17.15
2452095,31228,117,9,4260,3317,391,1,1,2133,45,1913.85,38.27,1952.12,90.27,612.00,976.06,872.14,65.65,740.54
,,155,,9344,5671,,1,1,2134,,4646.94,,,,1347.26,,460.05,4.65,1535.14
2451992,52751,37,21,13826,1447,460,1,1,2135,2,1.92,0.05,1.97,38.97,6.20,1.82,0.04,0.06,45.22
,54248,134,,10916,,,1,,2137,,217.90,13.07,230.97,9.75,,41.40,171.20,5.30,160.42
2451552,51547,121,278,1525,627,433,1,1,2138,1,34.61,0.69,35.30,29.73,17.30,29.41,0.46,4.74,47.72
2451863,58898,143,665,14531,6668,469,1,1,2141,4,111.76,2.23,113.99,12.70,37.24,59.23,33.09,19.44,52.17
2451778,48790,25,897,15323,5861,290,1,1,2141,16,184.64,9.23,193.87,82.42,85.76,86.78,22.50,75.36,177.41
2451894,44063,86,665,6264,6705,349,1,1,2141,75,1033.50,82.68,1116.18,68.51,2520.00,155.02,764.27,114.21,2671.19
2451517,48700,109,561,12208,3832,237,1,1,2144,3,62.49,0.62,63.11,29.28,90.93,6.24,45.00,11.25,120.83
2451584,47436,44,561,11521,5289,72,1,1,2144,2,139.46,12.55,152.01,56.48,120.32,128.30,11.04,0.12,189.35
2451754,58375,98,424,14018,4715,437,1,1,2145,23,867.79,78.10,945.89,37.31,76.82,242.98,193.69,431.12,192.23
2451665,58785,139,671,16275,4142,357,1,1,2145,14,144.62,4.33,148.95,90.15,419.30,47.72,76.55,20.35,513.78
2451774,31058,155,465,16109,57,153,1,1,2145,5,153.45,10.74,164.19,28.63,112.30,148.84,1.75,2.86,151.67
2451294,45448,163,59,16062,1397,188,1,1,2146,19,217.17,6.51,223.68,45.89,401.09,112.92,78.18,26.07,453.49
2451211,35848,136,59,15280,7193,242,1,1,2146,54,893.70,17.87,911.57,87.90,547.56,643.46,97.59,152.65,653.33
2451150,41506,103,33,15598,4099,32,1,1,2147,8,41.84,3.34,45.18,49.46,3.76,7.53,9.94,24.37,56.56
2451985,41979,104,97,16557,3215,104,1,1,2148,63,4525.92,181.03,4706.95,74.22,452.34,3213.40,1207.51,105.01,707.59
2452757,59435,96,421,14308,792,457,1,1,2149,30,0.00,0.00,0.00,69.04,532.20,0.00,0.00,0.00,601.24
2452633,29795,66,421,12836,4524,188,1,1,2149,21,3289.23,164.46,3453.69,62.09,200.55,394.70,318.39,2576.14,427.10
2452521,35757,49,437,11191,4763,195,1,1,2150,3,37.02,0.37,37.39,42.77,194.46,12.58,7.08,17.36,237.60
2452023,50057,53,604,2032,5669,138,1,1,2151,3,63.51,4.44,67.95,56.66,52.62,27.94,33.43,2.14,113.72
2452758,55057,120,116,18040,2773,470,1,1,2152,1,31.91,0.00,31.91,11.32,6.38,29.99,1.20,0.72,17.70
2452703,33231,31,116,14366,3899,396,1,1,2152,39,486.72,43.80,530.52,8.15,2385.63,296.89,144.27,45.56,2437.58
2451255,59530,76,247,3700,1194,391,1,1,2153,74,5422.72,271.13,5693.85,91.63,819.18,379.59,4084.93,958.20,1181.94
2451249,43577,46,19,18918,934,143,1,1,2153,27,1823.85,54.71,1878.56,48.68,615.33,1294.93,200.98,327.94,718.72
2451297,41059,178,19,8507,2427,386,1,1,2153,27,1234.44,61.72,1296.16,95.54,937.17,1148.02,64.81,21.61,1094.43
2452322,48373,85,140,4829,6936,448,1,1,2154,31,767.87,53.75,821.62,43.74,1417.63,591.25,139.52,37.10,1515.12
2451260,53600,55,392,13680,5928,136,1,1,2155,25,1137.50,0.00,1137.50,35.99,723.75,841.75,76.89,218.86,759.74
2452725,59197,175,855,8005,3548,218,1,1,2156,3,10.23,0.51,10.74,29.07,20.46,0.92,7.26,2.05,50.04
2451904,47051,115,216,284,3063,350,1,1,2160,45,2787.75,223.02,3010.77,20.96,1711.80,1561.14,1005.82,220.79,1955.78
2451733,51943,119,541,8141,5589,209,1,1,2161,12,425.16,0.00,425.16,59.96,618.48,8.50,295.82,120.84,678.44
2451764,38696,53,541,213,6531,189,1,1,2161,36,902.88,81.25,984.13,12.75,278.64,604.92,163.87,134.09,372.64
2451814,47191,31,541,13114,2674,22,1,1,2161,7,67.83,6.10,73.93,96.99,0.70,65.79,0.65,1.39,103.79
2451517,48181,176,99,16782,594,31,1,1,2163,63,326.34,29.37,355.71,43.39,1378.44,78.32,27.28,220.74,1451.20
2451326,49817,70,692,6889,3894,95,1,1,2164,8,349.04,24.43,373.47,1.68,6.80,118.67,168.17,62.20,32.91
2452001,51844,23,818,11640,6082,80,1,1,2166,49,2774.87,194.24,2969.11,9.95,850.64,1137.69,1129.65,507.53,1054.83
2451990,53437,1,28,14709,6566,435,1,1,2166,36,432.00,0.00,432.00,61.58,328.32,315.36,11.66,104.98,389.90
2451920,39912,167,,17429,2686,,,,2166,,,,643.95,81.16,0.00,,164.21,,
2452263,49714,171,782,9090,3078,310,1,1,2168,11,56.21,0.00,56.21,32.02,83.27,49.46,6.68,0.07,115.29
2451161,52848,118,425,16640,6406,336,1,1,2169,32,3011.84,60.23,3072.07,61.01,1176.96,602.36,1517.97,891.51,1298.20
2451177,38727,73,425,1233,6362,463,1,1,2169,2,147.86,7.39,155.25,74.09,70.48,85.75,7.45,54.66,151.96
2451945,51696,65,445,11102,3877,93,1,1,2170,22,1029.38,10.29,1039.67,62.93,25.96,844.09,75.96,109.33,99.18
,45324,1,,,2077,67,,1,2174,30,,0.00,,,,46.46,,245.80,
2451321,49554,158,474,7523,4051,84,1,1,2174,8,55.12,3.85,58.97,8.50,67.84,17.08,24.34,13.70,80.19
2451545,38464,82,365,11923,3592,477,1,1,2175,2,158.16,12.65,170.81,85.01,116.14,120.20,27.71,10.25,213.80
2451410,53116,94,365,1469,2623,384,1,1,2175,4,131.96,6.59,138.55,31.86,28.68,63.34,51.46,17.16,67.13
2452590,43857,63,919,6626,7079,17,1,1,2176,33,137.61,5.50,143.11,23.13,302.61,108.71,11.27,17.63,331.24
2451183,,22,985,,5317,,,,2177,10,,0.00,441.70,,496.90,,,,
2451975,55309,43,173,11999,7092,46,1,1,2178,40,321.60,12.86,334.46,89.30,139.20,170.44,30.23,120.93,241.36
2452076,60357,143,173,10231,5227,354,1,1,2178,14,52.08,0.52,52.60,7.09,35.56,46.35,4.92,0.81,43.17
2452062,36872,165,173,,,,1,1,2178,68,,215.80,,96.88,3372.12,1996.19,1325.58,2073.35,3684.80
2451432,54483,92,792,8540,6385,354,1,1,2179,21,1696.17,33.92,1730.09,5.91,309.96,67.84,1042.13,586.20,349.79
2451413,38999,127,792,7124,7192,89,1,1,2179,39,249.21,12.46,261.67,63.20,79.95,42.36,37.23,169.62,155.61
2452076,48219,176,700,9690,850,290,1,1,2181,17,466.31,9.32,475.63,24.56,673.54,228.49,104.64,133.18,707.42
2452065,57839,77,700,13859,782,241,1,1,2181,29,118.32,4.73,123.05,32.44,2.32,10.64,41.99,65.69,39.49
2452005,50657,47,335,5896,3289,366,1,1,2181,2,66.92,4.68,71.60,80.98,76.48,30.11,27.97,8.84,162.14
2451559,45856,79,37,2028,538,65,1,1,2182,22,75.02,3.00,78.02,70.14,862.84,54.76,14.18,6.08,935.98
2451517,38751,92,258,527,4536,46,1,1,2182,15,45.15,3.16,48.31,85.24,226.05,30.70,8.23,6.22,314.45
2451609,48683,157,65,143,4248,257,1,1,2186,38,570.38,28.51,598.89,71.75,373.54,439.19,23.61,107.58,473.80
2451700,33160,56,620,2203,1530,85,1,1,2186,77,6303.99,378.23,6682.22,67.50,3425.73,2332.47,3892.08,79.44,3871.46
2451623,49929,13,65,1553,2045,426,1,1,2186,44,1637.24,147.35,1784.59,99.66,333.52,671.26,598.90,367.08,580.53
2451607,58746,149,887,4228,1441,218,1,1,2186,5,296.30,11.85,308.15,43.08,231.25,124.44,97.96,73.90,286.18
2451690,43759,116,65,16901,3729,36,1,1,2186,15,815.70,0.00,815.70,5.28,691.50,220.23,172.68,422.79,696.78
2451692,51937,158,200,15611,6783,92,1,1,2187,47,942.35,47.11,989.46,67.02,916.50,461.75,249.91,230.69,1030.63
,,137,200,,,,,1,2187,,,,775.44,,134.82,635.86,107.47,,143.88
2450921,33846,176,218,9838,1831,263,1,1,2188,2,39.26,0.39,39.65,81.79,1.20,29.05,9.69,0.52,83.38
2450923,43556,136,218,13435,3365,235,1,1,2188,28,3629.08,290.32,3919.40,21.14,1603.28,3520.20,95.81,13.07,1914.74
2450830,48144,92,218,17664,2903,169,1,1,2188,1,90.09,0.00,90.09,73.55,48.60,80.18,0.69,9.22,122.15
2450958,55537,164,218,4825,5667,65,1,1,2188,11,507.87,30.47,538.34,52.43,120.01,208.22,20.97,278.68,202.91
2451360,59670,166,397,16759,698,172,1,1,2190,48,1909.44,95.47,2004.91,25.65,611.04,1107.47,136.33,665.64,732.16
2451260,44665,116,872,14193,5689,437,1,1,2191,8,125.04,7.50,132.54,64.67,242.72,57.51,66.85,0.68,314.89
2451339,61109,151,872,1201,3276,430,1,1,2191,2,137.52,6.87,144.39,37.11,4.90,41.25,83.75,12.52,48.88
2451635,36774,158,215,6435,4986,374,1,1,2192,29,1287.02,115.83,1402.85,92.97,126.44,77.22,1100.91,108.89,335.24
2452640,30561,169,562,4095,4940,428,1,1,2193,17,671.50,60.43,731.93,57.20,359.21,147.73,502.81,20.96,476.84
2452687,43357,73,562,15305,2984,431,1,1,2193,15,223.95,8.95,232.90,65.81,68.55,26.87,59.12,137.96,143.31
2451894,58863,56,895,3018,2239,28,1,1,2194,4,72.96,6.56,79.52,19.75,64.88,68.58,2.71,1.67,91.19
2452254,48021,113,59,14282,7148,55,1,1,2195,30,1237.20,24.74,1261.94,62.88,850.50,334.04,487.70,415.46,938.12
2452355,35704,57,787,12466,1001,208,1,1,2197,20,324.80,19.48,344.28,66.12,56.00,68.20,169.35,87.25,141.60
2451084,58497,97,419,8834,289,24,1,1,2198,85,2391.05,0.00,2391.05,41.99,2657.10,908.59,1008.07,474.39,2699.09
2451159,53270,22,327,15932,1047,26,1,1,2198,6,25.26,0.00,25.26,69.27,4.20,12.12,10.11,3.03,73.47
2451170,49856,1,327,6739,6863,119,1,1,2198,32,441.92,0.00,441.92,44.74,110.40,393.30,28.68,19.94,155.14
2452099,51094,15,833,10525,833,257,1,1,2199,26,1860.56,55.81,1916.37,33.27,450.84,260.47,960.05,640.04,539.92
2451101,45571,146,924,12798,6195,384,1,1,2201,24,266.16,21.29,287.45,8.08,1065.36,242.20,1.19,22.77,1094.73
2451154,28813,127,924,11778,6051,144,1,1,2201,13,455.52,36.44,491.96,32.63,455.52,145.76,269.49,40.27,524.59
2451879,46976,103,856,11684,5300,88,1,1,2202,72,1506.96,15.06,1522.02,87.30,300.96,1250.77,225.44,30.75,403.32
2451848,39771,101,108,16583,1202,249,1,1,2202,46,915.86,0.00,915.86,36.63,1590.68,787.63,33.33,94.90,1627.31
2452525,56639,90,730,18893,3191,410,1,1,2204,57,78.66,2.35,81.01,30.75,1.71,48.76,1.79,28.11,34.81
2452222,54844,65,808,15499,187,331,1,1,2207,63,568.89,0.00,568.89,74.35,421.47,56.88,481.28,30.73,495.82
2452180,54180,137,808,3604,256,392,1,1,2207,42,943.74,47.18,990.92,87.96,35.70,103.81,151.18,688.75,170.84
2450909,52961,34,,17669,4644,190,1,1,2210,,2131.42,21.31,2152.73,48.64,364.98,1342.79,,157.73,
2452377,51306,67,209,2559,4423,222,1,1,2211,8,119.36,3.58,122.94,38.18,0.00,21.48,78.30,19.58,41.76
2451296,42609,64,888,1170,5555,289,1,1,2213,10,100.70,0.00,100.70,37.65,215.80,33.23,45.20,22.27,253.45
2451327,60022,38,681,6574,2635,212,1,1,2213,58,544.04,21.76,565.80,92.93,1464.50,21.76,188.02,334.26,1579.19
2451225,29942,176,888,,1248,406,1,1,2213,9,173.97,6.95,180.92,,,,,,
2452423,57863,103,81,14915,6733,459,1,1,2216,1,28.47,0.85,29.32,95.89,7.11,4.83,15.12,8.52,103.85
2452359,35549,3,1,14274,362,419,1,1,2216,6,24.06,1.68,25.74,39.64,0.00,7.21,15.50,1.35,41.32
2451974,52988,121,646,14022,1684,2,1,1,2217,68,2825.40,0.00,2825.40,33.81,770.44,1751.74,461.67,611.99,804.25
2452107,60593,103,646,14987,5118,280,1,1,2217,16,1361.92,95.33,1457.25,24.60,481.44,1021.44,108.95,231.53,601.37
2451953,59578,17,646,983,5331,418,1,1,2217,7,215.46,2.15,217.61,18.20,18.69,213.30,0.71,1.45,39.04
2452039,30167,7,646,809,5490,206,1,1,2217,54,4696.92,328.78,5025.70,99.03,2348.46,2066.64,631.26,1999.02,2776.27
