cr_returned_date_sk,cr_returned_time_sk,cr_item_sk,cr_refunded_customer_sk,cr_refunded_cdemo_sk,cr_refunded_hdemo_sk,cr_refunded_addr_sk,cr_returning_customer_sk,cr_returning_cdemo_sk,cr_returning_hdemo_sk,cr_returning_addr_sk,cr_call_center_sk,cr_catalog_page_sk,cr_ship_mode_sk,cr_warehouse_sk,cr_reason_sk,cr_order_number,cr_return_quantity,cr_return_amount,cr_return_tax,cr_return_amt_inc_tax,cr_fee,cr_return_ship_cost,cr_refunded_cash,cr_reversed_charge,cr_store_credit,cr_net_loss
2452212,42548,157,964,17222,5431,241,820,7901,1768,204,1,5938,19,1,1,1399,30,15.90,1.27,17.17,75.79,673.80,3.97,0.23,11.70,750.86
2452267,51666,63,964,17222,5431,241,515,5775,2921,255,1,5938,4,1,1,1399,1,13.93,0.55,14.48,11.03,53.41,5.71,7.80,0.42,64.99
2452051,82535,11,68,13592,4092,104,133,15380,7123,403,1,5876,17,1,1,1402,7,96.95,8.72,105.67,45.50,23.80,95.01,1.72,0.22,78.02
2452237,76680,139,68,13592,4092,104,617,14709,6573,277,1,6353,2,1,1,1402,1,7.40,0.07,7.47,12.61,1.29,0.66,4.51,2.23,13.97
2452187,59906,27,68,13592,4092,104,68,13592,6878,104,1,5855,19,1,1,1402,41,1314.87,13.14,1328.01,96.34,3506.32,683.73,132.53,498.61,3615.80
2452270,27731,169,449,3191,7188,81,741,2668,6425,250,1,5947,12,1,1,1403,21,99.96,6.99,106.95,37.96,311.22,20.99,51.33,27.64,356.17
2452210,60089,87,449,3191,7188,81,212,2667,4244,312,1,6021,2,1,1,1403,70,3782.10,302.56,4084.66,48.45,1384.60,3744.27,9.07,28.76,1735.61
2452131,32623,103,172,15706,1128,106,377,2659,6646,402,1,6347,4,1,1,1405,85,9754.60,877.91,10632.51,14.75,1828.35,0.00,9657.05,97.55,2721.01
2452262,39494,107,172,15706,1128,106,50,4658,6248,342,1,6000,11,1,1,1405,37,107.67,2.15,109.82,70.66,1346.80,26.91,15.34,65.42,1419.61
2452246,64106,131,150,17733,5075,361,826,443,16,90,1,5891,19,1,1,1408,46,156.40,12.51,168.91,52.87,304.98,92.27,42.96,21.17,370.36
2452172,66583,177,729,1516,3416,136,244,18583,4141,327,1,5835,5,1,1,1412,32,75.84,0.00,75.84,31.18,189.76,5.30,42.32,28.22,220.94
2452225,34673,7,729,1516,3416,136,788,16180,902,148,1,6292,6,1,1,1412,31,5764.14,518.77,6282.91,91.88,1111.04,2593.86,1204.70,1965.58,1721.69
2452149,44712,105,826,9911,6749,434,25,17748,6829,315,1,5887,20,1,1,1414,33,925.98,55.55,981.53,49.54,1774.74,398.17,195.28,332.53,1879.83
2452123,29023,33,826,9911,6749,434,499,10418,4848,154,1,5883,12,1,1,1414,12,149.76,7.48,157.24,68.60,20.76,113.81,23.36,12.59,96.84
2452069,44068,97,361,6118,3171,76,332,7012,4382,16,1,6342,18,1,1,1416,10,9.20,0.64,9.84,43.25,9.20,5.98,2.57,0.65,53.09
2452108,17622,87,973,9834,3368,42,491,18396,3735,57,1,5901,9,1,1,1417,28,2365.44,141.92,2507.36,87.46,1998.36,662.32,1328.43,374.69,2227.74
2452227,43800,109,714,9757,2072,151,137,9857,6421,485,1,5866,3,1,1,1420,13,992.55,89.32,1081.87,42.45,516.62,803.96,177.27,11.32,648.39
2452174,17016,119,267,1579,5116,217,931,6841,1238,95,1,5870,19,1,1,1421,52,7382.44,369.12,7751.56,87.41,4371.12,3986.51,2411.11,984.82,4827.65
2452198,72143,171,307,9505,7112,338,137,18020,2152,317,1,5934,13,1,1,1423,7,2.66,0.23,2.89,81.86,6.58,1.59,0.66,0.41,88.67
2452191,70262,133,712,2818,1764,90,617,11325,542,60,1,5909,15,1,1,1426,19,482.03,0.00,482.03,76.45,228.38,265.11,214.75,2.17,304.83
2452213,59858,65,712,2818,1764,90,798,3328,4628,276,1,5846,20,1,1,1426,3,50.01,1.50,51.51,53.08,5.94,19.50,30.20,0.31,60.52
2452226,73370,69,262,771,800,269,736,12131,1411,406,1,5864,17,1,1,1428,40,1372.80,82.36,1455.16,60.79,1372.80,178.46,788.26,406.08,1515.95
2452250,80184,115,602,17548,2054,27,880,15719,6882,412,1,5863,8,1,1,1429,52,1580.80,94.84,1675.64,17.45,65.52,663.93,586.79,330.08,177.81
2452280,26442,21,801,15331,4293,186,31,12001,6693,473,1,5868,13,1,1,1430,37,2938.54,176.31,3114.85,71.41,718.17,1586.81,324.41,1027.32,965.89
2452170,817,103,801,15331,4293,186,481,11295,3654,477,1,5926,13,1,1,1430,20,77.60,5.43,83.03,99.41,24.40,42.68,20.25,14.67,129.24
2452161,64619,47,381,4789,3566,182,538,3931,1543,176,1,5867,16,1,1,1433,53,4226.75,253.60,4480.35,87.52,924.32,1775.23,367.72,2083.80,1265.44
2452169,73048,41,788,3141,2750,384,628,12567,4947,455,1,6010,19,1,1,1437,19,531.43,5.31,536.74,20.90,531.43,483.60,10.04,37.79,557.64
2452185,74237,57,799,10929,6818,4,600,10945,4528,175,1,5937,16,1,1,1440,91,1850.03,111.00,1961.03,40.03,1541.54,869.51,107.85,872.67,1692.57
2452169,58289,87,566,11360,6355,173,566,11360,2841,173,1,6409,8,1,1,1442,8,171.76,10.30,182.06,54.06,28.88,99.62,31.02,41.12,93.24
2452203,26997,127,759,9581,547,41,816,706,4046,303,1,5845,8,1,1,1443,20,308.60,18.51,327.11,25.67,441.00,172.81,67.89,67.90,485.18
2452166,53193,11,759,9581,547,41,549,3593,331,422,1,6019,9,1,1,1443,39,514.41,15.43,529.84,64.70,111.54,144.03,103.70,266.68,191.67
2452236,52345,25,513,11778,3108,129,791,12722,4176,390,1,5963,6,1,1,1444,67,2984.18,268.57,3252.75,57.83,411.38,1193.67,1342.88,447.63,737.78
2452246,73501,19,513,11778,3108,129,300,276,242,296,1,6473,18,1,1,1444,50,290.50,14.52,305.02,33.77,141.00,0.00,113.29,177.21,189.29
2452328,48332,99,513,11778,3108,129,414,12556,6531,415,1,6390,1,1,1,1444,3,0.96,0.00,0.96,99.16,3.39,0.67,0.08,0.21,102.55
2452285,73124,11,75,16511,2203,120,691,16895,4525,263,1,5845,17,1,1,1445,2,236.90,18.95,255.85,75.79,71.86,99.49,8.24,129.17,166.60
2452292,78680,145,21,9006,5086,295,173,16963,6578,169,1,5948,15,1,1,1446,39,2446.47,0.00,2446.47,75.03,586.17,2177.35,252.97,16.15,661.20
2452168,73406,119,,,,295,227,,,,1,5945,13,,1,1446,,,,,73.14,,,551.35,,1934.38
2452199,21308,149,356,11830,4607,256,498,11030,2537,391,1,5844,19,1,1,1447,18,1031.58,41.26,1072.84,19.48,933.30,856.21,163.09,12.28,994.04
2452284,62066,9,996,4964,4651,455,468,686,2531,87,1,5980,8,1,1,1448,83,14588.91,729.44,15318.35,6.04,6767.82,11379.34,3016.99,192.58,7503.30
2452125,60058,35,631,4165,2771,88,819,14744,4250,388,1,5863,2,1,1,1451,16,4103.84,205.19,4309.03,8.42,663.20,2872.68,911.05,320.11,876.81
2452236,58297,177,909,17469,3741,457,356,4156,1207,73,1,5900,17,1,1,1452,63,1032.57,20.65,1053.22,65.59,375.48,433.67,491.09,107.81,461.72
2452198,59001,163,611,14958,1250,93,629,17004,4304,131,1,5992,5,1,1,1454,62,3097.52,92.92,3190.44,25.83,6195.66,805.35,2017.10,275.07,6314.41
2452106,30549,5,,14958,,93,,6747,,,,5888,,,,1454,,,,,28.09,326.04,,221.95,,488.37
2452272,73402,11,611,14958,1250,93,464,3210,1035,497,1,5836,17,1,1,1454,5,226.80,20.41,247.21,4.63,221.85,34.02,75.18,117.60,246.89
2452202,72517,45,611,14958,1250,,,,,412,1,5888,14,1,,1454,,155.62,12.44,168.06,22.13,55.82,,29.27,,90.39
2452229,17738,25,417,19173,1713,361,417,19173,3002,361,1,5852,9,1,1,1457,49,1500.87,0.00,1500.87,58.07,1751.26,1050.60,391.73,58.54,1809.33
2452197,33607,63,,,,194,,,6856,328,1,6056,,1,1,1460,23,1178.06,35.34,,,,,,,437.06
2452212,72273,61,586,1650,6234,205,983,17868,3508,183,1,6561,7,1,1,1464,8,37.68,0.75,38.43,86.20,203.76,6.40,21.27,10.01,290.71
2452317,41625,9,340,3849,5582,403,719,9745,4680,92,1,6552,2,1,1,1466,59,1917.50,115.05,2032.55,4.61,718.62,1073.80,253.11,590.59,838.28
2452297,40180,21,340,3849,5582,403,371,12874,1401,133,1,5942,3,1,1,1466,24,221.04,4.42,225.46,62.54,159.84,2.21,133.48,85.35,226.80
2452228,54082,177,340,3849,5582,403,503,9463,4034,353,1,5978,17,1,1,1466,77,1648.57,115.39,1763.96,57.02,666.82,1055.08,189.91,403.58,839.23
2452246,24400,9,677,17532,2340,195,963,5322,2915,487,1,6043,9,1,1,1467,5,434.40,26.06,460.46,69.96,23.45,186.79,193.13,54.48,119.47
2452218,4785,147,677,17532,2340,195,815,11080,824,441,1,6050,6,1,1,1467,37,1987.27,39.74,2027.01,9.14,414.03,437.19,1457.07,93.01,462.91
2452294,41559,21,677,17532,2340,195,826,4756,4815,315,1,6133,9,1,1,1467,14,594.58,17.83,612.41,71.20,260.12,41.62,530.84,22.12,349.15
2452317,39809,47,111,4634,6220,351,190,8248,282,61,1,6527,19,1,1,1468,21,898.17,0.00,898.17,64.04,514.71,592.79,94.66,210.72,578.75
2452218,26186,73,797,13396,3844,191,858,14822,1953,499,1,6072,3,1,1,1469,15,503.40,35.23,538.63,95.57,251.70,55.37,165.77,282.26,382.50
2452326,69235,109,797,13396,3844,191,808,15481,6209,497,1,6013,1,1,1,1469,3,363.27,0.00,363.27,55.85,127.95,356.00,3.48,3.79,183.80
2452245,23951,125,485,7183,2185,435,589,8103,5518,274,1,6548,3,1,1,1471,23,615.25,18.45,633.70,20.52,654.81,295.32,108.77,211.16,693.78
2452289,65632,51,300,14232,3587,354,837,8176,7109,9,1,5996,15,1,1,1474,29,2054.36,184.89,2239.25,57.83,481.69,945.00,354.99,754.37,724.41
2452302,56793,117,130,7695,7004,441,364,15856,2266,376,1,5985,6,1,1,1476,27,1365.93,0.00,1365.93,63.83,747.90,601.00,711.38,53.55,811.73
2452271,29366,117,517,13513,1205,349,633,5412,2485,345,1,6051,11,1,1,1480,4,764.24,15.28,779.52,96.06,496.24,160.49,513.18,90.57,607.58
2452179,70273,129,517,13513,1205,349,558,16157,5157,132,1,5956,10,1,1,1480,6,256.14,15.36,271.50,37.62,172.38,94.77,64.54,96.83,225.36
2452337,3917,67,384,595,2287,15,760,12539,5348,280,1,5992,9,1,1,1491,6,549.00,27.45,576.45,92.26,164.70,131.76,312.93,104.31,284.41
2452243,81199,109,475,15071,3674,197,388,11582,4358,402,1,6516,14,1,1,1492,30,62.40,3.12,65.52,39.26,197.70,29.95,26.60,5.85,240.08
2452272,85159,157,475,15071,3674,197,746,11643,4499,371,1,6155,7,1,1,1492,9,106.11,3.18,109.29,57.68,39.33,70.03,36.08,0.00,100.19
2452278,18577,173,686,521,2787,61,562,1685,2034,279,1,5944,1,1,1,1493,7,167.30,11.71,179.01,28.12,195.16,88.66,69.20,9.44,234.99
2452251,58710,139,97,901,305,56,651,3762,3818,267,1,6027,14,1,1,1494,19,148.96,10.42,159.38,69.84,156.94,64.05,56.04,28.87,237.20
2452294,37758,41,424,14210,6267,465,824,3352,1039,354,1,6038,12,1,1,1495,12,23.40,0.70,24.10,15.89,16.56,10.53,0.64,12.23,33.15
2452214,46056,21,922,16017,4729,356,822,16307,1117,267,1,5996,4,1,1,1499,6,210.60,12.63,223.23,76.81,12.12,94.77,62.54,53.29,101.56
2452252,76504,75,886,19151,304,413,236,479,5201,284,1,6009,14,1,1,1500,24,98.88,4.94,103.82,53.56,514.80,58.33,31.22,9.33,573.30
2452229,40812,23,886,19151,304,413,303,7048,1179,57,1,6690,17,1,1,1500,53,62.01,0.62,62.63,94.19,15.90,7.44,28.92,25.65,110.71
2452225,15855,45,919,8118,180,234,651,3198,957,232,1,5992,17,1,1,1502,19,106.40,2.12,108.52,20.55,152.00,50.00,33.84,22.56,174.67
2452329,22385,111,516,661,821,150,442,17054,3950,58,1,6000,9,1,1,1505,49,374.85,14.99,389.84,36.81,138.67,93.71,247.40,33.74,190.47
2452284,33255,83,716,2769,902,195,915,11005,5219,294,1,6685,12,1,1,1507,49,12041.26,963.30,13004.56,24.14,4483.50,2167.42,6615.47,3258.37,5470.94
2452323,24903,67,716,2769,902,195,915,11005,2774,294,1,5968,17,1,1,1507,45,460.80,13.82,474.62,59.54,379.35,368.64,70.04,22.12,452.71
2452376,19517,105,599,594,3989,437,748,13415,2151,87,1,5993,15,1,1,1509,1,56.43,3.38,59.81,10.99,33.38,45.70,1.71,9.02,47.75
2452354,66358,169,840,14675,6597,152,385,3092,1676,149,1,6007,15,1,1,1510,13,110.89,1.10,111.99,38.14,49.27,104.23,1.79,4.87,88.51
2452310,63543,43,840,14675,6597,152,840,14675,7189,152,1,6595,17,1,1,1510,2,71.32,2.13,73.45,35.29,24.12,14.26,1.71,55.35,61.54
2452351,23544,133,598,17772,5057,463,299,12968,3678,193,1,6006,12,1,1,1511,6,27.60,2.20,29.80,42.09,41.40,12.97,11.85,2.78,85.69
2452340,70437,31,598,17772,5057,463,417,1336,2712,96,1,6019,1,1,1,1511,40,452.80,18.11,470.91,96.45,860.40,416.57,33.69,2.54,974.96
2452282,56858,137,598,17772,5057,463,634,7570,1358,341,1,6084,16,1,1,1511,50,1778.50,53.35,1831.85,56.12,291.50,693.61,249.52,835.37,400.97
2452364,61408,159,405,12526,4975,460,987,5173,6724,359,1,5968,11,1,1,1512,5,384.35,26.90,411.25,38.85,322.85,357.44,1.34,25.57,388.60
2452372,24938,33,314,7487,6877,335,937,18050,1671,459,1,6132,9,1,1,1513,6,687.12,20.61,707.73,13.09,171.78,41.22,361.70,284.20,205.48
2452330,75788,155,78,14955,6377,50,78,14955,1399,50,1,6625,5,1,1,1514,29,1057.63,0.00,1057.63,63.75,761.54,486.50,74.24,496.89,825.29
2452289,3257,131,78,14955,6377,50,194,4073,5198,163,1,6029,4,1,1,1514,81,2250.18,0.00,2250.18,40.56,1416.69,1777.64,203.19,269.35,1457.25
2452219,48909,101,78,14955,6377,50,912,8466,416,462,1,6596,7,1,1,1514,16,489.28,39.14,528.42,69.34,278.56,122.32,359.62,7.34,387.04
2452166,76961,77,803,7073,967,149,397,3834,6642,219,1,5944,17,1,1,1515,1,32.36,1.94,34.30,75.26,22.84,0.00,0.32,32.04,100.04
2452267,13604,149,496,16077,6074,263,583,18346,6440,37,1,6046,14,1,1,1516,25,144.00,12.96,156.96,59.31,432.50,86.40,12.09,45.51,504.77
2452254,69488,99,467,6551,7146,462,33,3140,925,287,1,5975,20,1,1,1517,28,3472.00,0.00,3472.00,82.62,1233.40,2951.20,296.85,223.95,1316.02
2452291,69451,119,467,6551,7146,462,219,5022,1517,121,1,6128,14,1,1,1517,22,419.76,20.98,440.74,98.61,817.52,256.05,122.78,40.93,937.11
2452247,4556,79,253,15477,2589,357,301,12249,2260,51,1,6010,4,1,1,1518,22,14.30,0.00,14.30,29.10,32.34,12.01,2.17,0.12,61.44
2452293,48883,161,517,4206,4088,497,404,12738,3799,304,1,6009,6,1,1,1520,40,4511.20,180.44,4691.64,92.22,2204.40,180.44,3248.07,1082.69,2477.06
2452304,17332,25,679,12100,7138,91,859,18380,1137,274,1,6103,12,1,1,1523,41,3917.55,195.87,4113.42,29.31,740.87,665.98,1690.81,1560.76,966.05
2452227,73771,119,679,12100,7138,91,924,3452,6714,467,1,6019,12,1,1,1523,1,2.05,0.16,2.21,70.47,63.71,1.43,0.19,0.43,134.34
2452273,38247,167,558,13287,7055,280,270,8281,6514,415,1,5966,11,1,1,1524,53,2886.91,86.60,2973.51,98.53,1403.97,2049.70,435.34,401.87,1589.10
2452282,47538,97,558,13287,7055,280,188,16791,5320,85,1,6040,7,1,1,1524,21,737.10,58.96,796.06,3.47,842.52,66.33,596.98,73.79,904.95
2452368,34819,113,558,13287,7055,280,20,16280,5570,452,1,6048,11,1,1,1524,24,1077.36,10.77,1088.13,73.13,346.32,818.79,118.94,139.63,430.22
2452201,48993,93,734,23,2328,125,874,16329,3230,482,1,6740,18,1,1,1527,9,394.92,15.79,410.71,10.07,75.15,173.76,55.29,165.87,101.01
2452281,32848,157,805,3837,966,170,23,18682,4931,448,1,6101,19,1,1,1530,33,1970.10,157.60,2127.70,20.96,3031.38,630.43,843.99,495.68,3209.94
2452315,38828,165,661,11090,5375,332,661,11090,1191,332,1,5947,10,1,1,1531,1,13.24,1.05,14.29,70.54,3.87,2.91,6.50,3.83,75.46
2452296,79581,39,661,11090,5375,332,380,17173,4249,242,1,5978,8,1,1,1531,37,1485.92,74.29,1560.21,9.80,1161.06,609.22,113.97,762.73,1245.15
2452384,65040,159,402,19170,2,202,402,19170,2625,202,1,6100,13,1,1,1533,11,164.12,9.84,173.96,97.03,20.46,108.31,37.39,18.42,127.33
2452322,46473,3,245,13513,701,129,529,16232,1004,268,1,6010,20,1,1,1534,69,7836.33,313.45,8149.78,31.63,3501.06,5720.52,1079.06,1036.75,3846.14
2452398,65217,147,317,2375,4440,478,171,16822,639,464,1,6047,12,1,1,1536,7,544.67,27.23,571.90,56.02,282.45,452.07,89.82,2.78,365.70
2452360,32325,85,317,2375,4440,478,464,3214,1770,2,1,6705,11,1,1,1536,5,318.00,28.62,346.62,43.69,140.80,216.24,40.70,61.06,213.11
2452284,69782,29,317,2375,4440,478,461,15961,6590,238,1,6746,1,1,1,1536,5,127.05,5.08,132.13,90.46,37.15,47.00,65.64,14.41,132.69
2452273,33580,73,261,9598,5334,347,759,6285,935,118,1,6797,1,1,1,1537,5,899.55,80.95,980.50,96.43,478.50,827.58,43.90,28.07,655.88
2452298,44738,47,823,,7033,,,12845,,52,1,6697,,1,1,1538,,,2.71,,99.09,82.39,59.81,,,
2452411,35363,115,823,7532,7033,438,961,14474,6705,16,1,6751,16,1,1,1538,7,69.58,5.56,75.14,23.78,51.45,22.26,24.13,23.19,80.79
2452351,52056,95,661,5403,3097,262,494,19015,7075,204,1,5984,5,1,1,1540,49,71.54,4.29,75.83,23.63,268.52,42.92,20.89,7.73,296.44
2452197,32767,131,402,3329,3520,479,923,11497,2043,488,1,6147,16,1,1,1543,34,30.26,0.30,30.56,30.05,438.60,16.03,2.13,12.10,468.95
2452364,43408,87,550,8325,,485,,1906,3963,,,6709,3,1,1,1545,,,67.42,,,,752.89,,114.96,
2452287,47081,161,220,19091,522,126,941,9529,4179,301,1,6105,14,1,1,1546,56,2064.16,41.28,2105.44,14.59,3231.20,1403.62,184.95,475.59,3287.07
2452277,60284,105,,,522,126,,11734,1965,200,,,,1,,1546,,,0.00,462.02,17.55,495.04,69.30,51.05,341.67,
2452239,63832,71,220,19091,522,126,723,13342,3828,241,1,6049,13,1,1,1546,6,16.32,0.00,16.32,23.65,6.18,5.22,3.88,7.22,29.83
2452371,21556,77,208,6177,922,126,692,388,3533,214,1,6015,17,1,1,1547,58,5317.44,106.34,5423.78,51.40,2564.76,4892.04,165.90,259.50,2722.50
2452261,35932,107,208,6177,922,126,208,6177,2800,126,1,6030,1,1,1,1547,80,960.80,0.00,960.80,28.98,633.60,461.18,444.66,54.96,662.58
2452303,59791,171,65,6299,4253,147,851,10125,2053,389,1,6139,17,1,1,1548,31,340.07,3.40,343.47,99.48,432.76,244.85,85.69,9.53,535.64
2452362,73894,45,9,18390,1386,451,996,9276,2531,89,1,6035,9,1,1,1549,22,574.42,11.48,585.90,92.20,735.90,384.86,28.43,161.13,839.58
2452255,58932,15,841,14139,4957,368,982,9448,6535,462,1,6705,10,1,1,1551,80,998.40,39.93,1038.33,30.53,2197.60,988.41,3.79,6.20,2268.06
2452240,42032,143,501,18693,901,1,501,18693,3337,1,1,6005,11,1,1,1553,26,1859.78,148.78,2008.56,37.77,1028.82,1227.45,417.33,215.00,1215.37
2452237,38898,47,501,18693,901,1,870,14488,2663,39,1,6001,7,1,1,1553,46,419.06,37.71,456.77,9.51,2411.32,16.76,386.20,16.10,2458.54
2452416,19424,39,501,18693,901,1,745,18104,6944,56,1,5996,12,1,1,1553,2,155.66,1.55,157.21,21.61,99.06,99.62,52.11,3.93,122.22
2452304,68304,57,501,18693,901,1,634,8894,1819,80,1,6261,16,1,1,1553,57,11819.52,590.97,12410.49,46.49,723.33,10873.95,624.07,321.50,1360.79
2452416,43166,115,501,18693,901,1,501,18693,5876,1,1,6705,3,1,1,1553,26,605.80,24.23,630.03,18.00,677.30,12.11,284.97,308.72,719.53
2452210,20733,175,42,2395,6868,281,392,14864,1676,139,1,6202,7,1,1,1554,30,2727.90,190.95,2918.85,96.52,1058.40,1282.11,101.20,1344.59,1345.87
2452291,63485,1,429,6051,5065,83,33,3274,1430,474,1,5957,19,1,1,1556,59,8080.64,404.03,8484.67,8.71,3232.02,161.61,1187.85,6731.18,3644.76
2452350,40911,103,429,6051,5065,83,834,8316,147,133,1,6180,11,1,1,1556,1,60.76,0.60,61.36,1.50,13.62,23.08,28.26,9.42,15.72
2452285,1227,95,429,6051,5065,83,297,15557,150,463,1,6034,2,1,1,1556,7,197.89,0.00,197.89,66.90,116.41,104.88,68.82,24.19,183.31
2452336,24041,17,697,17755,4885,232,460,17381,5086,130,1,6849,15,1,1,1557,54,1486.62,44.59,1531.21,60.76,617.22,0.00,44.59,1442.03,722.57
2452229,59472,133,697,17755,4885,232,754,11449,140,334,1,5974,2,1,1,1557,47,5854.79,234.19,6088.98,67.71,360.02,175.64,1533.37,4145.78,661.92
2452218,30860,77,531,6984,669,238,239,15179,1498,93,1,6262,18,1,1,1558,41,3728.13,74.56,3802.69,97.85,860.18,820.18,116.31,2791.64,1032.59
2452348,70885,69,531,6984,669,238,535,15925,3064,75,1,6903,1,1,1,1558,27,2087.91,104.39,2192.30,81.18,394.20,0.00,292.30,1795.61,579.77
2452352,60217,65,256,11615,4990,104,75,2783,3051,47,1,5970,15,1,1,1560,11,956.34,0.00,956.34,53.44,426.91,363.40,272.75,320.19,480.35
2452303,43303,79,550,10599,1753,78,343,4812,1785,455,1,6866,19,1,1,1561,81,30.78,1.53,32.31,30.73,89.10,25.85,3.10,1.83,121.36
2452360,76393,157,195,17204,3469,353,313,9337,6495,345,1,6889,8,1,1,1562,4,385.16,15.40,400.56,58.60,163.88,53.92,317.99,13.25,237.88
2452310,50008,143,338,18128,6414,252,358,14319,5575,211,1,5961,12,1,1,1563,13,1936.09,154.88,2090.97,24.89,156.39,1568.23,99.32,268.54,336.16
2452327,72780,7,965,1452,5300,291,516,93,781,104,1,6228,6,1,1,1564,60,645.00,19.35,664.35,82.77,2027.40,586.95,49.92,8.13,2129.52
2452316,19167,59,832,3398,2595,353,832,3398,4687,353,1,6021,3,1,1,1565,79,7245.09,362.25,7607.34,30.78,2634.65,4854.21,262.99,2127.89,3027.68
2452410,72814,163,260,788,1443,11,260,788,5320,11,1,6858,17,1,1,1566,72,1596.24,15.96,1612.20,83.89,4116.24,909.85,542.24,144.15,4216.09
2452352,74312,67,260,788,1443,11,297,18723,24,373,1,6892,20,1,1,1566,78,2345.46,93.81,2439.27,91.19,394.68,2157.82,129.47,58.17,579.68
2452258,58444,15,260,788,1443,11,502,8159,1968,449,1,6229,5,1,1,1566,15,955.95,9.55,965.50,71.26,542.55,525.77,301.12,129.06,623.36
2452252,14522,45,907,16297,1727,137,231,10979,4698,78,1,5944,18,1,1,1567,25,1223.50,36.70,1260.20,94.09,491.75,770.80,58.85,393.85,622.54
2452387,70041,15,638,,,,,,4941,201,1,6045,,,1,1568,42,170.94,,,,1712.76,165.81,4.46,,
2452347,40369,109,988,2965,4535,232,163,14410,289,403,1,6019,4,1,1,1572,21,3201.66,288.14,3489.80,73.45,505.47,192.09,1745.55,1264.02,867.06
2452353,42485,165,524,14172,6179,183,605,7894,2356,366,1,6225,10,1,1,1577,68,854.08,8.54,862.62,56.29,1952.96,751.59,39.97,62.52,2017.79
2452347,75532,115,184,17915,2142,421,313,13902,1041,199,1,6868,19,1,1,1578,34,4868.80,194.75,5063.55,12.85,1711.90,3554.22,131.45,1183.13,1919.50
2452393,76918,67,841,2549,3522,86,541,8174,2807,284,1,6832,8,1,1,1580,27,2231.01,44.62,2275.63,90.19,964.71,1829.42,317.25,84.34,1099.52
2452338,27753,165,435,15909,4384,235,411,10479,2717,127,1,5999,3,1,1,1584,6,421.08,16.84,437.92,15.85,252.66,206.32,66.57,148.19,285.35
2452416,44808,143,435,15909,4384,235,435,15909,4852,235,1,5973,3,1,1,1584,1,29.31,1.46,30.77,56.58,6.47,2.93,7.12,19.26,64.51
2452371,71387,177,803,886,4512,90,741,4086,3376,314,1,5982,15,1,1,1586,52,6762.60,202.87,6965.47,73.90,3261.96,6356.84,210.99,194.77,3538.73
2452316,49152,83,762,884,2462,365,762,884,7034,365,1,5957,6,1,1,1587,26,1640.34,98.42,1738.76,49.68,404.04,1394.28,184.54,61.52,552.14
2452394,30894,123,599,1220,544,440,357,6895,3906,377,1,6233,3,1,1,1589,16,117.44,5.87,123.31,41.04,45.44,27.01,33.45,56.98,92.35
2452402,65729,37,599,1220,544,440,542,10238,1862,158,1,6007,19,1,1,1589,28,465.92,41.93,507.85,97.17,717.08,4.65,147.60,313.67,856.18
2452361,8125,125,599,1220,544,440,443,17937,349,253,1,6048,5,1,1,1589,49,3825.43,38.25,3863.68,40.12,414.54,3442.88,351.94,30.61,492.91
2452368,31416,163,599,1220,544,440,599,1220,429,440,1,5966,11,1,1,1589,14,640.50,12.81,653.31,83.44,582.26,473.97,153.20,13.33,678.51
2452379,78879,31,669,16600,6410,57,188,18674,4098,458,1,6031,18,1,1,1591,4,110.56,2.21,112.77,63.19,110.56,82.92,24.04,3.60,175.96
2452277,55894,85,839,5776,5594,195,839,5776,1418,195,1,5977,14,1,1,1592,37,830.28,74.72,905.00,72.68,804.38,83.02,209.23,538.03,951.78
2452410,59682,103,839,5776,5594,195,986,13791,4189,159,1,6042,9,1,1,1592,11,54.67,0.54,55.21,92.79,34.10,36.08,4.46,14.13,127.43
2452459,18787,43,558,4490,1455,480,558,4490,1786,480,1,6992,10,1,1,1594,2,264.40,7.93,272.33,0.95,102.60,208.87,4.99,50.54,111.48
2452387,43544,7,34,9642,1170,438,66,12248,3110,243,1,6238,8,1,1,1595,6,336.54,23.55,360.09,62.41,208.14,171.63,164.91,0.00,294.10
2452309,59155,127,60,1635,,,,,,,1,,11,,,1596,,562.20,,601.55,,366.90,,,,451.54
2452392,71210,5,60,1635,4001,295,660,3858,4777,104,1,7016,5,1,1,1596,2,86.82,7.81,94.63,46.11,27.56,60.77,14.84,11.21,81.48
2452455,54733,179,60,1635,4001,295,845,8716,506,199,1,5941,4,1,1,1596,43,1633.57,98.01,1731.58,93.89,1150.25,1502.88,1.30,129.39,1342.15
2452370,30521,139,60,1635,4001,295,83,11392,1033,441,1,6021,4,1,1,1596,38,34.20,2.39,36.59,7.37,2.66,6.49,19.95,7.76,12.42
2452396,60526,149,285,17582,6696,225,691,7825,6818,155,1,6014,6,1,1,1597,9,1769.85,70.79,1840.64,46.40,641.79,814.13,181.58,774.14,758.98
2452376,67268,101,262,18088,2521,227,745,9313,6232,75,1,6172,17,1,1,1598,29,439.64,39.56,479.20,95.10,292.90,298.95,29.54,111.15,427.56
2452332,78058,165,262,18088,2521,227,522,6408,3484,220,1,6036,2,1,1,1598,71,3726.79,260.87,3987.66,50.33,1663.53,298.14,1885.75,1542.90,1974.73
2452374,43713,79,641,10806,3347,400,378,916,2985,201,1,6239,8,1,1,1599,2,154.62,4.63,159.25,55.69,126.28,12.36,140.83,1.43,186.60
