order_id,customer_id,order_date,status,channel
O0179356,C008637,2024-04-22,completed,Mobile
O0179357,C003272,2023-03-29,completed,Mobile
O0179358,C031968,2023-01-22,completed,Mobile
O0179359,C041284,2024-03-19,refunded,Mobile
O0179360,C017555,2024-01-20,completed,Partner
O0179361,C020481,2024-01-05,completed,Web
O0179362,C010126,2024-10-05,pending,Mobile
O0179363,C030689,2024-02-23,refunded,Web
O0179364,C042961,2024-02-21,completed,Mobile
O0179365,C037100,2023-07-25,completed,Mobile
O0179366,C038626,2023-02-02,completed,Store
O0179367,C029079,2024-03-21,refunded,Web
O0179368,C048859,2024-03-20,completed,Web
O0179369,C011484,2023-10-31,completed,Mobile
O0179370,C039453,2024-06-03,completed,Store
O0179371,C010384,2024-06-03,completed,Web
O0179372,C014568,2023-09-23,completed,Web
O0179373,C037786,2024-02-16,completed,Store
O0179374,C010512,2024-05-04,completed,Web
O0179375,C027471,2023-04-28,completed,Partner
O0179376,C034607,2023-08-30,completed,Store
O0179377,C045394,2023-01-06,completed,Partner
O0179378,C026021,2024-02-07,pending,Web
O0179379,C039837,2023-08-22,completed,Partner
O0179380,C026437,2024-11-14,refunded,Mobile
O0179381,C005735,2023-04-02,pending,Web
O0179382,C038024,2023-08-10,completed,Mobile
O0179383,C041045,2023-07-02,completed,Web
O0179384,C017658,2023-07-18,completed,Store
O0179385,C035977,2023-08-30,pending,Partner
O0179386,C038819,2024-07-05,refunded,Partner
O0179387,C031149,2023-09-04,completed,Store
O0179388,C002502,2023-06-10,completed,Partner
O0179389,C031256,2024-06-03,completed,Web
O0179390,C028114,2023-04-03,completed,Partner
O0179391,C024236,2024-04-30,completed,Mobile
O0179392,C018574,2023-08-04,refunded,Web
O0179393,C033428,2024-06-25,completed,Partner
O0179394,C024839,2024-08-12,completed,Mobile
O0179395,C034232,2024-02-02,completed,Mobile
O0179396,C031021,2024-04-26,completed,Web
O0179397,C016138,2024-05-10,completed,Store
O0179398,C039940,2024-08-15,pending,Mobile
O0179399,C017800,2023-05-22,pending,Web
O0179400,C029886,2024-03-20,refunded,Mobile
O0179401,C019499,2023-03-20,completed,Web
O0179402,C029310,2024-09-02,completed,Store
O0179403,C035297,2023-05-05,pending,Partner
O0179404,C014715,2023-04-24,refunded,Mobile
O0179405,C001915,2023-10-04,pending,Mobile
O0179406,C046396,2024-09-08,refunded,Web
O0179407,C030193,2023-12-21,completed,Partner
O0179408,C029197,2023-07-20,completed,Partner
O0179409,C022800,2024-05-07,refunded,Partner
O0179410,C027814,2024-03-18,completed,Mobile
O0179411,C031988,2024-09-15,completed,Store
O0179412,C034726,2024-08-15,completed,Partner
O0179413,C020908,2023-04-25,refunded,Store
O0179414,C007907,2024-05-06,refunded,Web
O0179415,C017678,2023-10-08,pending,Store
O0179416,C001133,2024-02-27,refunded,Web
O0179417,C013112,2024-05-30,completed,Partner
O0179418,C011416,2023-01-25,completed,Partner
O0179419,C046836,2023-02-02,completed,Partner
O0179420,C035930,2024-11-17,refunded,Web
O0179421,C024522,2024-08-31,completed,Web
O0179422,C035222,2024-06-28,completed,Store
O0179423,C016278,2024-11-27,pending,Store
O0179424,C000564,2024-05-19,completed,Mobile
O0179425,C020717,2024-10-27,completed,Web
O0179426,C027419,2024-07-10,refunded,Web
O0179427,C027999,2023-09-01,completed,Store
O0179428,C017395,2023-03-20,pending,Web
O0179429,C015363,2024-08-12,refunded,Partner
O0179430,C004495,2023-06-20,completed,Store
O0179431,C004362,2024-08-21,completed,Store
O0179432,C027788,2024-05-09,completed,Partner
O0179433,C010261,2024-03-30,completed,Mobile
O0179434,C026102,2023-04-30,completed,Store
O0179435,C030161,2023-11-08,completed,Mobile
O0179436,C018001,2023-03-31,completed,Mobile
O0179437,C044102,2024-08-12,completed,Partner
O0179438,C010144,2023-12-22,completed,Web
O0179439,C020322,2023-07-21,pending,Mobile
O0179440,C034353,2023-03-18,completed,Store
O0179441,C025338,2023-08-29,completed,Partner
O0179442,C000933,2024-04-15,completed,Partner
O0179443,C042718,2023-07-13,pending,Partner
O0179444,C002787,2024-08-01,completed,Partner
O0179445,C019090,2023-11-23,completed,Mobile
O0179446,C046135,2023-09-24,completed,Web
O0179447,C020390,2024-01-20,pending,Store
O0179448,C044580,2024-05-06,completed,Web
O0179449,C021748,2023-10-20,pending,Partner
O0179450,C001311,2023-05-27,completed,Partner
O0179451,C031775,2024-01-18,completed,Partner
O0179452,C049723,2024-03-15,completed,Store
O0179453,C044210,2023-02-23,completed,Mobile
O0179454,C039387,2024-03-04,refunded,Partner
O0179455,C041953,2024-03-31,pending,Partner
O0179456,C010125,2023-05-13,completed,Web
O0179457,C039150,2024-01-18,completed,Mobile
O0179458,C035759,2023-07-19,completed,Mobile
O0179459,C002509,2024-04-02,refunded,Web
O0179460,C024394,2023-12-13,refunded,Partner
O0179461,C004298,2023-10-02,completed,Mobile
O0179462,C049161,2023-09-26,completed,Store
O0179463,C021189,2023-01-20,completed,Partner
O0179464,C022477,2023-07-23,pending,Store
O0179465,C040664,2023-12-10,completed,Partner
O0179466,C030895,2023-04-26,refunded,Partner
O0179467,C000545,2023-04-11,completed,Web
O0179468,C028036,2023-10-21,refunded,Mobile
O0179469,C049806,2023-01-19,completed,Store
O0179470,C027485,2023-05-21,completed,Web
O0179471,C029809,2023-10-28,completed,Web
O0179472,C025214,2023-01-09,refunded,Web
O0179473,C003627,2023-12-12,completed,Partner
O0179474,C025382,2023-10-17,completed,Mobile
O0179475,C029970,2023-07-04,pending,Store
O0179476,C015357,2024-04-17,completed,Partner
O0179477,C017974,2023-05-04,completed,Mobile
O0179478,C012625,2023-03-21,refunded,Mobile
O0179479,C049806,2024-09-02,refunded,Partner
O0179480,C034687,2024-01-09,completed,Mobile
O0179481,C011981,2024-09-13,completed,Mobile
O0179482,C004673,2024-11-27,refunded,Mobile
O0179483,C043121,2023-04-22,completed,Store
O0179484,C037687,2023-05-18,completed,Store
O0179485,C004385,2023-05-24,refunded,Partner
O0179486,C004471,2024-03-19,completed,Store
O0179487,C004650,2024-11-15,completed,Partner
O0179488,C001499,2024-07-12,completed,Mobile
O0179489,C045852,2023-11-26,completed,Mobile
O0179490,C031531,2023-04-11,completed,Partner
O0179491,C047842,2024-04-14,completed,Web
O0179492,C027410,2024-01-13,completed,Store
O0179493,C015313,2023-04-21,refunded,Partner
O0179494,C039291,2023-07-18,refunded,Store
O0179495,C008962,2023-06-02,completed,Web
O0179496,C039241,2023-09-10,refunded,Partner
O0179497,C012918,2024-06-14,completed,Store
O0179498,C044789,2023-03-25,completed,Store
O0179499,C007118,2023-10-09,completed,Store
O0179500,C026001,2023-04-05,completed,Web
O0179501,C000587,2023-03-01,completed,Web
O0179502,C004098,2024-07-18,completed,Store
O0179503,C044706,2023-10-30,refunded,Web
O0179504,C003716,2023-01-07,completed,Store
O0179505,C007112,2024-08-11,completed,Partner
O0179506,C045352,2024-06-04,completed,Web
O0179507,C033019,2024-08-01,completed,Store
O0179508,C007960,2023-03-10,completed,Partner
O0179509,C018305,2024-07-13,completed,Store
O0179510,C024387,2023-05-05,completed,Web
O0179511,C045599,2024-02-17,completed,Store
O0179512,C023913,2023-10-12,completed,Web
O0179513,C027560,2024-11-02,completed,Partner
O0179514,C007561,2024-08-22,completed,Web
O0179515,C016786,2023-11-27,completed,Mobile
O0179516,C022887,2023-10-17,completed,Mobile
O0179517,C045801,2023-02-17,completed,Store
O0179518,C001675,2024-01-18,pending,Web
O0179519,C036360,2024-02-10,pending,Mobile
O0179520,C046105,2024-06-27,refunded,Web
O0179521,C041537,2024-06-04,completed,Store
O0179522,C020156,2023-11-16,pending,Mobile
O0179523,C003913,2024-06-26,completed,Mobile
O0179524,C022280,2024-04-16,pending,Store
O0179525,C003218,2023-03-07,refunded,Mobile
O0179526,C036143,2023-09-24,completed,Mobile
O0179527,C048015,2023-08-18,refunded,Partner
O0179528,C016478,2024-11-05,completed,Partner
O0179529,C042276,2024-11-09,completed,Store
O0179530,C028515,2024-08-26,completed,Web
O0179531,C031554,2024-05-31,pending,Mobile
O0179532,C012133,2023-08-01,pending,Partner
O0179533,C007188,2024-09-07,completed,Partner
O0179534,C044291,2023-05-09,pending,Mobile
O0179535,C004525,2023-10-02,completed,Store
O0179536,C022212,2023-07-06,completed,Mobile
O0179537,C015919,2024-04-04,completed,Store
O0179538,C009055,2023-11-23,pending,Partner
O0179539,C011539,2024-03-16,refunded,Partner
O0179540,C008750,2024-10-24,pending,Web
O0179541,C041588,2024-04-27,pending,Partner
O0179542,C036954,2023-12-06,completed,Store
O0179543,C034925,2023-10-04,completed,Store
O0179544,C036715,2024-05-22,completed,Mobile
O0179545,C042736,2023-10-28,completed,Partner
O0179546,C018008,2024-10-20,refunded,Web
O0179547,C030701,2024-03-04,refunded,Mobile
O0179548,C009906,2023-02-18,completed,Mobile
O0179549,C038803,2024-10-06,refunded,Partner
O0179550,C038247,2023-03-23,refunded,Web
O0179551,C008143,2023-03-03,refunded,Store
O0179552,C033610,2023-04-08,refunded,Web
O0179553,C029193,2023-12-24,completed,Web
O0179554,C036592,2024-11-12,completed,Partner
O0179555,C047808,2023-07-27,completed,Store
O0179556,C021921,2023-04-24,refunded,Web
O0179557,C014340,2024-10-25,completed,Store
O0179558,C047488,2024-02-11,completed,Store
O0179559,C002248,2024-11-27,completed,Mobile
O0179560,C041234,2024-06-07,completed,Web
O0179561,C036592,2023-09-27,completed,Mobile
O0179562,C017697,2023-05-19,completed,Mobile
O0179563,C043719,2024-08-05,completed,Partner
O0179564,C034858,2023-03-21,completed,Web
O0179565,C024170,2023-03-09,completed,Web
O0179566,C021368,2023-04-23,completed,Partner
O0179567,C045157,2024-06-05,completed,Mobile
O0179568,C040295,2023-04-14,completed,Store
O0179569,C040409,2024-03-07,pending,Web
O0179570,C035480,2024-06-11,refunded,Web
O0179571,C014860,2023-10-30,completed,Mobile
O0179572,C029742,2024-04-03,completed,Web
O0179573,C031346,2024-04-26,completed,Web
O0179574,C046591,2024-02-05,completed,Web
O0179575,C027710,2024-02-03,completed,Mobile
O0179576,C015688,2023-05-17,completed,Partner
O0179577,C011461,2023-10-09,completed,Web
O0179578,C027598,2023-07-16,completed,Store
O0179579,C002926,2024-01-19,refunded,Store
O0179580,C014441,2023-11-15,completed,Store
O0179581,C042211,2023-09-05,completed,Store
O0179582,C031284,2023-02-24,completed,Partner
O0179583,C022703,2023-07-20,refunded,Web
O0179584,C000026,2023-12-13,completed,Store
O0179585,C014524,2023-08-28,completed,Web
O0179586,C005637,2023-11-02,completed,Mobile
O0179587,C048744,2023-02-01,pending,Web
O0179588,C000606,2023-01-03,pending,Partner
O0179589,C006479,2024-03-30,completed,Store
O0179590,C009098,2024-10-04,completed,Mobile
O0179591,C040812,2023-01-05,completed,Web
O0179592,C049403,2023-08-11,completed,Store
O0179593,C035034,2023-07-04,completed,Partner
O0179594,C023933,2023-02-15,pending,Partner
O0179595,C039848,2023-12-21,completed,Web
O0179596,C017709,2024-04-21,completed,Partner
O0179597,C007663,2023-10-13,pending,Store
O0179598,C043887,2024-03-25,completed,Store
O0179599,C033858,2023-08-06,completed,Store
O0179600,C039394,2023-11-04,refunded,Store
O0179601,C046593,2024-11-28,completed,Partner
O0179602,C023835,2024-08-16,completed,Mobile
O0179603,C043330,2024-06-08,refunded,Mobile
O0179604,C011488,2024-02-18,refunded,Partner
O0179605,C033781,2024-10-28,pending,Mobile
O0179606,C042268,2024-10-14,completed,Web
O0179607,C039252,2023-01-14,refunded,Partner
O0179608,C025258,2023-05-27,completed,Partner
O0179609,C048325,2024-11-08,pending,Web
O0179610,C038312,2023-03-12,completed,Web
O0179611,C039148,2024-05-17,pending,Mobile
O0179612,C032220,2024-08-04,pending,Partner
O0179613,C019624,2023-09-15,pending,Web
O0179614,C033693,2024-06-22,refunded,Mobile
O0179615,C013966,2023-08-06,completed,Store
O0179616,C032803,2024-03-09,refunded,Partner
O0179617,C019395,2024-08-28,refunded,Web
O0179618,C000264,2023-06-15,pending,Web
O0179619,C048103,2024-09-12,completed,Store
O0179620,C041659,2023-02-20,completed,Mobile
O0179621,C014187,2024-03-01,completed,Store
O0179622,C011125,2023-01-10,refunded,Web
O0179623,C033837,2023-10-17,completed,Mobile
O0179624,C031120,2023-11-29,completed,Partner
O0179625,C007994,2023-07-03,completed,Mobile
O0179626,C028484,2023-03-21,refunded,Partner
O0179627,C032145,2023-05-06,completed,Store
O0179628,C020244,2023-01-01,completed,Web
O0179629,C032194,2024-03-02,refunded,Web
O0179630,C043346,2023-08-30,completed,Web
O0179631,C045682,2023-03-28,completed,Web
O0179632,C035842,2023-06-15,completed,Web
O0179633,C017505,2023-05-20,completed,Mobile
O0179634,C015703,2023-10-11,refunded,Partner
O0179635,C010934,2024-06-19,completed,Partner
O0179636,C031210,2023-09-12,completed,Partner
O0179637,C011096,2024-04-14,completed,Partner
O0179638,C036346,2023-09-20,completed,Partner
O0179639,C019899,2024-11-18,completed,Partner
O0179640,C044398,2024-05-27,pending,Partner
O0179641,C035176,2024-05-15,completed,Partner
O0179642,C018434,2024-04-04,refunded,Partner
O0179643,C044078,2024-09-13,completed,Partner
O0179644,C004009,2024-10-30,pending,Partner
O0179645,C011473,2024-04-15,refunded,Mobile
O0179646,C004870,2023-04-29,pending,Store
O0179647,C010479,2023-07-30,completed,Partner
O0179648,C036745,2023-06-03,refunded,Partner
O0179649,C018635,2023-07-26,refunded,Mobile
O0179650,C049442,2024-04-08,completed,Partner
O0179651,C001875,2023-03-15,refunded,Mobile
O0179652,C032864,2024-01-11,completed,Store
O0179653,C037548,2023-09-05,completed,Mobile
O0179654,C032865,2024-05-03,pending,Mobile
O0179655,C018293,2023-11-25,refunded,Store
O0179656,C019099,2024-09-03,pending,Mobile
O0179657,C001545,2024-02-10,completed,Mobile
O0179658,C048985,2023-06-24,completed,Store
O0179659,C018445,2023-01-22,completed,Web
O0179660,C032376,2024-07-03,completed,Store
O0179661,C044686,2023-08-08,refunded,Store
O0179662,C047978,2023-12-12,completed,Store
O0179663,C046886,2024-02-12,completed,Partner
O0179664,C013229,2024-03-03,refunded,Partner
O0179665,C028107,2024-07-26,pending,Partner
O0179666,C020909,2023-12-05,completed,Partner
O0179667,C005228,2024-06-13,completed,Web
O0179668,C004555,2023-09-14,completed,Store
O0179669,C032716,2024-06-20,completed,Mobile
O0179670,C033982,2024-07-27,pending,Partner
O0179671,C035987,2023-07-19,completed,Store
O0179672,C028122,2024-10-26,completed,Partner
O0179673,C039570,2023-02-12,pending,Mobile
O0179674,C044330,2024-02-03,completed,Store
O0179675,C001157,2023-05-28,completed,Store
O0179676,C042842,2024-09-22,completed,Partner
O0179677,C026540,2023-12-19,completed,Store
O0179678,C005475,2023-02-24,completed,Store
O0179679,C000258,2024-02-13,pending,Partner
O0179680,C038122,2024-10-21,completed,Mobile
O0179681,C036516,2024-01-05,completed,Partner
O0179682,C005688,2023-10-19,completed,Mobile
O0179683,C018440,2024-09-27,refunded,Store
O0179684,C039084,2024-11-25,completed,Partner
O0179685,C012926,2024-03-09,completed,Store
O0179686,C048096,2024-08-20,completed,Partner
O0179687,C003242,2024-11-14,completed,Mobile
O0179688,C035655,2023-05-20,refunded,Web
O0179689,C041902,2024-01-14,completed,Partner
O0179690,C042367,2023-09-24,refunded,Mobile
O0179691,C021113,2023-07-29,completed,Web
O0179692,C037866,2023-09-12,completed,Web
O0179693,C036465,2024-01-02,pending,Web
O0179694,C049389,2024-08-03,completed,Web
O0179695,C010167,2023-03-02,completed,Mobile
O0179696,C003795,2024-01-30,completed,Partner
O0179697,C032544,2024-07-07,pending,Web
O0179698,C035978,2023-10-29,completed,Mobile
O0179699,C042814,2023-03-03,completed,Store
O0179700,C030047,2023-09-18,completed,Store
O0179701,C034315,2023-01-13,completed,Mobile
O0179702,C013471,2023-12-04,completed,Store
O0179703,C043571,2023-07-05,refunded,Partner
O0179704,C031935,2024-12-01,refunded,Store
O0179705,C016852,2023-06-23,completed,Store
O0179706,C029790,2023-02-20,completed,Web
O0179707,C018429,2024-04-16,completed,Web
O0179708,C043910,2023-10-21,completed,Mobile
O0179709,C008187,2024-07-18,completed,Partner
O0179710,C047162,2024-11-18,completed,Mobile
O0179711,C040900,2024-08-24,completed,Partner
O0179712,C001779,2024-03-29,completed,Web
O0179713,C016312,2024-01-19,completed,Web
O0179714,C019388,2023-10-07,completed,Mobile
O0179715,C044097,2024-10-25,completed,Store
O0179716,C008009,2023-04-12,refunded,Partner
O0179717,C034869,2024-02-09,completed,Mobile
O0179718,C001607,2024-05-01,completed,Partner
O0179719,C009778,2024-06-10,pending,Store
O0179720,C007214,2024-05-28,pending,Store
O0179721,C006092,2024-02-20,refunded,Store
O0179722,C002251,2024-07-31,completed,Store
O0179723,C021432,2023-02-12,refunded,Partner
O0179724,C045239,2023-08-16,completed,Partner
O0179725,C029181,2023-04-27,completed,Web
O0179726,C031448,2024-11-08,pending,Store
O0179727,C028626,2023-02-21,completed,Web
O0179728,C028626,2023-01-11,completed,Store
O0179729,C015165,2023-02-21,completed,Web
O0179730,C035225,2023-04-23,refunded,Store
O0179731,C005317,2023-10-25,completed,Mobile
O0179732,C022779,2024-05-17,refunded,Mobile
O0179733,C040356,2024-03-13,refunded,Web
O0179734,C014697,2024-07-06,pending,Store
O0179735,C014804,2023-04-03,completed,Store
O0179736,C001521,2024-08-21,pending,Partner
O0179737,C014398,2024-05-30,completed,Partner
O0179738,C017387,2024-08-22,completed,Mobile
O0179739,C024178,2023-05-23,completed,Web
O0179740,C018594,2024-07-17,completed,Store
O0179741,C034194,2023-07-14,completed,Web
O0179742,C023141,2023-12-18,refunded,Mobile
O0179743,C040275,2024-10-12,completed,Store
O0179744,C042703,2024-10-31,completed,Partner
O0179745,C030738,2023-07-05,completed,Web
O0179746,C008076,2024-10-16,completed,Partner
O0179747,C034992,2023-11-06,completed,Partner
O0179748,C001992,2023-05-18,completed,Mobile
O0179749,C044543,2024-01-12,completed,Partner
O0179750,C019905,2024-07-24,completed,Mobile
O0179751,C037954,2023-03-27,pending,Mobile
O0179752,C017139,2023-01-21,completed,Web
O0179753,C012198,2024-08-05,completed,Store
O0179754,C042533,2024-02-09,completed,Mobile
O0179755,C004188,2024-07-30,refunded,Mobile
O0179756,C013353,2023-03-06,completed,Web
O0179757,C035617,2024-05-08,completed,Partner
O0179758,C046533,2024-08-16,completed,Store
O0179759,C011264,2024-03-03,pending,Partner
O0179760,C039751,2024-03-11,completed,Partner
O0179761,C027213,2023-03-28,completed,Mobile
O0179762,C045912,2024-10-21,pending,Store
O0179763,C019486,2024-01-10,completed,Store
O0179764,C015873,2024-09-07,completed,Store
O0179765,C047786,2024-03-11,refunded,Mobile
O0179766,C014268,2023-10-15,refunded,Mobile
O0179767,C035316,2023-04-21,completed,Store
O0179768,C008319,2024-03-15,pending,Store
O0179769,C004211,2024-02-25,refunded,Web
O0179770,C000756,2023-04-16,completed,Web
O0179771,C022471,2024-03-13,completed,Web
O0179772,C027466,2024-05-18,completed,Mobile
O0179773,C016710,2024-11-28,completed,Store
