preference_id,consumer_id,category,preference_score
PF00166075,CON0036718,Groceries,7
PF00166076,CON0014407,Home,10
PF00166077,CON0086772,Groceries,8
PF00166078,CON0071615,Electronics,8
PF00166079,CON0062302,Groceries,5
PF00166080,CON0059735,Home,8
PF00166081,CON0028380,Groceries,10
PF00166082,CON0079646,Groceries,5
PF00166083,CON0037130,Electronics,3
PF00166084,CON0014168,Electronics,7
PF00166085,CON0029829,Automotive,4
PF00166086,CON0015336,Health,10
PF00166087,CON0022676,Fashion,6
PF00166088,CON0031402,Fashion,3
PF00166089,CON0032510,Entertainment,4
PF00166090,CON0022128,Home,5
PF00166091,CON0043695,Fashion,1
PF00166092,CON0059881,Entertainment,2
PF00166093,CON0061321,Entertainment,6
PF00166094,CON0006604,Electronics,9
PF00166095,CON0017154,Entertainment,8
PF00166096,CON0054622,Fashion,7
PF00166097,CON0083970,Entertainment,4
PF00166098,CON0063976,Travel,1
PF00166099,CON0009453,Fashion,5
PF00166100,CON0026027,Groceries,6
PF00166101,CON0086736,Groceries,5
PF00166102,CON0056832,Electronics,8
PF00166103,CON0047533,Automotive,9
PF00166104,CON0096879,Health,5
PF00166105,CON0018892,Travel,3
PF00166106,CON0036799,Home,9
PF00166107,CON0074176,Groceries,1
PF00166108,CON0036643,Electronics,9
PF00166109,CON0056935,Health,9
PF00166110,CON0026557,Groceries,5
PF00166111,CON0000784,Automotive,2
PF00166112,CON0070899,Electronics,5
PF00166113,CON0014157,Electronics,2
PF00166114,CON0072515,Health,6
PF00166115,CON0091594,Automotive,6
PF00166116,CON0024953,Fashion,8
PF00166117,CON0030869,Electronics,7
PF00166118,CON0079184,Groceries,9
PF00166119,CON0059175,Fashion,10
PF00166120,CON0020817,Travel,2
PF00166121,CON0037843,Travel,2
PF00166122,CON0095980,Groceries,4
PF00166123,CON0017418,Automotive,10
PF00166124,CON0003677,Electronics,3
PF00166125,CON0020902,Health,8
PF00166126,CON0068673,Home,9
PF00166127,CON0073055,Entertainment,2
PF00166128,CON0073567,Automotive,9
PF00166129,CON0061543,Electronics,4
PF00166130,CON0017084,Automotive,1
PF00166131,CON0024320,Fashion,7
PF00166132,CON0061801,Electronics,1
PF00166133,CON0044554,Home,9
PF00166134,CON0067153,Electronics,10
PF00166135,CON0097078,Home,8
PF00166136,CON0074516,Groceries,3
PF00166137,CON0039314,Health,7
PF00166138,CON0031122,Electronics,2
PF00166139,CON0079800,Groceries,1
PF00166140,CON0024219,Automotive,6
PF00166141,CON0064301,Automotive,5
PF00166142,CON0025775,Entertainment,9
PF00166143,CON0035126,Fashion,4
PF00166144,CON0088688,Fashion,3
PF00166145,CON0078501,Health,6
PF00166146,CON0082529,Fashion,3
PF00166147,CON0016057,Health,7
PF00166148,CON0096372,Groceries,4
PF00166149,CON0047367,Groceries,8
PF00166150,CON0053208,Home,2
PF00166151,CON0031001,Fashion,10
PF00166152,CON0076244,Fashion,2
PF00166153,CON0034330,Electronics,9
PF00166154,CON0057591,Health,8
PF00166155,CON0083563,Home,9
PF00166156,CON0024600,Entertainment,2
PF00166157,CON0071934,Electronics,4
PF00166158,CON0006910,Automotive,9
PF00166159,CON0089456,Groceries,1
PF00166160,CON0092057,Health,1
PF00166161,CON0070529,Travel,8
PF00166162,CON0027780,Health,7
PF00166163,CON0094243,Travel,5
PF00166164,CON0084327,Health,3
PF00166165,CON0076463,Health,9
PF00166166,CON0020918,Health,4
PF00166167,CON0090668,Travel,10
PF00166168,CON0030071,Fashion,1
PF00166169,CON0018854,Entertainment,7
PF00166170,CON0022091,Home,3
PF00166171,CON0077214,Fashion,6
PF00166172,CON0041352,Entertainment,10
PF00166173,CON0078751,Electronics,4
PF00166174,CON0075003,Entertainment,1
PF00166175,CON0032298,Automotive,8
PF00166176,CON0080445,Entertainment,8
PF00166177,CON0003828,Travel,9
PF00166178,CON0095697,Fashion,5
PF00166179,CON0039256,Automotive,1
PF00166180,CON0079429,Fashion,4
PF00166181,CON0087202,Travel,2
PF00166182,CON0020229,Health,3
PF00166183,CON0018875,Groceries,6
PF00166184,CON0017432,Electronics,9
PF00166185,CON0015733,Health,9
PF00166186,CON0076493,Travel,3
PF00166187,CON0077565,Travel,4
PF00166188,CON0080291,Travel,8
PF00166189,CON0048565,Automotive,6
PF00166190,CON0023706,Entertainment,10
PF00166191,CON0017549,Electronics,4
PF00166192,CON0011066,Travel,1
PF00166193,CON0097991,Travel,6
PF00166194,CON0034731,Automotive,2
PF00166195,CON0090067,Fashion,1
PF00166196,CON0020838,Fashion,2
PF00166197,CON0082579,Fashion,10
PF00166198,CON0059385,Entertainment,4
PF00166199,CON0035991,Electronics,6
PF00166200,CON0081116,Fashion,1
PF00166201,CON0000232,Fashion,5
PF00166202,CON0040012,Health,9
PF00166203,CON0076694,Travel,3
PF00166204,CON0039382,Electronics,1
PF00166205,CON0072046,Entertainment,8
PF00166206,CON0023187,Automotive,5
PF00166207,CON0048624,Fashion,5
PF00166208,CON0026063,Home,2
PF00166209,CON0041270,Health,9
PF00166210,CON0029777,Electronics,3
PF00166211,CON0058998,Entertainment,9
PF00166212,CON0091184,Electronics,1
PF00166213,CON0090408,Automotive,2
PF00166214,CON0051538,Travel,6
PF00166215,CON0024918,Fashion,9
PF00166216,CON0021420,Electronics,3
PF00166217,CON0059166,Electronics,6
PF00166218,CON0034216,Groceries,1
PF00166219,CON0053006,Groceries,5
PF00166220,CON0042244,Electronics,2
PF00166221,CON0003347,Health,1
PF00166222,CON0099740,Home,10
PF00166223,CON0093072,Groceries,10
PF00166224,CON0002766,Fashion,6
PF00166225,CON0020851,Travel,3
PF00166226,CON0042159,Travel,2
PF00166227,CON0049290,Home,10
PF00166228,CON0025934,Fashion,8
PF00166229,CON0008473,Groceries,4
PF00166230,CON0069185,Fashion,10
PF00166231,CON0045247,Fashion,7
PF00166232,CON0039219,Travel,1
PF00166233,CON0045714,Automotive,6
PF00166234,CON0008052,Electronics,5
PF00166235,CON0007709,Travel,10
PF00166236,CON0024167,Entertainment,10
PF00166237,CON0070834,Health,9
PF00166238,CON0074091,Home,3
PF00166239,CON0076934,Health,1
PF00166240,CON0017989,Travel,8
PF00166241,CON0062545,Electronics,9
PF00166242,CON0034538,Travel,6
PF00166243,CON0009504,Home,3
PF00166244,CON0041493,Fashion,9
PF00166245,CON0028896,Home,2
PF00166246,CON0006947,Travel,10
PF00166247,CON0058987,Home,2
PF00166248,CON0059063,Travel,9
PF00166249,CON0017542,Health,6
PF00166250,CON0017717,Groceries,8
PF00166251,CON0054885,Home,10
PF00166252,CON0062374,Automotive,5
PF00166253,CON0082296,Travel,8
PF00166254,CON0048386,Home,6
PF00166255,CON0051309,Electronics,8
PF00166256,CON0068137,Travel,9
PF00166257,CON0081881,Automotive,1
PF00166258,CON0034219,Health,9
PF00166259,CON0058655,Electronics,4
PF00166260,CON0061404,Electronics,9
PF00166261,CON0042657,Automotive,8
PF00166262,CON0042957,Home,2
PF00166263,CON0022395,Travel,1
PF00166264,CON0014474,Fashion,4
PF00166265,CON0056951,Entertainment,1
PF00166266,CON0019163,Entertainment,3
PF00166267,CON0061257,Automotive,2
PF00166268,CON0082038,Groceries,4
PF00166269,CON0078723,Home,9
PF00166270,CON0087716,Health,2
PF00166271,CON0030528,Home,9
PF00166272,CON0099926,Fashion,7
PF00166273,CON0021954,Travel,4
PF00166274,CON0078556,Travel,10
PF00166275,CON0075264,Fashion,9
PF00166276,CON0037354,Home,6
PF00166277,CON0091772,Health,1
PF00166278,CON0063006,Home,10
PF00166279,CON0097232,Fashion,6
PF00166280,CON0020866,Health,9
PF00166281,CON0072984,Home,3
PF00166282,CON0063614,Electronics,4
PF00166283,CON0082807,Entertainment,2
PF00166284,CON0051078,Groceries,9
PF00166285,CON0009041,Entertainment,2
PF00166286,CON0018948,Groceries,2
PF00166287,CON0061659,Travel,2
PF00166288,CON0094021,Automotive,5
PF00166289,CON0000707,Automotive,2
PF00166290,CON0090788,Health,10
PF00166291,CON0094884,Entertainment,4
PF00166292,CON0062717,Fashion,9
PF00166293,CON0078591,Entertainment,4
PF00166294,CON0042610,Electronics,8
PF00166295,CON0049041,Groceries,5
PF00166296,CON0044608,Fashion,7
PF00166297,CON0059947,Automotive,9
PF00166298,CON0059269,Electronics,8
PF00166299,CON0079370,Travel,5
PF00166300,CON0030251,Health,4
PF00166301,CON0003029,Fashion,7
PF00166302,CON0004310,Home,9
PF00166303,CON0021559,Groceries,9
PF00166304,CON0095311,Automotive,5
PF00166305,CON0076711,Automotive,1
PF00166306,CON0088384,Automotive,10
PF00166307,CON0011722,Travel,9
PF00166308,CON0051161,Automotive,5
PF00166309,CON0077525,Groceries,3
PF00166310,CON0049701,Travel,9
PF00166311,CON0089352,Entertainment,8
PF00166312,CON0037226,Automotive,1
PF00166313,CON0095588,Fashion,8
PF00166314,CON0054800,Health,10
PF00166315,CON0067881,Fashion,3
PF00166316,CON0042216,Travel,7
PF00166317,CON0042689,Automotive,7
PF00166318,CON0083819,Groceries,8
PF00166319,CON0005908,Groceries,5
PF00166320,CON0075413,Home,8
PF00166321,CON0096604,Fashion,9
PF00166322,CON0034948,Entertainment,9
PF00166323,CON0093332,Travel,2
PF00166324,CON0040666,Automotive,2
PF00166325,CON0029969,Groceries,7
PF00166326,CON0078902,Home,6
PF00166327,CON0012146,Fashion,3
PF00166328,CON0098379,Automotive,2
PF00166329,CON0054886,Fashion,7
PF00166330,CON0092159,Health,7
PF00166331,CON0015384,Automotive,8
PF00166332,CON0035975,Groceries,10
PF00166333,CON0012279,Automotive,6
PF00166334,CON0015561,Automotive,7
PF00166335,CON0033893,Health,4
PF00166336,CON0096682,Electronics,4
PF00166337,CON0022976,Travel,9
PF00166338,CON0095512,Entertainment,10
PF00166339,CON0092765,Fashion,10
PF00166340,CON0020822,Fashion,2
PF00166341,CON0030143,Home,8
PF00166342,CON0023234,Entertainment,9
PF00166343,CON0022608,Automotive,9
PF00166344,CON0013339,Fashion,7
PF00166345,CON0009967,Groceries,1
PF00166346,CON0073825,Entertainment,2
PF00166347,CON0070417,Electronics,8
PF00166348,CON0074741,Fashion,8
PF00166349,CON0005238,Groceries,10
PF00166350,CON0050189,Fashion,1
PF00166351,CON0033091,Travel,4
PF00166352,CON0036761,Entertainment,9
PF00166353,CON0054617,Automotive,10
PF00166354,CON0088873,Home,6
PF00166355,CON0017733,Health,9
PF00166356,CON0013896,Groceries,2
PF00166357,CON0093660,Travel,3
PF00166358,CON0062126,Fashion,1
PF00166359,CON0029644,Electronics,3
PF00166360,CON0065789,Automotive,3
PF00166361,CON0062419,Electronics,2
PF00166362,CON0069733,Electronics,4
PF00166363,CON0011522,Automotive,5
PF00166364,CON0074244,Automotive,1
PF00166365,CON0074519,Electronics,2
PF00166366,CON0063657,Health,4
PF00166367,CON0068703,Health,4
PF00166368,CON0022242,Automotive,6
PF00166369,CON0028639,Health,10
PF00166370,CON0069076,Electronics,3
PF00166371,CON0062677,Travel,5
PF00166372,CON0088888,Health,10
PF00166373,CON0031424,Automotive,4
PF00166374,CON0080365,Automotive,2
PF00166375,CON0067246,Electronics,6
PF00166376,CON0072210,Travel,7
PF00166377,CON0084594,Travel,1
PF00166378,CON0050510,Health,3
PF00166379,CON0065885,Entertainment,5
PF00166380,CON0080702,Travel,10
PF00166381,CON0086095,Travel,3
PF00166382,CON0025063,Entertainment,4
PF00166383,CON0069242,Entertainment,8
PF00166384,CON0045695,Electronics,1
PF00166385,CON0074176,Health,7
PF00166386,CON0016861,Groceries,2
PF00166387,CON0036144,Fashion,4
PF00166388,CON0036901,Electronics,9
PF00166389,CON0059355,Fashion,4
PF00166390,CON0013711,Home,3
PF00166391,CON0094483,Entertainment,3
PF00166392,CON0016035,Automotive,7
PF00166393,CON0060563,Health,8
PF00166394,CON0092376,Home,6
PF00166395,CON0004847,Home,7
PF00166396,CON0053308,Automotive,4
PF00166397,CON0080920,Entertainment,1
PF00166398,CON0076047,Fashion,2
PF00166399,CON0008362,Groceries,9
PF00166400,CON0023479,Entertainment,8
PF00166401,CON0028918,Entertainment,1
PF00166402,CON0010117,Groceries,9
PF00166403,CON0062834,Travel,7
PF00166404,CON0047926,Entertainment,4
PF00166405,CON0022548,Travel,4
PF00166406,CON0080679,Health,6
PF00166407,CON0083308,Entertainment,10
PF00166408,CON0085378,Groceries,5
PF00166409,CON0062365,Electronics,1
PF00166410,CON0049065,Entertainment,7
PF00166411,CON0022377,Home,3
PF00166412,CON0007515,Automotive,10
PF00166413,CON0023312,Home,1
PF00166414,CON0090259,Travel,6
PF00166415,CON0058538,Home,9
PF00166416,CON0050965,Home,4
PF00166417,CON0075027,Electronics,10
PF00166418,CON0046170,Entertainment,5
PF00166419,CON0055396,Travel,9
PF00166420,CON0022577,Home,1
PF00166421,CON0002737,Home,10
PF00166422,CON0098214,Home,8
PF00166423,CON0011252,Electronics,1
PF00166424,CON0023604,Travel,1
PF00166425,CON0080447,Travel,1
PF00166426,CON0060414,Fashion,5
PF00166427,CON0083479,Home,10
PF00166428,CON0022236,Health,6
PF00166429,CON0041947,Health,6
PF00166430,CON0036151,Automotive,10
PF00166431,CON0025979,Fashion,7
PF00166432,CON0035282,Health,8
PF00166433,CON0054409,Groceries,9
PF00166434,CON0004219,Fashion,4
PF00166435,CON0086869,Entertainment,7
PF00166436,CON0005959,Entertainment,9
PF00166437,CON0043537,Home,2
PF00166438,CON0066274,Entertainment,5
PF00166439,CON0085667,Electronics,8
PF00166440,CON0097743,Automotive,2
PF00166441,CON0053620,Fashion,3
PF00166442,CON0031738,Automotive,10
PF00166443,CON0004425,Electronics,6
PF00166444,CON0062410,Health,7
PF00166445,CON0001619,Entertainment,6
PF00166446,CON0026935,Travel,4
PF00166447,CON0043524,Electronics,6
PF00166448,CON0014337,Entertainment,6
PF00166449,CON0084127,Home,7
PF00166450,CON0022958,Travel,7
PF00166451,CON0091466,Groceries,10
PF00166452,CON0044301,Home,10
PF00166453,CON0033901,Entertainment,9
PF00166454,CON0046601,Electronics,10
PF00166455,CON0080449,Fashion,5
PF00166456,CON0037476,Groceries,1
PF00166457,CON0025974,Electronics,2
PF00166458,CON0001241,Entertainment,6
PF00166459,CON0004421,Electronics,5
PF00166460,CON0066731,Entertainment,3
PF00166461,CON0093015,Health,9
PF00166462,CON0085035,Entertainment,3
PF00166463,CON0072018,Fashion,10
PF00166464,CON0001285,Home,10
PF00166465,CON0010972,Home,3
PF00166466,CON0046969,Travel,3
PF00166467,CON0033103,Home,4
PF00166468,CON0068740,Groceries,7
PF00166469,CON0044673,Fashion,7
PF00166470,CON0059307,Health,7
PF00166471,CON0090412,Home,2
PF00166472,CON0005392,Travel,3
PF00166473,CON0060208,Travel,2
PF00166474,CON0030416,Health,10
PF00166475,CON0040833,Fashion,4
PF00166476,CON0010153,Electronics,6
PF00166477,CON0073375,Health,4
PF00166478,CON0083980,Entertainment,10
PF00166479,CON0030584,Electronics,1
PF00166480,CON0027850,Electronics,4
PF00166481,CON0077812,Electronics,2
PF00166482,CON0045983,Entertainment,1
PF00166483,CON0009925,Automotive,10
PF00166484,CON0030286,Health,4
PF00166485,CON0016292,Home,1
PF00166486,CON0004831,Fashion,9
PF00166487,CON0055758,Home,6
PF00166488,CON0035376,Fashion,6
PF00166489,CON0021250,Health,5
PF00166490,CON0093256,Entertainment,1
PF00166491,CON0071095,Travel,6
PF00166492,CON0022022,Electronics,10
PF00166493,CON0037705,Health,9
PF00166494,CON0005432,Electronics,7
PF00166495,CON0090423,Automotive,5
PF00166496,CON0060597,Fashion,7
PF00166497,CON0005657,Automotive,9
PF00166498,CON0004077,Health,1
PF00166499,CON0095355,Fashion,8
PF00166500,CON0079151,Home,6
PF00166501,CON0034224,Automotive,2
PF00166502,CON0038066,Home,9
PF00166503,CON0014178,Automotive,4
PF00166504,CON0002314,Home,2
PF00166505,CON0017309,Automotive,10
PF00166506,CON0099566,Groceries,4
PF00166507,CON0065331,Fashion,9
PF00166508,CON0054982,Home,6
PF00166509,CON0060444,Health,2
PF00166510,CON0031151,Groceries,3
PF00166511,CON0090643,Home,2
PF00166512,CON0097009,Fashion,7
PF00166513,CON0084255,Health,10
PF00166514,CON0079384,Health,9
PF00166515,CON0042903,Entertainment,8
PF00166516,CON0050055,Health,5
PF00166517,CON0096722,Electronics,3
PF00166518,CON0068406,Entertainment,7
PF00166519,CON0000882,Home,5
PF00166520,CON0093394,Travel,2
PF00166521,CON0020036,Travel,4
PF00166522,CON0046275,Groceries,3
PF00166523,CON0094054,Entertainment,5
PF00166524,CON0025908,Electronics,5
PF00166525,CON0007911,Electronics,9
PF00166526,CON0084312,Travel,1
PF00166527,CON0076239,Home,7
PF00166528,CON0054889,Automotive,2
PF00166529,CON0069655,Fashion,5
PF00166530,CON0028478,Health,7
PF00166531,CON0085729,Groceries,4
PF00166532,CON0052207,Home,3
PF00166533,CON0084434,Groceries,8
PF00166534,CON0042241,Groceries,8
PF00166535,CON0025449,Automotive,2
PF00166536,CON0018169,Groceries,7
PF00166537,CON0056141,Home,3
PF00166538,CON0095794,Travel,3
PF00166539,CON0095120,Automotive,5
PF00166540,CON0093913,Entertainment,2
PF00166541,CON0041354,Electronics,4
PF00166542,CON0049963,Groceries,1
PF00166543,CON0012160,Electronics,8
PF00166544,CON0067246,Health,7
PF00166545,CON0084988,Home,4
PF00166546,CON0005357,Home,2
PF00166547,CON0064020,Travel,7
PF00166548,CON0077743,Travel,6
PF00166549,CON0021544,Fashion,3
PF00166550,CON0076943,Groceries,3
PF00166551,CON0011159,Electronics,1
PF00166552,CON0086750,Electronics,4
PF00166553,CON0031103,Fashion,7
PF00166554,CON0008931,Automotive,3
PF00166555,CON0043565,Health,8
PF00166556,CON0001658,Groceries,2
PF00166557,CON0014700,Groceries,5
PF00166558,CON0091726,Home,3
PF00166559,CON0021723,Travel,2
PF00166560,CON0054985,Electronics,9
PF00166561,CON0086890,Groceries,7
PF00166562,CON0031871,Home,7
PF00166563,CON0020830,Health,9
PF00166564,CON0070334,Electronics,5
PF00166565,CON0061750,Fashion,9
PF00166566,CON0003230,Home,6
PF00166567,CON0002778,Travel,9
PF00166568,CON0043089,Entertainment,2
PF00166569,CON0025986,Entertainment,8
PF00166570,CON0076114,Entertainment,10
PF00166571,CON0034405,Home,1
PF00166572,CON0024625,Health,3
PF00166573,CON0009686,Electronics,6
PF00166574,CON0004662,Fashion,3
PF00166575,CON0077363,Automotive,10
PF00166576,CON0007380,Health,4
PF00166577,CON0012607,Health,3
PF00166578,CON0084952,Entertainment,9
PF00166579,CON0010121,Travel,7
PF00166580,CON0048825,Home,3
PF00166581,CON0088299,Electronics,3
PF00166582,CON0028678,Home,3
PF00166583,CON0014482,Entertainment,10
PF00166584,CON0091234,Home,9
PF00166585,CON0008273,Electronics,10
PF00166586,CON0017629,Travel,4
PF00166587,CON0021973,Automotive,6
PF00166588,CON0070899,Automotive,7
PF00166589,CON0060353,Groceries,10
PF00166590,CON0079124,Groceries,3
PF00166591,CON0065454,Health,1
PF00166592,CON0056567,Electronics,8
PF00166593,CON0086928,Fashion,4
PF00166594,CON0078734,Fashion,5
PF00166595,CON0030280,Entertainment,1
PF00166596,CON0002813,Automotive,4
PF00166597,CON0056190,Fashion,1
PF00166598,CON0055781,Entertainment,8
PF00166599,CON0055344,Entertainment,10
PF00166600,CON0088346,Electronics,9
PF00166601,CON0070177,Fashion,8
PF00166602,CON0074208,Home,6
PF00166603,CON0076311,Travel,10
PF00166604,CON0050687,Groceries,2
PF00166605,CON0089872,Groceries,4
PF00166606,CON0065716,Entertainment,1
PF00166607,CON0006687,Entertainment,9
PF00166608,CON0033968,Travel,9
PF00166609,CON0000832,Travel,4
PF00166610,CON0094763,Entertainment,10
PF00166611,CON0053659,Home,4
PF00166612,CON0009087,Automotive,10
PF00166613,CON0085715,Health,10
PF00166614,CON0021932,Health,9
PF00166615,CON0096395,Health,5
PF00166616,CON0047577,Health,1
PF00166617,CON0002253,Fashion,8
PF00166618,CON0022089,Travel,5
PF00166619,CON0076560,Health,10
PF00166620,CON0032261,Groceries,7
PF00166621,CON0066646,Electronics,8
PF00166622,CON0046548,Electronics,8
PF00166623,CON0058342,Entertainment,1
PF00166624,CON0063830,Entertainment,8
PF00166625,CON0019426,Automotive,2
PF00166626,CON0019244,Entertainment,6
PF00166627,CON0086917,Travel,10
PF00166628,CON0023503,Electronics,2
PF00166629,CON0020827,Home,3
PF00166630,CON0048080,Travel,5
PF00166631,CON0001580,Fashion,1
PF00166632,CON0094148,Entertainment,2
PF00166633,CON0031065,Automotive,5
PF00166634,CON0029889,Health,7
PF00166635,CON0040031,Home,7
PF00166636,CON0070058,Groceries,1
PF00166637,CON0073259,Home,1
PF00166638,CON0081420,Home,8
PF00166639,CON0051759,Automotive,3
PF00166640,CON0072680,Travel,6
PF00166641,CON0094016,Electronics,9
PF00166642,CON0010301,Automotive,7
PF00166643,CON0061305,Automotive,7
PF00166644,CON0013587,Health,3
PF00166645,CON0099337,Entertainment,4
PF00166646,CON0058012,Travel,9
PF00166647,CON0076690,Automotive,1
PF00166648,CON0025322,Travel,8
PF00166649,CON0017080,Fashion,10
PF00166650,CON0015575,Travel,7
PF00166651,CON0019552,Automotive,1
PF00166652,CON0034966,Health,2
PF00166653,CON0040020,Groceries,3
PF00166654,CON0038128,Fashion,3
PF00166655,CON0020230,Home,2
PF00166656,CON0056819,Automotive,6
PF00166657,CON0048663,Electronics,8
PF00166658,CON0018739,Electronics,2
PF00166659,CON0009736,Home,5
PF00166660,CON0015042,Home,1
PF00166661,CON0031628,Home,9
PF00166662,CON0093944,Automotive,4
PF00166663,CON0065420,Electronics,3
PF00166664,CON0006162,Health,7
PF00166665,CON0074065,Fashion,9
PF00166666,CON0034936,Home,5
PF00166667,CON0031961,Electronics,4
PF00166668,CON0032922,Health,1
