consumer_id,age,gender,income_bracket,education,region
CON0078080,38,M,<25K,Bachelors,East
CON0078081,89,F,25-50K,Graduate,West
CON0078082,60,F,100K+,Bachelors,West
CON0078083,56,F,75-100K,Bachelors,North
CON0078084,29,F,25-50K,HS,South
CON0078085,18,M,25-50K,Graduate,South
CON0078086,65,M,50-75K,College,West
CON0078087,38,M,50-75K,HS,South
CON0078088,38,F,25-50K,HS,East
CON0078089,24,M,50-75K,College,South
CON0078090,18,M,100K+,Bachelors,South
CON0078091,49,M,75-100K,HS,North
CON0078092,50,F,100K+,Graduate,North
CON0078093,63,F,75-100K,Graduate,North
CON0078094,63,F,75-100K,Bachelors,West
CON0078095,43,F,100K+,Bachelors,South
CON0078096,24,M,25-50K,College,East
CON0078097,41,M,75-100K,College,West
CON0078098,35,M,25-50K,HS,South
CON0078099,35,M,100K+,College,North
CON0078100,54,F,50-75K,Graduate,North
CON0078101,43,F,75-100K,Graduate,South
CON0078102,48,M,100K+,Bachelors,West
CON0078103,89,M,<25K,College,West
CON0078104,56,F,50-75K,Graduate,East
CON0078105,55,M,100K+,HS,North
CON0078106,36,M,50-75K,Graduate,South
CON0078107,30,F,100K+,College,South
CON0078108,58,M,50-75K,Bachelors,North
CON0078109,58,M,100K+,Graduate,East
CON0078110,86,M,<25K,Graduate,North
CON0078111,55,F,100K+,College,North
CON0078112,78,F,<25K,Graduate,South
CON0078113,44,F,25-50K,Graduate,West
CON0078114,29,M,100K+,Bachelors,South
CON0078115,82,M,25-50K,College,West
CON0078116,61,F,75-100K,HS,East
CON0078117,65,F,100K+,Graduate,South
CON0078118,89,M,100K+,Graduate,South
CON0078119,42,F,50-75K,Bachelors,West
CON0078120,64,M,25-50K,College,East
CON0078121,23,F,50-75K,HS,South
CON0078122,62,M,75-100K,College,South
CON0078123,78,M,75-100K,College,South
CON0078124,47,F,50-75K,HS,East
CON0078125,44,M,75-100K,College,East
CON0078126,86,M,100K+,College,West
CON0078127,19,M,25-50K,College,North
CON0078128,79,M,<25K,Bachelors,East
CON0078129,57,F,25-50K,Graduate,South
CON0078130,19,M,100K+,College,South
CON0078131,71,F,50-75K,Graduate,East
CON0078132,55,M,<25K,Graduate,North
CON0078133,25,F,50-75K,HS,East
CON0078134,44,M,<25K,College,West
CON0078135,50,F,50-75K,College,East
CON0078136,40,F,75-100K,College,North
CON0078137,88,F,25-50K,College,West
CON0078138,24,F,25-50K,HS,North
CON0078139,79,F,<25K,Bachelors,North
CON0078140,65,M,<25K,HS,North
CON0078141,66,F,50-75K,College,South
CON0078142,54,M,50-75K,HS,West
CON0078143,74,F,<25K,Bachelors,South
CON0078144,54,F,<25K,Graduate,West
CON0078145,45,F,<25K,Graduate,East
CON0078146,48,M,50-75K,College,East
CON0078147,36,M,100K+,College,West
CON0078148,39,M,100K+,Graduate,South
CON0078149,28,M,100K+,HS,East
CON0078150,64,M,<25K,Bachelors,West
CON0078151,54,M,25-50K,College,West
CON0078152,90,F,25-50K,College,East
CON0078153,55,M,75-100K,HS,North
CON0078154,78,M,50-75K,College,East
CON0078155,80,M,100K+,Graduate,North
CON0078156,66,F,75-100K,College,West
CON0078157,79,M,100K+,Graduate,South
CON0078158,73,F,<25K,Graduate,South
CON0078159,21,F,75-100K,Graduate,East
CON0078160,77,F,75-100K,HS,South
CON0078161,43,F,75-100K,College,East
CON0078162,48,M,50-75K,College,West
CON0078163,77,M,75-100K,Bachelors,East
CON0078164,32,M,75-100K,Graduate,West
CON0078165,27,F,50-75K,College,South
CON0078166,81,M,25-50K,Bachelors,West
CON0078167,78,F,100K+,Bachelors,South
CON0078168,64,F,50-75K,Bachelors,East
CON0078169,76,M,25-50K,HS,South
CON0078170,74,F,100K+,Graduate,East
CON0078171,71,F,<25K,Graduate,North
CON0078172,65,F,50-75K,Graduate,North
CON0078173,83,M,25-50K,College,North
CON0078174,76,M,25-50K,Graduate,West
CON0078175,79,F,25-50K,Graduate,South
CON0078176,29,M,<25K,Graduate,South
CON0078177,40,F,<25K,HS,East
CON0078178,26,M,<25K,HS,East
CON0078179,22,F,25-50K,College,North
CON0078180,33,M,<25K,HS,West
CON0078181,65,F,50-75K,College,East
CON0078182,24,M,25-50K,Bachelors,East
CON0078183,18,F,75-100K,Bachelors,West
CON0078184,27,F,25-50K,College,North
CON0078185,55,M,<25K,HS,West
CON0078186,80,F,25-50K,College,East
CON0078187,26,F,75-100K,Graduate,West
CON0078188,74,M,25-50K,College,East
CON0078189,50,M,<25K,HS,West
CON0078190,18,M,<25K,HS,East
CON0078191,72,F,100K+,Bachelors,West
CON0078192,23,M,25-50K,College,West
CON0078193,51,M,75-100K,Graduate,North
CON0078194,20,M,<25K,Graduate,West
CON0078195,45,F,25-50K,HS,East
CON0078196,45,F,25-50K,HS,West
CON0078197,28,M,100K+,Graduate,North
CON0078198,60,F,75-100K,Graduate,West
CON0078199,56,F,50-75K,HS,East
CON0078200,57,F,<25K,HS,North
CON0078201,26,M,25-50K,College,East
CON0078202,20,M,100K+,HS,East
CON0078203,74,M,50-75K,Graduate,West
CON0078204,88,F,50-75K,HS,North
CON0078205,59,F,25-50K,Graduate,East
CON0078206,76,M,50-75K,College,East
CON0078207,24,M,<25K,College,South
CON0078208,74,M,<25K,Graduate,South
CON0078209,30,M,50-75K,Graduate,West
CON0078210,56,F,100K+,Graduate,West
CON0078211,18,F,50-75K,HS,East
CON0078212,58,F,25-50K,Graduate,East
CON0078213,75,M,75-100K,Graduate,North
CON0078214,72,M,50-75K,Bachelors,West
CON0078215,26,F,25-50K,HS,North
CON0078216,54,M,<25K,HS,South
CON0078217,83,F,100K+,College,North
CON0078218,39,F,50-75K,HS,East
CON0078219,20,M,25-50K,College,East
CON0078220,90,M,25-50K,HS,East
CON0078221,30,F,75-100K,Bachelors,South
CON0078222,82,F,100K+,Graduate,South
CON0078223,89,M,25-50K,HS,East
CON0078224,90,M,100K+,HS,West
CON0078225,87,F,100K+,Bachelors,North
CON0078226,78,F,75-100K,Bachelors,South
CON0078227,33,F,25-50K,College,West
CON0078228,22,M,75-100K,College,North
CON0078229,19,F,25-50K,Bachelors,North
CON0078230,63,M,25-50K,Graduate,North
CON0078231,19,F,25-50K,Graduate,South
CON0078232,32,M,25-50K,College,East
CON0078233,67,F,100K+,HS,East
CON0078234,61,F,75-100K,College,North
CON0078235,41,M,50-75K,Bachelors,West
CON0078236,32,M,25-50K,HS,West
CON0078237,21,F,100K+,Graduate,West
CON0078238,89,F,50-75K,Graduate,East
CON0078239,83,F,75-100K,Graduate,East
CON0078240,70,F,25-50K,College,South
CON0078241,71,M,75-100K,HS,South
CON0078242,82,M,25-50K,Graduate,North
CON0078243,76,M,100K+,HS,West
CON0078244,60,F,75-100K,College,East
CON0078245,80,F,50-75K,Graduate,East
CON0078246,37,F,75-100K,Bachelors,North
CON0078247,59,M,75-100K,Bachelors,West
CON0078248,48,M,25-50K,HS,North
CON0078249,72,M,<25K,HS,West
CON0078250,43,M,50-75K,Bachelors,South
CON0078251,82,M,25-50K,College,South
CON0078252,75,F,50-75K,College,South
CON0078253,88,M,75-100K,Bachelors,West
CON0078254,81,F,25-50K,Bachelors,South
CON0078255,19,M,75-100K,HS,East
CON0078256,61,F,100K+,College,West
CON0078257,81,M,25-50K,HS,South
CON0078258,73,M,25-50K,HS,South
CON0078259,78,M,50-75K,Bachelors,South
CON0078260,84,M,<25K,HS,South
CON0078261,87,F,75-100K,HS,West
CON0078262,80,F,25-50K,Bachelors,West
CON0078263,87,M,50-75K,College,South
CON0078264,59,F,50-75K,College,East
CON0078265,23,M,100K+,Graduate,North
CON0078266,58,F,100K+,Bachelors,West
CON0078267,42,M,75-100K,Graduate,South
CON0078268,72,M,25-50K,Graduate,North
CON0078269,73,F,<25K,HS,West
CON0078270,19,F,75-100K,Bachelors,South
CON0078271,42,M,50-75K,Bachelors,South
CON0078272,57,M,<25K,Bachelors,East
CON0078273,56,F,25-50K,Graduate,North
CON0078274,69,M,<25K,Graduate,East
CON0078275,40,M,75-100K,College,East
CON0078276,32,F,<25K,College,South
CON0078277,62,F,50-75K,Graduate,South
CON0078278,67,M,25-50K,HS,North
CON0078279,87,F,50-75K,Graduate,South
CON0078280,40,M,<25K,Graduate,South
CON0078281,81,M,<25K,HS,East
CON0078282,66,M,<25K,Graduate,West
CON0078283,61,F,50-75K,Bachelors,South
CON0078284,45,M,25-50K,Bachelors,South
CON0078285,76,F,50-75K,Bachelors,West
CON0078286,25,M,25-50K,College,North
CON0078287,90,M,50-75K,Graduate,East
CON0078288,65,M,75-100K,College,South
CON0078289,34,M,75-100K,College,East
CON0078290,56,M,100K+,HS,North
CON0078291,84,F,50-75K,HS,West
CON0078292,23,M,<25K,HS,South
CON0078293,30,F,75-100K,Graduate,South
CON0078294,68,F,100K+,HS,North
CON0078295,88,F,25-50K,College,North
CON0078296,37,M,25-50K,College,West
CON0078297,63,F,50-75K,Graduate,South
CON0078298,73,M,50-75K,Bachelors,East
CON0078299,55,M,50-75K,HS,North
CON0078300,50,M,75-100K,College,North
CON0078301,26,M,100K+,College,North
CON0078302,76,M,100K+,Bachelors,East
CON0078303,20,M,75-100K,Bachelors,West
CON0078304,46,M,<25K,College,West
CON0078305,18,M,50-75K,Bachelors,South
CON0078306,51,M,<25K,College,East
CON0078307,46,M,75-100K,College,East
CON0078308,61,M,50-75K,HS,East
CON0078309,81,F,<25K,Graduate,North
CON0078310,50,F,100K+,Graduate,South
CON0078311,90,M,50-75K,College,West
CON0078312,54,M,100K+,Bachelors,North
CON0078313,31,M,25-50K,Graduate,East
CON0078314,83,M,75-100K,College,East
CON0078315,39,M,75-100K,HS,North
CON0078316,81,M,100K+,College,North
CON0078317,88,M,50-75K,College,West
CON0078318,78,F,100K+,HS,North
CON0078319,84,F,50-75K,Bachelors,East
CON0078320,70,F,<25K,HS,East
CON0078321,61,F,75-100K,HS,North
CON0078322,62,F,<25K,HS,South
CON0078323,56,F,100K+,Graduate,East
CON0078324,68,M,25-50K,HS,East
CON0078325,18,M,<25K,Graduate,South
CON0078326,27,F,25-50K,Bachelors,West
CON0078327,49,M,100K+,HS,South
CON0078328,52,F,75-100K,Bachelors,South
CON0078329,80,F,75-100K,College,North
CON0078330,27,M,<25K,Graduate,East
CON0078331,49,F,25-50K,HS,East
CON0078332,34,F,25-50K,HS,West
CON0078333,35,F,75-100K,Graduate,East
CON0078334,83,F,75-100K,College,North
CON0078335,39,M,50-75K,HS,East
CON0078336,65,M,<25K,Bachelors,East
CON0078337,79,F,<25K,Graduate,East
CON0078338,33,M,75-100K,HS,West
CON0078339,18,F,100K+,Bachelors,South
CON0078340,40,F,75-100K,College,North
CON0078341,88,F,50-75K,College,West
CON0078342,79,F,50-75K,College,West
CON0078343,18,F,25-50K,Bachelors,East
CON0078344,80,M,25-50K,HS,South
CON0078345,54,M,<25K,Bachelors,North
CON0078346,39,F,100K+,Bachelors,West
CON0078347,39,F,50-75K,Bachelors,North
CON0078348,18,M,75-100K,HS,South
CON0078349,38,M,100K+,Graduate,South
CON0078350,53,F,50-75K,Bachelors,North
CON0078351,34,F,<25K,Bachelors,East
CON0078352,85,F,<25K,Graduate,South
CON0078353,31,M,<25K,HS,East
CON0078354,77,M,50-75K,College,West
CON0078355,35,M,50-75K,Bachelors,West
CON0078356,45,F,25-50K,Bachelors,West
CON0078357,31,M,<25K,HS,East
CON0078358,64,F,100K+,Bachelors,East
CON0078359,80,F,25-50K,Bachelors,West
CON0078360,78,M,100K+,HS,South
CON0078361,86,M,50-75K,Bachelors,North
CON0078362,44,M,100K+,Bachelors,East
CON0078363,85,F,100K+,Bachelors,North
CON0078364,24,M,75-100K,Bachelors,East
CON0078365,45,F,25-50K,Graduate,West
CON0078366,58,F,25-50K,Bachelors,East
CON0078367,23,M,<25K,Bachelors,West
CON0078368,23,F,25-50K,College,South
CON0078369,30,M,25-50K,Bachelors,South
CON0078370,53,F,50-75K,Graduate,West
CON0078371,40,F,75-100K,College,East
CON0078372,71,F,50-75K,Graduate,West
CON0078373,77,M,50-75K,HS,North
CON0078374,40,M,75-100K,Bachelors,South
CON0078375,50,M,75-100K,HS,East
CON0078376,22,F,100K+,Graduate,South
CON0078377,54,F,<25K,Graduate,West
CON0078378,61,F,100K+,Graduate,West
CON0078379,56,M,50-75K,College,West
CON0078380,25,M,<25K,Bachelors,East
CON0078381,49,M,50-75K,Graduate,West
CON0078382,61,F,75-100K,College,East
CON0078383,78,F,50-75K,HS,West
CON0078384,63,M,100K+,Graduate,East
CON0078385,33,M,100K+,College,South
CON0078386,73,M,25-50K,Bachelors,East
CON0078387,61,M,100K+,College,East
CON0078388,52,F,<25K,HS,South
CON0078389,43,M,75-100K,College,East
CON0078390,32,M,75-100K,College,North
CON0078391,89,F,75-100K,Graduate,South
CON0078392,73,F,<25K,Bachelors,West
CON0078393,47,M,50-75K,College,North
CON0078394,40,M,25-50K,College,East
CON0078395,33,F,75-100K,Bachelors,East
CON0078396,64,F,75-100K,HS,West
CON0078397,22,M,<25K,Bachelors,East
CON0078398,27,M,25-50K,Graduate,West
CON0078399,70,M,100K+,HS,East
CON0078400,62,M,50-75K,HS,North
CON0078401,41,M,100K+,HS,East
CON0078402,75,F,75-100K,Graduate,West
CON0078403,43,M,<25K,HS,East
CON0078404,23,F,100K+,Bachelors,East
CON0078405,48,M,75-100K,Graduate,South
CON0078406,78,F,<25K,HS,East
CON0078407,63,M,<25K,College,South
CON0078408,24,F,25-50K,College,West
CON0078409,25,F,25-50K,Graduate,South
CON0078410,23,F,100K+,Bachelors,East
CON0078411,68,F,25-50K,College,West
CON0078412,33,F,75-100K,Graduate,East
CON0078413,75,F,50-75K,Bachelors,West
CON0078414,41,F,100K+,HS,North
CON0078415,38,M,25-50K,Graduate,West
CON0078416,46,M,75-100K,College,East
CON0078417,83,M,100K+,Graduate,East
CON0078418,48,F,<25K,College,East
CON0078419,63,F,50-75K,College,West
CON0078420,89,F,<25K,Graduate,South
CON0078421,44,M,<25K,Bachelors,West
CON0078422,84,M,75-100K,HS,North
CON0078423,39,M,75-100K,Bachelors,North
CON0078424,57,M,<25K,Bachelors,West
CON0078425,74,M,50-75K,Graduate,North
CON0078426,55,F,50-75K,College,South
CON0078427,87,F,<25K,Bachelors,North
CON0078428,26,F,75-100K,College,West
CON0078429,55,M,50-75K,Graduate,South
CON0078430,43,F,25-50K,HS,East
CON0078431,73,F,75-100K,Graduate,North
CON0078432,25,F,75-100K,HS,East
CON0078433,37,M,100K+,College,North
CON0078434,42,M,25-50K,College,North
CON0078435,75,F,100K+,HS,South
CON0078436,84,M,100K+,Graduate,South
CON0078437,19,F,50-75K,Bachelors,North
CON0078438,60,M,<25K,HS,West
CON0078439,45,M,25-50K,Bachelors,East
CON0078440,28,M,<25K,Graduate,East
CON0078441,87,M,50-75K,Bachelors,East
CON0078442,36,M,25-50K,College,West
CON0078443,21,M,50-75K,Bachelors,East
CON0078444,80,F,<25K,Bachelors,West
CON0078445,67,F,75-100K,College,South
CON0078446,34,M,<25K,Bachelors,West
CON0078447,31,F,25-50K,HS,South
CON0078448,83,F,25-50K,Graduate,East
CON0078449,72,M,<25K,HS,East
CON0078450,36,F,<25K,Graduate,East
CON0078451,85,F,50-75K,Graduate,North
CON0078452,70,F,75-100K,College,West
CON0078453,78,F,25-50K,HS,West
CON0078454,25,F,100K+,Graduate,North
CON0078455,18,M,100K+,HS,West
CON0078456,33,F,100K+,Bachelors,North
CON0078457,70,M,50-75K,HS,East
CON0078458,37,F,<25K,Graduate,East
CON0078459,22,F,50-75K,College,West
CON0078460,67,F,50-75K,Graduate,North
CON0078461,79,M,100K+,HS,South
CON0078462,34,M,100K+,Bachelors,South
CON0078463,49,M,25-50K,Bachelors,East
CON0078464,77,M,<25K,HS,East
CON0078465,79,F,100K+,HS,East
CON0078466,51,F,75-100K,Graduate,North
CON0078467,40,M,<25K,Graduate,North
CON0078468,47,M,<25K,Bachelors,East
CON0078469,48,F,<25K,HS,South
CON0078470,67,M,75-100K,Graduate,North
CON0078471,54,F,<25K,Graduate,North
CON0078472,19,M,25-50K,Bachelors,East
CON0078473,47,M,100K+,Graduate,East
CON0078474,53,M,75-100K,Graduate,North
CON0078475,58,F,75-100K,College,West
CON0078476,34,M,75-100K,HS,North
CON0078477,66,M,75-100K,College,North
CON0078478,64,F,50-75K,Graduate,East
CON0078479,89,M,50-75K,Graduate,East
CON0078480,88,F,25-50K,Graduate,East
CON0078481,68,M,25-50K,Bachelors,West
CON0078482,41,F,<25K,Graduate,East
CON0078483,60,M,50-75K,College,North
CON0078484,26,M,100K+,HS,East
CON0078485,29,F,100K+,College,South
CON0078486,25,M,75-100K,Graduate,North
CON0078487,55,M,25-50K,Graduate,West
CON0078488,40,M,25-50K,Graduate,South
CON0078489,90,F,<25K,Graduate,East
CON0078490,20,F,25-50K,College,West
CON0078491,74,F,50-75K,HS,South
CON0078492,28,M,50-75K,College,East
CON0078493,32,M,75-100K,HS,West
CON0078494,77,F,<25K,Graduate,North
CON0078495,85,M,100K+,College,North
CON0078496,72,F,75-100K,Bachelors,North
CON0078497,87,F,75-100K,Bachelors,South
CON0078498,30,M,100K+,Bachelors,East
CON0078499,58,F,<25K,HS,West
CON0078500,49,M,100K+,Graduate,West
CON0078501,40,F,50-75K,Bachelors,South
CON0078502,49,M,<25K,Graduate,North
CON0078503,37,M,100K+,HS,South
CON0078504,19,F,75-100K,College,West
CON0078505,77,F,25-50K,Graduate,South
CON0078506,30,M,<25K,HS,West
CON0078507,43,M,75-100K,Graduate,South
CON0078508,36,M,50-75K,Bachelors,West
CON0078509,38,M,50-75K,College,North
CON0078510,27,M,75-100K,Graduate,East
CON0078511,38,M,50-75K,College,North
CON0078512,78,M,100K+,Bachelors,South
CON0078513,55,F,25-50K,HS,East
CON0078514,25,M,75-100K,Graduate,East
CON0078515,44,M,75-100K,College,South
CON0078516,71,F,50-75K,College,West
CON0078517,69,M,25-50K,Bachelors,North
CON0078518,88,F,50-75K,HS,North
CON0078519,65,F,<25K,HS,North
CON0078520,28,F,50-75K,HS,West
CON0078521,69,F,75-100K,HS,West
CON0078522,18,F,<25K,HS,North
CON0078523,70,F,100K+,Bachelors,West
CON0078524,75,M,25-50K,Graduate,South
CON0078525,24,F,100K+,College,North
CON0078526,61,F,75-100K,Bachelors,South
CON0078527,68,F,<25K,College,East
CON0078528,31,F,75-100K,Graduate,North
CON0078529,83,F,100K+,Bachelors,West
CON0078530,33,F,100K+,HS,North
CON0078531,48,F,<25K,Bachelors,West
CON0078532,40,F,75-100K,Graduate,North
CON0078533,68,M,25-50K,HS,North
CON0078534,66,F,25-50K,HS,North
CON0078535,40,M,100K+,College,South
CON0078536,41,M,50-75K,Graduate,West
CON0078537,42,M,100K+,Bachelors,East
CON0078538,22,F,100K+,Graduate,North
CON0078539,48,F,50-75K,Bachelors,East
CON0078540,73,M,100K+,College,West
CON0078541,49,M,25-50K,College,West
CON0078542,89,F,50-75K,HS,West
CON0078543,53,M,50-75K,Graduate,North
CON0078544,50,F,100K+,Graduate,West
CON0078545,26,F,25-50K,College,West
CON0078546,88,M,75-100K,HS,West
CON0078547,60,M,100K+,Graduate,East
CON0078548,36,F,25-50K,Bachelors,South
CON0078549,40,F,25-50K,HS,West
CON0078550,72,F,100K+,Bachelors,East
CON0078551,88,F,25-50K,HS,South
CON0078552,56,F,50-75K,HS,West
CON0078553,80,M,75-100K,Graduate,North
CON0078554,88,M,100K+,HS,West
CON0078555,68,M,50-75K,College,North
CON0078556,25,F,25-50K,Graduate,South
CON0078557,26,F,<25K,HS,West
CON0078558,74,M,<25K,College,South
CON0078559,68,F,75-100K,College,West
CON0078560,36,M,50-75K,Bachelors,South
CON0078561,74,F,50-75K,Bachelors,West
CON0078562,73,F,50-75K,Graduate,East
CON0078563,69,F,100K+,HS,South
CON0078564,46,F,75-100K,Graduate,West
CON0078565,38,F,75-100K,Graduate,East
CON0078566,32,M,50-75K,Graduate,West
CON0078567,77,M,50-75K,Graduate,East
CON0078568,22,F,100K+,HS,South
CON0078569,22,M,25-50K,Bachelors,South
CON0078570,70,M,<25K,Bachelors,North
CON0078571,62,M,<25K,Bachelors,East
CON0078572,20,F,<25K,Graduate,North
CON0078573,21,F,<25K,Bachelors,West
CON0078574,26,F,75-100K,Bachelors,South
CON0078575,38,F,100K+,HS,East
CON0078576,36,F,100K+,HS,East
CON0078577,30,F,75-100K,Graduate,West
CON0078578,79,F,75-100K,Graduate,West
CON0078579,82,F,75-100K,College,East
CON0078580,38,M,<25K,Bachelors,South
CON0078581,49,F,50-75K,Graduate,South
CON0078582,38,M,100K+,HS,North
CON0078583,78,M,25-50K,Graduate,North
CON0078584,33,M,50-75K,HS,East
CON0078585,57,M,100K+,College,West
CON0078586,73,F,50-75K,HS,East
CON0078587,90,M,50-75K,Graduate,West
CON0078588,29,F,25-50K,Bachelors,West
CON0078589,64,F,100K+,Graduate,North
CON0078590,41,M,100K+,HS,East
CON0078591,23,M,100K+,Graduate,North
CON0078592,83,M,100K+,HS,East
CON0078593,77,M,<25K,College,West
CON0078594,79,M,50-75K,College,West
CON0078595,45,M,50-75K,Graduate,North
CON0078596,50,M,25-50K,College,North
CON0078597,75,M,75-100K,Graduate,South
CON0078598,29,F,50-75K,College,West
CON0078599,38,M,25-50K,College,East
CON0078600,65,F,25-50K,Bachelors,East
CON0078601,72,F,50-75K,HS,North
CON0078602,59,M,25-50K,Bachelors,East
CON0078603,19,M,100K+,College,East
CON0078604,79,M,50-75K,HS,East
CON0078605,60,M,50-75K,Bachelors,South
CON0078606,40,F,100K+,Graduate,East
CON0078607,67,M,100K+,College,East
CON0078608,66,M,50-75K,Bachelors,West
CON0078609,56,M,25-50K,HS,North
CON0078610,65,M,75-100K,Graduate,West
CON0078611,21,M,<25K,Graduate,South
CON0078612,40,F,<25K,College,West
CON0078613,79,M,25-50K,College,East
CON0078614,23,M,25-50K,College,East
CON0078615,75,F,<25K,Bachelors,East
CON0078616,25,F,50-75K,College,East
CON0078617,22,M,100K+,Graduate,East
CON0078618,59,M,50-75K,Graduate,West
CON0078619,54,M,25-50K,College,West
CON0078620,69,M,<25K,Bachelors,East
CON0078621,65,M,75-100K,HS,West
CON0078622,70,M,50-75K,College,South
CON0078623,75,F,<25K,College,West
CON0078624,48,F,100K+,Graduate,North
CON0078625,57,F,<25K,HS,West
CON0078626,71,M,100K+,Bachelors,West
CON0078627,36,M,25-50K,Bachelors,South
CON0078628,90,F,<25K,Graduate,North
CON0078629,62,F,25-50K,Graduate,South
CON0078630,63,M,100K+,Bachelors,North
CON0078631,86,F,50-75K,Graduate,West
CON0078632,73,F,75-100K,College,South
CON0078633,54,F,50-75K,Graduate,East
CON0078634,26,M,25-50K,College,North
CON0078635,66,M,<25K,College,West
CON0078636,58,M,50-75K,College,South
CON0078637,46,F,75-100K,Bachelors,South
CON0078638,51,M,75-100K,Bachelors,East
CON0078639,78,M,50-75K,Bachelors,East
CON0078640,73,M,25-50K,College,South
CON0078641,80,M,50-75K,HS,North
CON0078642,37,M,<25K,Bachelors,South
CON0078643,41,M,75-100K,Bachelors,North
CON0078644,23,F,75-100K,Graduate,West
CON0078645,36,F,50-75K,Graduate,South
CON0078646,40,F,<25K,Bachelors,North
CON0078647,83,M,100K+,HS,South
CON0078648,77,F,75-100K,Graduate,East
CON0078649,26,F,75-100K,HS,North
CON0078650,20,F,100K+,College,South
CON0078651,18,F,100K+,HS,South
CON0078652,29,F,50-75K,Bachelors,West
CON0078653,65,M,25-50K,Bachelors,North
CON0078654,62,M,<25K,Bachelors,North
CON0078655,73,M,<25K,College,North
CON0078656,60,M,25-50K,Bachelors,North
CON0078657,39,M,<25K,Graduate,North
CON0078658,41,F,100K+,Bachelors,East
CON0078659,34,F,<25K,College,West
CON0078660,79,M,75-100K,College,West
CON0078661,55,F,<25K,Bachelors,West
CON0078662,32,M,100K+,College,West
CON0078663,80,M,50-75K,College,West
CON0078664,66,F,75-100K,Bachelors,North
CON0078665,77,M,75-100K,Bachelors,East
CON0078666,86,F,50-75K,College,East
