account_id,customer_id,account_type,balance,opened_date
A0067494,C042282,Credit,452.74,2022-09-14
A0067495,C008191,Checking,8904.89,2019-11-10
A0067496,C014306,Savings,68900.59,2022-02-22
A0067497,C015392,Savings,40185.17,2019-01-02
A0067498,C002010,Checking,87659.71,2022-10-01
A0067499,C023381,Checking,43642.38,2022-03-26
A0067500,C000950,Savings,23965.89,2021-02-25
A0067501,C024950,Checking,63557.69,2020-09-01
A0067502,C011370,Checking,41995.62,2022-10-17
A0067503,C031932,Credit,90718.06,2019-01-11
A0067504,C010962,Investment,56951.0,2021-09-05
A0067505,C039778,Investment,96764.37,2021-02-08
A0067506,C041101,Investment,65106.47,2022-07-07
A0067507,C033302,Investment,13699.88,2021-08-24
A0067508,C021559,Checking,20725.73,2021-08-23
A0067509,C032781,Checking,35600.58,2020-11-29
A0067510,C000340,Savings,52887.9,2020-12-06
A0067511,C001642,Investment,2619.85,2019-07-02
A0067512,C031833,Credit,28021.96,2019-12-25
A0067513,C023262,Checking,99144.39,2021-04-18
A0067514,C019413,Credit,93064.54,2020-03-03
A0067515,C026617,Credit,16796.8,2020-10-07
A0067516,C034274,Savings,37112.38,2021-06-15
A0067517,C043925,Investment,45298.28,2021-03-15
A0067518,C012642,Credit,58207.28,2021-01-20
A0067519,C004183,Checking,6922.83,2019-06-27
A0067520,C039627,Investment,13535.88,2020-10-27
A0067521,C049824,Savings,76671.37,2022-03-18
A0067522,C043282,Savings,2339.6,2019-02-26
A0067523,C004490,Credit,9706.88,2021-03-28
A0067524,C017936,Checking,14710.57,2021-09-01
A0067525,C044269,Checking,74760.62,2022-04-11
A0067526,C016310,Investment,83519.82,2021-08-23
A0067527,C014928,Checking,3185.83,2020-04-17
A0067528,C041305,Credit,184.67,2019-11-29
A0067529,C048004,Checking,54270.28,2022-01-30
A0067530,C020692,Checking,83062.42,2021-10-10
A0067531,C035785,Investment,43812.89,2022-08-20
A0067532,C016628,Credit,25706.12,2020-04-17
A0067533,C008868,Checking,48518.8,2022-05-18
A0067534,C017064,Credit,51190.75,2022-10-25
A0067535,C030010,Savings,70242.0,2022-06-07
A0067536,C012970,Checking,73378.74,2019-08-09
A0067537,C038265,Checking,37736.42,2021-09-17
A0067538,C020624,Credit,60130.52,2019-10-19
A0067539,C007859,Savings,34236.86,2022-07-27
A0067540,C016677,Investment,69663.86,2021-03-28
A0067541,C031609,Savings,60476.23,2019-04-28
A0067542,C020116,Investment,40475.11,2020-04-18
A0067543,C005086,Credit,83748.98,2019-01-13
A0067544,C018231,Investment,10837.4,2020-05-07
A0067545,C032640,Savings,46213.37,2019-09-20
A0067546,C007452,Investment,4008.03,2019-05-01
A0067547,C022423,Checking,10339.56,2019-09-26
A0067548,C011749,Credit,41138.94,2019-05-21
A0067549,C002247,Checking,49831.18,2021-12-02
A0067550,C020407,Checking,85699.05,2019-05-30
A0067551,C004301,Savings,87747.16,2019-01-22
A0067552,C047075,Savings,40305.98,2020-12-16
A0067553,C029813,Credit,94873.46,2022-11-29
A0067554,C015428,Credit,28380.58,2020-01-30
A0067555,C003280,Savings,73612.35,2022-02-25
A0067556,C036141,Investment,71319.44,2019-11-08
A0067557,C010001,Savings,62908.01,2019-05-18
A0067558,C044774,Savings,58015.25,2021-01-04
A0067559,C020424,Investment,36130.41,2021-08-23
A0067560,C038743,Checking,48631.33,2021-06-13
A0067561,C030849,Investment,27094.78,2019-05-12
A0067562,C019610,Investment,8729.86,2022-03-04
A0067563,C016409,Checking,11575.72,2021-08-01
A0067564,C033719,Checking,28150.36,2022-10-28
A0067565,C015188,Credit,98807.47,2022-05-16
A0067566,C045272,Checking,65885.4,2020-02-01
A0067567,C001826,Investment,75730.28,2022-09-30
A0067568,C002262,Credit,87170.74,2021-01-11
A0067569,C008696,Savings,92528.76,2021-06-15
A0067570,C000391,Credit,64623.83,2020-08-14
A0067571,C047028,Investment,65369.4,2022-01-05
A0067572,C039833,Checking,83325.23,2019-12-20
A0067573,C008690,Checking,17605.11,2020-11-08
A0067574,C024714,Credit,45744.36,2019-11-10
A0067575,C015127,Credit,73715.43,2020-09-03
A0067576,C023978,Investment,56567.87,2020-04-03
A0067577,C029541,Investment,11004.5,2021-06-04
A0067578,C034253,Checking,4685.87,2021-09-19
A0067579,C009909,Checking,72381.96,2019-11-09
A0067580,C024744,Investment,90182.52,2021-09-17
A0067581,C003892,Checking,35565.04,2021-04-20
A0067582,C035082,Checking,72250.19,2022-05-26
A0067583,C018357,Credit,49887.57,2022-07-09
A0067584,C017636,Investment,72650.92,2019-02-06
A0067585,C019026,Investment,57498.8,2022-11-27
A0067586,C001644,Savings,58654.53,2019-09-22
A0067587,C044032,Credit,80149.25,2020-10-02
A0067588,C010333,Checking,80001.96,2020-11-22
A0067589,C006912,Investment,96114.99,2019-04-04
A0067590,C038513,Investment,73882.89,2022-01-19
A0067591,C041830,Checking,85946.19,2019-09-25
A0067592,C024885,Checking,28272.5,2019-01-22
A0067593,C049392,Credit,2887.75,2022-02-17
A0067594,C034993,Investment,52840.51,2019-05-27
A0067595,C015593,Savings,11273.82,2019-12-27
A0067596,C005976,Investment,15273.12,2020-05-20
A0067597,C013718,Investment,89413.93,2021-07-14
A0067598,C007235,Savings,50017.08,2019-02-06
A0067599,C038171,Checking,60451.56,2021-05-29
A0067600,C024235,Savings,57543.93,2019-05-14
A0067601,C012676,Savings,61488.56,2020-10-08
A0067602,C004772,Savings,10939.47,2019-09-21
A0067603,C026440,Savings,11000.7,2020-08-02
A0067604,C014011,Credit,61634.63,2020-03-30
A0067605,C016020,Savings,44782.47,2022-02-18
A0067606,C037120,Savings,57071.16,2020-08-28
A0067607,C007634,Credit,99126.73,2020-09-12
A0067608,C043644,Investment,58156.3,2022-12-25
A0067609,C001849,Credit,86671.84,2020-12-22
A0067610,C048047,Investment,14965.06,2021-11-06
A0067611,C031138,Checking,70826.32,2019-07-02
A0067612,C041395,Credit,96720.81,2020-01-03
A0067613,C030464,Checking,30240.8,2022-01-28
A0067614,C027993,Credit,60669.65,2020-11-01
A0067615,C017671,Investment,49515.54,2022-03-06
A0067616,C036308,Credit,5573.17,2019-07-19
A0067617,C039035,Checking,84488.49,2021-08-25
A0067618,C013907,Savings,78153.76,2022-07-28
A0067619,C049723,Savings,73531.87,2021-09-24
A0067620,C013542,Credit,41735.14,2020-06-21
A0067621,C036773,Investment,31753.67,2020-05-10
A0067622,C018704,Investment,71525.58,2023-01-26
A0067623,C025216,Investment,82361.43,2020-09-02
A0067624,C046366,Investment,18357.11,2022-04-06
A0067625,C008583,Credit,61076.14,2022-04-09
A0067626,C015880,Investment,86018.24,2020-12-11
A0067627,C017790,Investment,8217.62,2020-11-18
A0067628,C045271,Checking,44420.68,2019-10-02
A0067629,C028683,Checking,41637.3,2019-08-20
A0067630,C019920,Savings,35143.38,2021-03-05
A0067631,C021599,Checking,92267.64,2021-01-03
A0067632,C002043,Savings,21091.87,2022-02-01
A0067633,C029431,Checking,39671.95,2022-08-07
A0067634,C010860,Investment,18302.78,2019-10-29
A0067635,C031008,Credit,19910.87,2022-11-11
A0067636,C048724,Investment,98350.42,2019-11-29
A0067637,C039258,Savings,64238.13,2019-01-23
A0067638,C048080,Investment,33681.31,2020-01-20
A0067639,C010880,Checking,91319.62,2022-12-27
A0067640,C031595,Investment,43525.39,2021-10-13
A0067641,C026550,Credit,83577.93,2020-09-20
A0067642,C039534,Investment,22171.66,2021-04-16
A0067643,C035778,Credit,29902.78,2019-02-11
A0067644,C019869,Savings,72516.5,2021-10-21
A0067645,C003870,Checking,31194.67,2019-05-10
A0067646,C048107,Checking,77334.69,2021-03-20
A0067647,C029816,Savings,82745.89,2020-06-19
A0067648,C040239,Credit,56707.67,2021-02-25
A0067649,C014788,Checking,31499.82,2022-05-14
A0067650,C042508,Savings,86056.48,2021-01-30
A0067651,C020597,Investment,96032.0,2023-01-11
A0067652,C045853,Checking,37656.79,2022-11-28
A0067653,C007915,Credit,96150.84,2022-03-17
A0067654,C019190,Checking,61211.46,2020-02-29
A0067655,C044641,Savings,73158.41,2021-03-18
A0067656,C010306,Credit,65647.96,2022-10-27
A0067657,C024565,Savings,50175.62,2022-01-07
A0067658,C037746,Checking,10739.47,2021-08-06
A0067659,C009283,Credit,4532.44,2022-01-21
A0067660,C021110,Checking,42754.51,2020-07-31
A0067661,C015496,Investment,56268.38,2021-09-18
A0067662,C028404,Checking,5625.31,2020-05-20
A0067663,C019228,Checking,43828.67,2021-12-22
A0067664,C016080,Investment,70616.87,2019-07-15
A0067665,C034641,Credit,33826.01,2020-10-31
A0067666,C012832,Investment,43486.08,2021-10-30
A0067667,C038573,Checking,30579.56,2020-06-10
A0067668,C000789,Investment,84720.15,2019-07-18
A0067669,C038994,Checking,24598.38,2021-08-02
A0067670,C027011,Checking,86656.9,2019-01-01
A0067671,C016697,Savings,86436.88,2019-09-19
A0067672,C022831,Savings,47200.92,2019-10-12
A0067673,C028324,Investment,63095.41,2020-11-21
A0067674,C042356,Savings,39871.54,2021-08-08
A0067675,C041798,Investment,65179.34,2022-02-08
A0067676,C022069,Checking,55610.46,2022-05-05
A0067677,C028295,Savings,44117.88,2023-01-28
A0067678,C022268,Checking,92577.45,2019-01-14
A0067679,C027106,Checking,38282.95,2020-03-22
A0067680,C013716,Checking,33646.18,2022-10-28
A0067681,C040175,Investment,17750.89,2022-11-05
A0067682,C033663,Investment,80796.62,2019-07-12
A0067683,C017906,Checking,41326.01,2020-09-03
A0067684,C036282,Savings,91969.77,2019-12-26
A0067685,C011124,Credit,67547.99,2019-12-12
A0067686,C017200,Investment,12153.02,2021-12-24
A0067687,C038380,Checking,97005.62,2019-03-16
A0067688,C033528,Investment,2699.96,2022-01-21
A0067689,C000920,Savings,94162.01,2019-08-28
A0067690,C035606,Investment,25416.09,2020-12-03
A0067691,C024788,Checking,14342.83,2022-08-05
A0067692,C049002,Investment,31868.92,2021-01-03
A0067693,C008521,Savings,17011.56,2020-01-05
A0067694,C049377,Investment,49326.52,2020-07-15
A0067695,C007049,Savings,63979.62,2019-03-09
A0067696,C001992,Credit,3641.14,2022-04-05
A0067697,C008094,Credit,45338.33,2019-08-14
A0067698,C042334,Savings,23585.48,2022-08-12
A0067699,C020393,Checking,18353.71,2020-08-07
A0067700,C025391,Savings,39369.73,2021-08-07
A0067701,C049116,Investment,75415.04,2022-02-24
A0067702,C035447,Credit,36488.65,2022-03-01
A0067703,C003075,Checking,81701.3,2019-05-26
A0067704,C014079,Investment,72329.39,2021-01-09
A0067705,C037834,Checking,96180.43,2019-06-25
A0067706,C041532,Savings,30360.37,2019-06-27
A0067707,C040515,Savings,1782.5,2019-07-08
A0067708,C030884,Checking,89361.38,2022-06-05
A0067709,C005908,Savings,98493.69,2021-01-23
A0067710,C028486,Investment,4646.38,2022-03-27
A0067711,C037458,Savings,15280.55,2021-05-16
A0067712,C033151,Savings,32995.7,2023-01-24
A0067713,C048911,Investment,92556.35,2020-08-25
A0067714,C046976,Investment,62947.13,2022-01-02
A0067715,C041531,Checking,9945.78,2021-04-02
A0067716,C041681,Credit,77892.44,2019-01-14
A0067717,C045217,Credit,42086.79,2020-10-16
A0067718,C029880,Checking,12697.75,2019-10-17
A0067719,C013290,Credit,16713.05,2020-04-21
A0067720,C010142,Investment,14106.0,2020-08-19
A0067721,C036325,Investment,77102.18,2021-12-03
A0067722,C015934,Investment,52595.98,2022-01-05
A0067723,C044296,Checking,85833.94,2021-06-17
A0067724,C047429,Investment,78575.76,2019-09-14
A0067725,C021299,Checking,87369.39,2021-12-09
A0067726,C007284,Credit,90435.85,2019-02-27
A0067727,C029495,Investment,61696.13,2022-09-29
A0067728,C041836,Credit,16571.07,2022-09-28
A0067729,C017840,Checking,46593.64,2020-03-07
A0067730,C041818,Checking,93071.8,2022-02-23
A0067731,C043983,Credit,28383.29,2019-03-01
A0067732,C002865,Credit,9155.36,2022-08-31
A0067733,C017908,Checking,66671.74,2021-02-19
A0067734,C000119,Checking,41241.11,2021-06-03
A0067735,C044762,Checking,89429.24,2021-09-18
A0067736,C026495,Credit,73522.4,2019-08-13
A0067737,C032859,Checking,69319.58,2019-12-03
A0067738,C037169,Savings,74730.01,2020-09-09
A0067739,C045792,Investment,77759.45,2021-11-24
A0067740,C028660,Savings,56351.63,2019-03-09
A0067741,C013417,Savings,9865.26,2019-09-30
A0067742,C031831,Credit,61143.13,2019-08-21
A0067743,C033748,Savings,53841.68,2020-07-30
A0067744,C013499,Investment,43152.29,2019-12-31
A0067745,C020512,Savings,31504.97,2021-02-20
A0067746,C033934,Checking,77931.01,2021-01-06
A0067747,C017384,Credit,42510.19,2022-08-09
A0067748,C019679,Savings,15392.22,2019-12-31
A0067749,C015821,Checking,10854.59,2020-03-29
A0067750,C000572,Savings,44569.32,2021-07-10
A0067751,C016688,Credit,38042.33,2022-10-01
A0067752,C041262,Checking,42240.99,2023-01-25
A0067753,C025766,Credit,38355.71,2021-09-09
A0067754,C002640,Investment,61812.99,2019-01-04
A0067755,C015068,Checking,20656.51,2021-02-15
A0067756,C049263,Investment,37745.15,2019-09-16
A0067757,C017464,Investment,29679.7,2021-12-25
A0067758,C015412,Checking,29710.56,2019-12-05
A0067759,C001220,Investment,39455.45,2020-08-20
A0067760,C048619,Investment,49536.27,2019-10-05
A0067761,C035237,Credit,2882.68,2021-09-05
A0067762,C034203,Checking,72420.54,2023-01-06
A0067763,C013107,Checking,23497.31,2022-09-28
A0067764,C011186,Savings,1516.5,2019-06-30
A0067765,C025413,Credit,72615.13,2020-02-25
A0067766,C037638,Investment,34303.57,2020-12-22
A0067767,C037791,Savings,78622.63,2019-08-19
A0067768,C000845,Credit,19103.13,2021-05-24
A0067769,C008604,Savings,79304.57,2022-04-01
A0067770,C041582,Checking,71292.24,2021-05-10
A0067771,C048824,Credit,55474.03,2022-06-10
A0067772,C020245,Checking,98169.59,2021-09-19
A0067773,C036572,Checking,49829.85,2022-06-30
A0067774,C047363,Checking,66462.34,2022-08-29
A0067775,C045536,Investment,88560.78,2019-04-03
A0067776,C035974,Checking,11783.75,2021-03-14
A0067777,C013760,Credit,88772.47,2021-08-07
A0067778,C006536,Credit,64015.27,2019-11-25
A0067779,C023887,Savings,22255.49,2019-03-12
A0067780,C010283,Checking,99260.17,2020-02-12
A0067781,C005786,Checking,64022.57,2021-11-13
A0067782,C017903,Checking,10374.72,2021-05-18
A0067783,C025663,Savings,17161.04,2022-01-04
A0067784,C028391,Checking,92960.18,2019-01-12
A0067785,C010516,Savings,81759.34,2020-12-18
A0067786,C036305,Checking,57356.82,2020-05-15
A0067787,C015337,Checking,53441.66,2021-02-13
A0067788,C002039,Savings,63160.03,2019-07-05
A0067789,C003677,Investment,72995.75,2020-11-03
A0067790,C022985,Checking,22091.12,2019-04-20
A0067791,C007443,Checking,77069.69,2022-04-21
A0067792,C005050,Checking,47658.58,2021-09-20
A0067793,C038946,Credit,73372.89,2022-12-17
A0067794,C025064,Credit,47812.27,2019-05-13
A0067795,C021956,Checking,33321.57,2020-10-15
A0067796,C010933,Credit,20273.88,2019-07-30
A0067797,C032246,Checking,50194.94,2023-01-05
A0067798,C048564,Checking,88466.01,2020-05-25
A0067799,C029766,Credit,27890.9,2021-06-07
A0067800,C028288,Savings,99184.91,2019-02-03
A0067801,C029612,Savings,15490.43,2020-04-28
A0067802,C002482,Investment,88784.38,2022-07-22
A0067803,C040400,Savings,52241.46,2022-10-30
A0067804,C015845,Savings,57715.68,2022-09-15
A0067805,C019160,Credit,44720.19,2022-08-07
A0067806,C033458,Checking,3244.03,2020-04-01
A0067807,C046328,Savings,98492.18,2020-04-20
A0067808,C042236,Credit,35895.05,2022-08-01
A0067809,C022555,Checking,93964.4,2022-01-05
A0067810,C027084,Savings,95026.74,2019-11-18
A0067811,C043350,Checking,7748.95,2020-05-17
A0067812,C012141,Savings,49247.74,2021-01-21
A0067813,C034859,Credit,51409.62,2020-08-04
A0067814,C004892,Savings,54307.46,2021-12-25
A0067815,C028911,Savings,88618.87,2022-11-29
A0067816,C007937,Investment,3867.63,2020-02-28
A0067817,C048512,Savings,45530.12,2022-11-26
A0067818,C036610,Credit,47232.05,2021-04-19
A0067819,C008113,Credit,6531.3,2020-09-05
A0067820,C013824,Checking,32486.04,2023-01-13
A0067821,C021397,Credit,13837.79,2020-11-07
A0067822,C037167,Checking,10266.85,2020-10-02
A0067823,C046359,Investment,65188.63,2022-11-02
A0067824,C026636,Credit,29614.98,2023-01-02
A0067825,C007877,Savings,31191.32,2022-06-09
A0067826,C015426,Checking,82273.26,2019-01-18
A0067827,C029127,Checking,52473.47,2021-03-29
A0067828,C004155,Investment,62605.27,2020-04-17
A0067829,C015864,Credit,36333.32,2019-10-24
A0067830,C040619,Investment,64150.88,2019-07-27
A0067831,C044786,Investment,35295.84,2019-11-17
A0067832,C032681,Checking,61898.59,2022-09-27
A0067833,C003488,Savings,14439.24,2021-07-13
A0067834,C021240,Checking,55263.78,2019-07-30
A0067835,C043122,Savings,3153.03,2020-03-17
A0067836,C032280,Investment,23371.7,2020-06-14
A0067837,C031661,Credit,96322.79,2019-11-03
A0067838,C029062,Investment,75005.41,2020-03-18
A0067839,C022188,Investment,29358.13,2022-10-29
A0067840,C009810,Savings,69960.25,2021-01-04
A0067841,C023482,Credit,41813.58,2021-12-29
A0067842,C040781,Savings,9345.39,2022-12-27
A0067843,C013689,Credit,58136.28,2020-07-19
A0067844,C043167,Savings,71321.73,2021-11-27
A0067845,C021529,Investment,84616.75,2021-04-13
A0067846,C040830,Credit,27783.21,2021-10-09
A0067847,C003973,Savings,47265.96,2021-10-17
A0067848,C021458,Savings,3497.05,2020-11-16
A0067849,C001112,Credit,8715.92,2022-07-28
A0067850,C022443,Savings,41699.08,2020-06-27
A0067851,C048932,Checking,40247.47,2021-02-05
A0067852,C044138,Savings,34344.44,2020-03-17
A0067853,C046897,Credit,71919.28,2021-03-18
A0067854,C014902,Savings,48077.33,2019-06-30
A0067855,C009246,Investment,29613.73,2020-08-25
A0067856,C017937,Savings,24023.82,2020-09-03
A0067857,C012395,Savings,86616.15,2022-02-11
A0067858,C043151,Investment,30273.85,2021-10-27
A0067859,C037603,Credit,94197.25,2021-01-15
A0067860,C046350,Checking,87356.22,2019-02-25
A0067861,C035858,Credit,63774.4,2020-02-07
A0067862,C043260,Investment,15939.96,2022-01-21
A0067863,C001566,Investment,25731.02,2019-09-19
A0067864,C008890,Investment,30051.76,2019-06-02
A0067865,C044029,Credit,37868.45,2022-08-22
A0067866,C047206,Investment,66404.39,2020-10-29
A0067867,C045884,Credit,97971.22,2019-03-12
A0067868,C047602,Savings,30175.89,2021-06-18
A0067869,C004947,Credit,42747.85,2019-03-10
A0067870,C001656,Checking,85748.68,2021-10-30
A0067871,C046061,Credit,45562.45,2021-10-14
A0067872,C015557,Savings,45963.35,2021-06-11
A0067873,C007443,Savings,80935.76,2021-12-04
A0067874,C011363,Investment,80360.87,2019-06-16
A0067875,C004864,Savings,37501.27,2022-10-13
A0067876,C013181,Checking,4179.46,2021-03-15
A0067877,C020819,Savings,30418.79,2019-02-09
A0067878,C039408,Checking,65979.34,2022-07-22
A0067879,C006180,Investment,99947.3,2019-07-07
A0067880,C027981,Credit,72543.67,2019-02-08
A0067881,C034586,Checking,74973.39,2020-09-06
A0067882,C001063,Checking,55958.7,2019-10-25
A0067883,C017560,Savings,69587.47,2021-11-24
A0067884,C040675,Investment,80455.55,2021-05-25
A0067885,C009262,Credit,71758.46,2022-06-12
A0067886,C042129,Savings,77419.31,2022-08-18
A0067887,C044569,Investment,40623.65,2021-02-21
A0067888,C024867,Credit,50202.56,2021-08-02
A0067889,C047577,Savings,76920.09,2021-12-08
A0067890,C032283,Investment,48333.74,2020-04-05
A0067891,C017978,Checking,41439.92,2020-08-28
A0067892,C006448,Credit,73947.27,2022-07-19
A0067893,C031908,Checking,31820.87,2022-07-06
A0067894,C026671,Savings,25127.17,2023-01-26
A0067895,C027059,Checking,94789.68,2021-09-18
A0067896,C012552,Investment,99159.25,2022-05-08
A0067897,C006633,Checking,43874.21,2019-01-20
A0067898,C007128,Savings,68823.62,2020-10-10
A0067899,C014239,Checking,76044.66,2020-01-06
A0067900,C037003,Investment,29451.71,2019-07-05
A0067901,C013954,Savings,57453.11,2019-07-23
A0067902,C000339,Savings,66127.39,2022-12-27
A0067903,C017681,Credit,27065.49,2019-03-13
A0067904,C025518,Savings,41533.68,2021-08-28
A0067905,C013956,Checking,11304.23,2022-06-29
A0067906,C023384,Checking,8603.63,2019-11-13
A0067907,C017484,Savings,96984.27,2019-04-14
A0067908,C011455,Investment,17950.12,2020-01-25
A0067909,C032397,Savings,95997.75,2023-01-08
A0067910,C006805,Investment,31962.6,2021-10-31
A0067911,C032518,Savings,53884.72,2022-08-07
A0067912,C019922,Credit,19345.48,2021-06-29
A0067913,C047593,Credit,37857.22,2019-07-03
A0067914,C009006,Checking,31925.88,2022-11-19
A0067915,C029087,Savings,63637.92,2021-12-10
A0067916,C042197,Credit,18477.37,2022-04-05
A0067917,C020911,Checking,10803.22,2019-01-26
A0067918,C046057,Checking,49410.85,2020-10-17
A0067919,C022802,Credit,12038.45,2020-12-10
A0067920,C005964,Credit,38666.93,2020-05-20
A0067921,C029421,Checking,38566.96,2021-02-17
