loan_id,customer_id,loan_date,amount,interest_rate,term_months,status
L027947,C029666,2022-04-21,82911.61,6.94,24,active
L027948,C031113,2020-10-19,153019.47,6.83,36,active
L027949,C041704,2023-02-12,95665.7,13.17,12,paid
L027950,C026379,2020-09-14,117047.29,12.11,48,paid
L027951,C043880,2022-09-23,89695.92,7.34,48,active
L027952,C023361,2020-07-19,406158.88,3.61,36,defaulted
L027953,C011557,2021-09-16,92305.46,12.56,60,active
L027954,C027109,2020-06-06,402327.49,10.36,36,active
L027955,C034270,2020-05-05,56980.28,14.5,60,active
L027956,C030883,2020-02-02,199444.74,8.72,24,active
L027957,C049502,2020-03-24,68532.52,9.84,36,paid
L027958,C014491,2021-03-20,367728.04,11.58,60,active
L027959,C045203,2020-02-03,257772.58,10.63,36,defaulted
L027960,C034767,2021-12-11,196928.05,5.29,12,active
L027961,C021418,2022-12-01,428605.13,4.48,12,active
L027962,C016059,2022-04-06,495259.21,5.41,24,paid
L027963,C015690,2021-06-14,394991.14,11.74,12,active
L027964,C037136,2022-06-18,450256.85,4.84,60,active
L027965,C045695,2021-12-17,303913.11,11.44,36,active
L027966,C002252,2022-01-22,294265.26,13.26,12,paid
L027967,C010031,2022-11-21,281112.7,11.43,36,active
L027968,C009768,2021-08-15,127901.67,7.35,60,active
L027969,C034234,2022-08-02,342250.7,4.08,12,paid
L027970,C040887,2020-06-30,136797.12,3.35,12,active
L027971,C021340,2020-05-19,42519.4,6.05,12,defaulted
L027972,C024171,2020-05-15,462765.48,6.43,12,defaulted
L027973,C032783,2022-03-03,52317.39,5.3,24,defaulted
L027974,C036726,2020-12-30,195105.75,10.61,48,active
L027975,C023713,2022-05-25,49546.62,12.73,12,paid
L027976,C014274,2021-07-02,306242.56,4.49,36,defaulted
L027977,C024309,2021-05-04,262180.53,11.49,48,paid
L027978,C001156,2023-02-10,248551.37,12.35,36,active
L027979,C028605,2022-12-21,485898.7,13.46,36,paid
L027980,C030006,2023-03-27,102183.14,9.62,36,active
L027981,C022149,2020-04-18,138847.69,13.78,60,defaulted
L027982,C039387,2020-08-28,151521.98,5.32,48,active
L027983,C004320,2020-04-27,487680.31,7.33,12,active
L027984,C045396,2021-06-20,281112.8,13.09,36,paid
L027985,C011504,2022-07-27,71332.54,7.56,12,defaulted
L027986,C001145,2022-05-03,443725.68,8.56,36,defaulted
L027987,C009851,2022-08-21,63890.05,7.96,60,active
L027988,C014098,2020-04-04,176865.88,8.62,60,active
L027989,C011857,2021-10-28,245206.93,4.55,36,active
L027990,C002167,2021-06-08,126007.57,12.79,48,active
L027991,C010084,2020-12-14,113611.71,3.2,12,defaulted
L027992,C014535,2021-01-28,190291.0,8.91,12,defaulted
L027993,C008618,2021-04-25,348546.89,14.6,60,paid
L027994,C035656,2022-10-25,148856.54,9.29,36,active
L027995,C023100,2022-10-30,254037.52,12.3,60,active
L027996,C001487,2022-08-22,148286.0,13.12,24,active
L027997,C019607,2022-01-02,180450.36,12.47,48,active
L027998,C009355,2023-01-02,496819.49,13.95,12,active
L027999,C012321,2020-09-04,84822.99,6.39,48,defaulted
L028000,C001513,2020-08-27,423946.67,12.84,48,active
L028001,C038011,2020-08-19,162005.43,13.87,24,defaulted
L028002,C039521,2020-04-06,162244.25,11.79,60,active
L028003,C025723,2021-08-20,130162.64,3.03,60,active
L028004,C023537,2020-06-13,23683.95,8.68,36,active
L028005,C032235,2020-09-15,118522.79,13.37,12,defaulted
L028006,C039313,2021-10-25,25524.68,12.68,24,active
L028007,C015264,2020-04-14,254989.61,13.05,36,active
L028008,C033795,2022-08-22,475908.03,4.49,60,active
L028009,C017153,2020-03-03,487722.01,4.39,12,defaulted
L028010,C019468,2022-07-17,479034.84,11.65,60,active
L028011,C028120,2022-07-20,99789.86,5.08,48,defaulted
L028012,C048264,2021-11-17,2897.05,10.03,36,active
L028013,C020141,2021-12-14,454492.69,14.56,48,active
L028014,C000457,2023-03-15,100995.37,7.63,12,active
L028015,C045813,2022-01-27,122064.14,3.8,60,active
L028016,C015195,2022-08-01,78689.79,14.07,48,active
L028017,C046185,2020-10-27,64520.87,7.78,24,active
L028018,C039851,2021-12-18,100547.23,13.59,12,paid
L028019,C018734,2023-03-01,189808.82,3.64,12,paid
L028020,C039687,2021-12-15,2698.18,11.72,60,active
L028021,C010610,2021-06-06,222985.45,11.54,60,active
L028022,C019478,2021-06-22,448752.35,7.91,36,defaulted
L028023,C020697,2021-06-16,435586.72,8.55,48,defaulted
L028024,C006832,2020-06-29,373777.73,13.41,36,active
L028025,C032486,2021-08-02,173788.18,13.89,48,paid
L028026,C016790,2020-02-10,34747.8,6.77,36,active
L028027,C044283,2021-08-14,490459.58,8.96,48,active
L028028,C024377,2021-09-24,275314.95,11.87,60,paid
L028029,C036721,2023-02-16,119027.05,5.35,24,paid
L028030,C036937,2022-12-18,108097.53,8.55,12,active
L028031,C000976,2021-08-08,84551.2,7.05,60,active
L028032,C001545,2023-03-13,364461.74,14.32,36,defaulted
L028033,C029879,2023-03-17,222341.47,8.21,48,paid
L028034,C002225,2022-04-23,189987.91,12.58,36,defaulted
L028035,C002006,2022-08-18,425209.1,10.25,24,defaulted
L028036,C000532,2020-02-06,62178.69,11.8,24,active
L028037,C049230,2022-12-20,268016.34,9.2,12,active
L028038,C031083,2020-12-04,44703.18,11.36,48,active
L028039,C024328,2021-09-16,148139.05,11.51,60,active
L028040,C022861,2022-02-22,98184.19,8.46,60,defaulted
L028041,C042462,2021-01-05,146741.0,5.9,12,paid
L028042,C031164,2021-08-09,154310.45,5.15,48,defaulted
L028043,C024517,2021-10-15,96761.54,7.96,60,active
L028044,C025697,2020-06-03,43687.66,12.53,48,active
L028045,C011330,2020-10-04,50775.52,7.02,36,paid
L028046,C003888,2021-11-29,487527.03,7.32,12,active
L028047,C020027,2021-02-01,339134.03,7.52,12,active
L028048,C023018,2022-01-22,122000.47,8.55,36,active
L028049,C000275,2020-04-22,109128.61,8.06,36,active
L028050,C046641,2021-07-03,335748.67,12.5,12,defaulted
L028051,C024759,2021-05-14,61171.74,3.23,60,active
L028052,C015557,2021-02-15,465922.66,8.81,12,defaulted
L028053,C001978,2021-12-28,179193.24,13.14,48,paid
L028054,C037178,2021-01-09,163256.23,13.13,60,active
L028055,C047558,2021-02-22,283999.3,8.13,60,active
L028056,C017984,2022-09-06,155559.6,13.79,36,active
L028057,C015873,2022-05-02,160016.41,8.34,48,active
L028058,C013860,2021-04-02,60137.34,13.55,36,active
L028059,C021135,2022-08-20,148061.38,4.22,60,defaulted
L028060,C016049,2021-03-15,382421.78,13.46,24,defaulted
L028061,C026347,2021-11-26,497267.6,10.26,48,paid
L028062,C044331,2020-10-05,182045.86,13.44,48,paid
L028063,C003359,2021-07-21,169172.85,4.42,24,paid
L028064,C005216,2021-01-07,22550.78,11.6,12,active
L028065,C035813,2021-06-28,75919.32,11.86,60,paid
L028066,C040449,2022-03-08,315305.25,11.52,12,active
L028067,C046131,2022-09-16,46255.18,3.46,60,active
L028068,C036472,2021-10-31,93925.0,12.48,24,active
L028069,C049242,2020-02-07,112452.6,9.87,60,active
L028070,C003264,2020-12-18,442376.69,9.82,12,paid
L028071,C025606,2021-04-23,424184.9,6.04,36,paid
L028072,C014152,2021-09-16,306512.74,4.77,60,active
L028073,C021849,2022-05-26,334218.84,14.88,24,paid
L028074,C033540,2021-07-15,455983.54,7.58,12,paid
L028075,C012422,2021-02-26,335843.23,5.71,12,active
L028076,C008632,2023-04-01,304145.04,11.23,60,active
L028077,C023968,2022-11-09,196957.42,6.46,60,active
L028078,C042088,2023-02-05,409932.26,9.95,48,active
L028079,C049407,2021-05-22,203009.69,6.17,60,active
L028080,C042006,2021-04-24,432560.35,11.66,60,active
L028081,C019987,2021-09-07,454106.33,12.86,48,active
L028082,C016599,2021-06-17,432364.35,12.04,60,active
L028083,C029418,2022-02-04,253841.7,9.87,24,active
L028084,C018605,2021-03-20,41885.08,8.6,60,paid
L028085,C027687,2021-08-17,442311.54,8.83,36,active
L028086,C038096,2020-09-22,374436.44,12.79,48,active
L028087,C032632,2020-03-22,197995.18,4.4,60,active
L028088,C003889,2022-08-10,96079.15,10.72,24,paid
L028089,C017915,2021-12-27,67446.95,5.6,60,active
L028090,C009942,2021-12-27,455978.72,10.25,12,active
L028091,C026911,2021-01-29,412304.61,9.55,60,paid
L028092,C026404,2021-07-04,429564.54,12.87,60,active
L028093,C008289,2021-03-02,186306.33,11.63,24,active
L028094,C017628,2022-01-09,133699.29,5.36,24,active
L028095,C026856,2021-01-21,337338.97,10.17,24,active
L028096,C017355,2022-10-14,112301.73,3.72,48,paid
L028097,C022566,2020-05-14,39198.44,6.63,48,active
L028098,C038116,2021-02-26,298114.54,6.4,36,defaulted
L028099,C015074,2021-08-27,282163.77,6.06,24,active
L028100,C025265,2022-05-04,333356.78,12.25,48,paid
L028101,C036375,2021-05-01,261930.5,10.67,60,active
L028102,C013109,2021-03-18,217774.86,14.8,60,defaulted
L028103,C022585,2022-05-21,81221.24,11.04,36,defaulted
L028104,C043952,2023-03-03,105759.42,5.48,48,active
L028105,C020324,2020-05-24,382119.52,9.09,60,defaulted
L028106,C026599,2022-08-23,327419.08,6.54,48,active
L028107,C002048,2021-02-18,273736.45,14.75,48,active
L028108,C018714,2023-03-14,371212.18,7.06,12,active
L028109,C004164,2022-09-11,476505.95,12.12,48,active
L028110,C040671,2022-03-10,365732.84,9.04,24,active
L028111,C014430,2020-04-29,17797.26,5.85,48,active
L028112,C022041,2020-12-02,295075.55,4.86,36,active
L028113,C044713,2022-03-04,462789.02,3.66,24,active
L028114,C041738,2022-02-13,200092.34,11.68,60,defaulted
L028115,C000828,2023-02-04,272375.68,14.25,48,defaulted
L028116,C002145,2023-04-03,301270.99,6.6,36,paid
L028117,C008563,2022-08-16,402045.15,6.0,36,active
L028118,C032282,2020-09-17,173865.91,9.98,24,defaulted
L028119,C022569,2022-01-05,395039.91,3.22,12,paid
L028120,C022335,2022-01-08,430560.23,10.89,48,active
L028121,C039008,2021-02-17,334091.67,3.68,36,active
L028122,C021771,2020-11-12,445899.9,7.54,60,active
L028123,C018632,2022-12-17,190941.92,3.57,24,active
L028124,C026857,2023-02-27,458956.6,8.24,48,paid
L028125,C027572,2021-07-20,349659.55,12.42,36,defaulted
L028126,C046623,2022-12-26,275539.78,8.74,60,active
L028127,C014071,2021-09-07,52807.77,5.77,36,defaulted
L028128,C029156,2022-02-17,163890.34,13.72,60,paid
L028129,C015315,2021-12-23,198817.17,12.75,36,active
L028130,C033842,2021-12-14,355968.8,10.67,60,active
L028131,C016346,2020-10-19,434086.38,5.96,24,active
L028132,C011615,2020-01-21,257149.79,13.99,48,defaulted
L028133,C008215,2020-01-05,356293.28,14.12,24,active
L028134,C022008,2021-03-02,298364.92,8.29,24,active
L028135,C001487,2023-04-14,207375.81,6.64,36,active
L028136,C036496,2022-10-22,269467.36,11.3,48,active
L028137,C042365,2020-07-02,81720.33,13.67,12,defaulted
L028138,C022771,2020-02-24,391034.0,3.14,48,active
L028139,C002797,2022-03-24,415051.59,12.94,36,defaulted
L028140,C029987,2022-08-28,373531.23,4.57,60,paid
L028141,C041602,2022-09-18,97589.07,7.91,60,active
L028142,C047590,2020-10-29,498756.51,3.78,12,defaulted
L028143,C016792,2022-10-04,147827.61,14.46,12,defaulted
L028144,C038382,2022-11-03,147847.42,10.06,36,active
L028145,C004376,2021-10-23,320435.38,8.98,12,paid
L028146,C035179,2020-01-27,441453.04,10.55,12,paid
L028147,C024792,2023-01-27,341846.37,9.35,12,active
L028148,C024827,2021-09-15,279953.85,6.99,12,active
L028149,C020103,2022-01-29,16227.77,8.18,12,active
L028150,C013952,2022-03-04,207295.78,14.77,48,paid
L028151,C036939,2020-05-24,139539.08,6.28,36,active
L028152,C010554,2021-08-05,297268.65,8.74,60,active
L028153,C001252,2021-09-18,60626.13,3.97,36,defaulted
L028154,C038782,2022-08-19,134402.54,10.97,36,active
L028155,C010309,2021-07-30,458188.94,4.58,60,active
L028156,C042655,2021-06-22,159359.82,12.22,24,defaulted
L028157,C019516,2020-08-06,378363.94,7.07,48,defaulted
L028158,C029343,2020-09-08,122612.73,7.63,36,paid
L028159,C016876,2021-09-27,89675.15,4.23,24,active
L028160,C034350,2021-09-28,288862.95,4.71,60,active
L028161,C009334,2020-10-23,113824.44,8.93,48,paid
L028162,C026756,2022-12-06,334740.26,14.99,48,active
L028163,C028951,2021-07-19,498986.23,11.86,48,active
L028164,C027418,2020-11-07,231692.98,11.39,24,paid
L028165,C002994,2022-08-28,355251.08,10.82,36,paid
L028166,C022388,2021-09-13,372343.14,3.51,60,active
L028167,C013044,2021-11-21,281144.87,6.96,36,active
L028168,C018472,2020-11-15,166626.22,14.08,36,active
L028169,C048374,2021-02-24,35911.8,3.91,60,active
L028170,C031544,2021-06-14,197125.78,3.93,24,active
L028171,C006845,2021-02-09,300334.55,12.77,48,active
L028172,C048041,2020-03-31,244621.08,10.34,60,defaulted
L028173,C032423,2020-02-03,163768.35,13.46,36,active
L028174,C032849,2022-07-27,215265.9,8.44,36,paid
L028175,C023862,2020-11-09,197673.87,5.68,36,active
L028176,C045693,2022-03-10,185059.97,14.78,48,paid
L028177,C013217,2022-07-01,146602.28,10.68,24,active
L028178,C030870,2022-10-16,375887.65,9.81,36,active
L028179,C006836,2020-07-20,278128.55,3.31,24,paid
L028180,C021345,2022-02-12,245158.06,11.4,12,active
L028181,C043453,2020-10-07,50337.86,9.17,12,paid
L028182,C037762,2021-10-31,380912.59,3.79,48,paid
L028183,C038182,2021-10-27,223366.06,14.54,12,defaulted
L028184,C010763,2021-06-18,249140.25,3.4,24,defaulted
L028185,C010151,2020-01-30,94297.91,5.63,24,active
L028186,C002143,2020-12-22,268497.98,10.78,48,active
L028187,C044611,2023-04-06,446205.15,12.04,12,paid
L028188,C016636,2023-04-14,409906.56,7.09,60,defaulted
L028189,C004870,2021-06-09,65521.86,14.24,36,active
L028190,C049981,2020-06-10,197750.39,7.8,12,defaulted
L028191,C031063,2020-10-24,188823.13,4.55,48,active
L028192,C011678,2021-11-13,432711.97,3.48,36,active
L028193,C030526,2020-08-12,394467.41,14.95,36,active
L028194,C003584,2022-12-26,193475.87,3.32,36,paid
L028195,C030590,2020-05-24,337631.36,5.17,12,defaulted
L028196,C030307,2022-11-15,405044.72,6.69,12,defaulted
L028197,C030054,2021-03-05,422630.67,13.03,24,active
L028198,C032046,2020-03-19,410523.14,9.18,48,defaulted
L028199,C046174,2023-03-29,224898.66,10.7,48,defaulted
L028200,C009388,2020-12-01,385905.67,9.97,24,defaulted
L028201,C018448,2023-02-08,428045.13,13.01,12,active
L028202,C032463,2021-10-16,228164.18,10.52,12,defaulted
L028203,C003658,2021-12-19,285111.52,13.43,12,active
L028204,C005841,2021-06-10,135719.96,9.04,48,defaulted
L028205,C045141,2020-09-27,497064.0,10.23,36,defaulted
L028206,C040906,2022-03-03,169736.2,11.35,36,active
L028207,C038850,2022-07-01,152252.15,6.0,36,active
L028208,C011684,2023-03-11,294631.95,10.57,48,defaulted
L028209,C028173,2022-08-02,471312.75,13.53,24,active
L028210,C044683,2022-08-18,131189.34,7.9,24,active
L028211,C048019,2022-12-07,106008.4,10.18,24,active
L028212,C023185,2022-10-31,220356.9,6.85,60,defaulted
L028213,C012302,2022-03-19,472814.57,8.23,60,paid
L028214,C002742,2021-12-30,351139.42,11.07,24,defaulted
L028215,C025041,2021-10-29,286930.82,14.11,60,active
L028216,C029359,2020-11-04,354918.19,5.12,60,defaulted
L028217,C043969,2020-09-24,353813.96,8.82,12,active
L028218,C031904,2020-03-26,299478.07,13.39,36,active
L028219,C031881,2020-02-02,307891.69,14.02,48,active
L028220,C007850,2020-09-08,36538.4,7.15,48,active
L028221,C039788,2022-11-10,412801.92,11.61,36,active
L028222,C010074,2022-01-20,168824.34,5.37,36,paid
L028223,C027937,2021-04-17,332408.75,9.59,48,active
L028224,C029431,2021-02-14,319046.99,4.38,48,active
L028225,C037113,2023-03-24,87138.5,12.51,24,active
L028226,C016941,2023-02-22,217027.55,9.2,36,defaulted
L028227,C036989,2023-01-03,55609.14,7.54,60,active
L028228,C018310,2022-09-12,5558.01,7.36,24,defaulted
L028229,C029444,2021-10-29,131363.99,3.06,60,active
L028230,C041285,2020-09-04,386644.86,3.67,24,paid
L028231,C044836,2022-05-25,99569.04,12.88,12,active
L028232,C035994,2021-04-25,355515.84,11.28,12,active
L028233,C003829,2020-01-25,384872.32,3.41,36,active
L028234,C038761,2022-04-26,479902.04,5.78,36,active
L028235,C001278,2021-02-18,16221.64,7.29,24,paid
L028236,C002345,2021-04-04,134860.19,6.74,48,defaulted
L028237,C028496,2023-02-17,220201.62,14.62,36,active
L028238,C033755,2021-05-27,314790.98,7.6,24,active
L028239,C007487,2021-05-24,383372.65,14.96,12,active
L028240,C005772,2022-12-24,163791.25,12.33,24,active
L028241,C012406,2023-01-29,471522.01,4.64,12,paid
L028242,C002534,2020-03-27,161299.84,4.52,12,active
L028243,C003445,2022-09-10,179571.14,13.7,60,active
L028244,C040591,2021-10-15,108089.17,6.79,24,defaulted
L028245,C049557,2021-08-08,349748.35,8.52,60,active
L028246,C011686,2022-07-06,253462.98,4.03,36,active
L028247,C011324,2022-09-12,155081.91,10.81,60,active
L028248,C014711,2022-05-07,454150.11,6.52,48,active
L028249,C020548,2021-08-09,217425.48,3.03,48,active
L028250,C033848,2022-03-16,489577.36,14.18,12,active
L028251,C041592,2021-11-02,227019.22,5.36,48,defaulted
L028252,C031179,2020-09-09,300721.07,11.54,12,active
L028253,C002458,2021-04-10,211940.53,12.71,60,active
L028254,C015237,2020-01-05,368159.35,7.91,12,active
L028255,C025899,2022-05-21,119706.79,5.07,24,defaulted
L028256,C033918,2022-03-11,94360.89,7.15,12,active
L028257,C010712,2020-02-13,125133.03,14.13,24,defaulted
L028258,C000290,2022-03-26,252510.55,3.79,12,paid
L028259,C032362,2021-11-19,72514.41,7.71,60,active
L028260,C046124,2022-07-17,129242.37,6.66,12,active
L028261,C009473,2020-02-10,298304.69,12.29,48,active
L028262,C047771,2020-03-29,486047.03,11.08,48,defaulted
L028263,C000045,2021-12-07,287364.11,9.09,36,active
L028264,C017628,2020-09-20,97456.3,4.61,60,active
L028265,C038348,2021-09-15,478310.81,9.05,48,active
L028266,C008206,2020-07-22,344727.88,7.24,48,active
L028267,C030317,2020-01-07,218366.08,10.36,36,active
L028268,C040014,2021-06-06,109134.32,12.3,36,active
L028269,C046040,2023-02-23,386633.76,11.48,60,active
L028270,C034773,2020-03-30,154329.26,6.23,12,active
L028271,C020208,2022-06-16,388851.31,6.36,12,active
L028272,C044713,2023-01-25,33620.26,10.38,12,active
L028273,C011373,2020-08-01,254580.37,5.84,36,active
L028274,C046950,2021-12-27,34281.68,9.18,36,paid
L028275,C001234,2020-10-08,7194.89,9.92,12,active
L028276,C023834,2021-05-05,241565.66,12.77,48,paid
L028277,C002683,2022-12-30,481816.01,14.87,60,paid
L028278,C007078,2021-11-13,49040.61,13.22,12,active
L028279,C027639,2023-03-21,73383.48,8.01,24,active
L028280,C011322,2022-01-09,154505.05,6.23,48,active
L028281,C001246,2021-01-10,335282.77,10.5,12,paid
L028282,C023643,2022-09-20,284423.34,4.52,12,active
L028283,C026862,2020-07-19,243965.49,7.86,60,active
L028284,C017902,2021-09-07,493037.34,6.52,60,active
L028285,C017009,2021-11-03,419813.89,11.08,60,defaulted
L028286,C029521,2020-02-11,273160.23,5.19,12,active
L028287,C039810,2023-02-06,197236.4,14.93,36,active
L028288,C000507,2021-05-11,44167.39,9.06,24,active
L028289,C017244,2022-12-31,220738.38,10.24,36,defaulted
L028290,C031906,2022-04-28,3900.53,8.91,24,active
L028291,C010263,2021-07-30,45179.24,6.93,48,defaulted
L028292,C019192,2021-04-30,370362.0,5.77,60,defaulted
L028293,C011397,2022-07-22,318305.72,4.84,36,active
L028294,C033794,2020-02-03,434510.61,3.45,36,active
L028295,C038913,2021-08-22,492077.22,3.83,48,defaulted
L028296,C012486,2022-09-17,485284.12,12.73,12,active
L028297,C001794,2020-10-13,256783.73,6.46,12,active
L028298,C019773,2021-04-23,366357.68,7.84,12,paid
L028299,C040606,2022-12-16,289822.57,12.86,24,defaulted
L028300,C044582,2022-08-05,272793.34,11.98,12,active
L028301,C043204,2021-02-24,98936.01,4.51,48,active
L028302,C048437,2021-11-28,71616.97,7.18,12,active
L028303,C027837,2023-03-09,231465.99,9.48,36,active
L028304,C029788,2021-10-24,464567.36,3.12,36,paid
L028305,C031775,2020-09-03,306096.24,7.99,36,paid
L028306,C039063,2022-09-22,19345.2,12.55,36,active
L028307,C032359,2023-02-20,91523.47,12.75,12,paid
L028308,C002216,2022-05-02,159351.43,6.54,48,active
L028309,C045855,2020-02-25,165055.78,13.96,24,paid
L028310,C003722,2022-09-23,399623.19,11.11,12,active
L028311,C046674,2022-04-27,20122.24,11.74,12,paid
L028312,C033742,2023-03-01,441934.91,6.43,48,defaulted
L028313,C028425,2022-05-08,10694.89,3.36,60,active
L028314,C000594,2020-08-14,94197.6,10.54,24,active
L028315,C037304,2021-12-03,418474.74,8.33,24,paid
L028316,C047534,2022-02-03,212165.67,3.57,48,defaulted
L028317,C016272,2021-08-16,117953.16,5.33,24,active
L028318,C005577,2022-03-02,288755.83,3.82,60,active
L028319,C011753,2022-02-20,121106.17,5.01,36,paid
L028320,C016294,2023-02-18,114024.05,3.06,24,paid
L028321,C018494,2022-01-20,14071.22,11.45,24,active
L028322,C049596,2020-05-21,390970.78,5.63,48,active
L028323,C004779,2021-12-06,384218.61,12.44,36,active
